onset	duration	event_type	recipient	selfpay	recipientpay	button
930.16	0	Choice	Greek	15	9	R
933.17	0	Fixation	Welfarerecipient	15	15	L
935.18	3.56	Recipient	Welfarerecipient	15	15	L
938.74	0	Payoff	Welfarerecipient	15	15	L
944.21	0	Choice	Welfarerecipient	15	15	L
947.22	0	Fixation	Lawyer	5	5	R
956.23	3.56	Recipient	Lawyer	5	5	R
959.79	0	Payoff	Lawyer	5	5	R
965.14	0	Choice	Lawyer	5	5	R
968.15	0	Fixation	Farmer	9	15	R
972.15	3.56	Recipient	Farmer	9	15	R
975.71	0	Payoff	Farmer	9	15	R
981.98	0	Choice	Farmer	9	15	R
985.00	0	Fixation	Olympicathlete	5	5	R
988.00	3.56	Recipient	Olympicathlete	5	5	R
991.56	0	Payoff	Olympicathlete	5	5	R
997.41	0	Choice	Olympicathlete	5	5	R
1000.42	0	Fixation	Drugaddiction	5	5	R
1003.42	3.56	Recipient	Drugaddiction	5	5	R
1006.99	0	Payoff	Drugaddiction	5	5	R
1012.65	0	Choice	Drugaddiction	5	5	R
1015.66	0	Fixation	Spanish	5	20	R
1018.67	3.56	Recipient	Spanish	5	20	R
1022.23	0	Payoff	Spanish	5	20	R
1027.75	0	Choice	Spanish	5	20	R
1030.76	0	Fixation	Arab	14	6	R
1034.77	3.56	Recipient	Arab	14	6	R
1038.33	0	Payoff	Arab	14	6	R
1043.87	0	Choice	Arab	14	6	R
1046.88	0	Fixation	PrisonInmate	15	9	R
1049.88	3.56	Recipient	PrisonInmate	15	9	R
1053.44	0	Payoff	PrisonInmate	15	9	R
1059.45	0	Choice	PrisonInmate	15	9	R
1062.46	0	Fixation	Mentaldisability	5	5	R
1073.47	3.56	Recipient	Mentaldisability	5	5	R
1077.03	0	Payoff	Mentaldisability	5	5	R
1082.58	0	Choice	Mentaldisability	5	5	R
1085.59	0	Fixation	Olympicathlete	20	5	R
1087.59	3.56	Recipient	Olympicathlete	20	5	R
1091.15	0	Payoff	Olympicathlete	20	5	R
1099.55	0	Choice	Olympicathlete	20	5	R
1102.56	0	Fixation	British	9	15	R
1106.56	3.56	Recipient	British	9	15	R
1110.12	0	Payoff	British	9	15	R
1115.43	0	Choice	British	9	15	R
1118.44	0	Fixation	Homeless	5	20	L
1121.45	3.56	Recipient	Homeless	5	20	L
1125.01	0	Payoff	Homeless	5	20	L
1131.12	0	Choice	Homeless	5	20	L
1134.13	0	Fixation	Elderly	9	15	L
1137.13	3.56	Recipient	Elderly	9	15	L
1140.70	0	Payoff	Elderly	9	15	L
1145.98	0	Choice	Elderly	9	15	L
1148.99	0	Fixation	Homeless	15	9	R
1159.00	3.56	Recipient	Homeless	15	9	R
1162.56	0	Payoff	Homeless	15	9	R
1168.04	0	Choice	Homeless	15	9	R
1171.05	0	Fixation	Greek	9	15	R
1173.05	3.56	Recipient	Greek	9	15	R
1176.61	0	Payoff	Greek	9	15	R
1182.06	0	Choice	Greek	9	15	R
1185.07	0	Fixation	Nurse	15	15	R
1188.07	3.56	Recipient	Nurse	15	15	R
1191.63	0	Payoff	Nurse	15	15	R
1197.31	0	Choice	Nurse	15	15	R
1200.32	0	Fixation	Greek	5	20	R
1203.33	3.56	Recipient	Greek	5	20	R
1206.89	0	Payoff	Greek	5	20	R
1212.37	0	Choice	Greek	5	20	R
1215.38	0	Fixation	Drugaddiction	15	9	R
1219.39	3.56	Recipient	Drugaddiction	15	9	R
1222.95	0	Payoff	Drugaddiction	15	9	R
1228.33	0	Choice	Drugaddiction	15	9	R
1231.34	0	Fixation	British	20	5	R
1234.35	3.57	Recipient	British	20	5	R
1237.91	0	Payoff	British	20	5	R
1243.35	0	Choice	British	20	5	R
1246.36	0	Fixation	Jewish	5	5	NA
1248.37	3.56	Recipient	Jewish	5	5	NA
1251.93	0	Payoff	Jewish	5	5	NA
1261.71	0	Timeout	Jewish	5	5	NA
1264.72	0	Fixation	Nurse	14	6	R
1268.72	3.56	Recipient	Nurse	14	6	R
1272.28	0	Payoff	Nurse	14	6	R
1279.12	0	Choice	Nurse	14	6	R
1282.13	0	Fixation	Irish	20	5	R
1293.13	3.56	Recipient	Irish	20	5	R
1296.69	0	Payoff	Irish	20	5	R
1302.14	0	Choice	Irish	20	5	R
1305.15	0	Fixation	Drugaddiction	6	14	R
1308.16	3.56	Recipient	Drugaddiction	6	14	R
1311.72	0	Payoff	Drugaddiction	6	14	R
1317.13	0	Choice	Drugaddiction	6	14	R
1320.13	0	Fixation	Accountant	5	5	R
1323.14	3.56	Recipient	Accountant	5	5	R
1326.70	0	Payoff	Accountant	5	5	R
1332.07	0	Choice	Accountant	5	5	R
1335.08	0	Fixation	Nurse	5	5	R
1337.08	3.56	Recipient	Nurse	5	5	R
1340.65	0	Payoff	Nurse	5	5	R
1345.76	0	Choice	Nurse	5	5	R
