onset	duration	event_type	recipient	selfpay	recipientpay	button
593.52	0	Payoff	Elderly	14	6	R
599.34	0	Choice	Elderly	14	6	R
602.35	0	Fixation	Drugaddiction	14	6	R
605.35	5.39	Recipient	Drugaddiction	14	6	R
610.74	0	Payoff	Drugaddiction	14	6	R
616.31	0	Choice	Drugaddiction	14	6	R
619.32	0	Fixation	Irish	14	6	R
622.32	5.39	Recipient	Irish	14	6	R
627.71	0	Payoff	Irish	14	6	R
633.58	0	Choice	Irish	14	6	R
636.59	0	Fixation	Farmer	9	15	R
638.59	5.39	Recipient	Farmer	9	15	R
643.98	0	Payoff	Farmer	9	15	R
649.54	0	Choice	Farmer	9	15	R
652.55	0	Fixation	Stay-at-homeparent	9	15	R
656.55	5.39	Recipient	Stay-at-homeparent	9	15	R
661.94	0	Payoff	Stay-at-homeparent	9	15	R
670.12	0	Choice	Stay-at-homeparent	9	15	R
673.13	0	Fixation	Irish	5	20	R
682.13	5.39	Recipient	Irish	5	20	R
687.52	0	Payoff	Irish	5	20	R
693.11	0	Choice	Irish	5	20	R
696.12	0	Fixation	Spanish	9	15	R
699.12	5.39	Recipient	Spanish	9	15	R
704.51	0	Payoff	Spanish	9	15	R
710.10	0	Choice	Spanish	9	15	R
713.11	0	Fixation	Stay-at-homeparent	5	5	R
716.12	5.39	Recipient	Stay-at-homeparent	5	5	R
721.51	0	Payoff	Stay-at-homeparent	5	5	R
728.52	0	Choice	Stay-at-homeparent	5	5	R
731.53	0	Fixation	British	14	6	R
743.53	5.39	Recipient	British	14	6	R
748.92	0	Payoff	British	14	6	R
758.28	0	Choice	British	14	6	R
761.29	0	Fixation	Greek	5	20	R
764.30	5.39	Recipient	Greek	5	20	R
769.69	0	Payoff	Greek	5	20	R
775.62	0	Choice	Greek	5	20	R
778.63	0	Fixation	Olympicathlete	15	9	R
782.63	5.39	Recipient	Olympicathlete	15	9	R
788.02	0	Payoff	Olympicathlete	15	9	R
793.59	0	Choice	Olympicathlete	15	9	R
796.60	0	Fixation	British	15	15	L
798.60	5.39	Recipient	British	15	15	L
803.99	0	Payoff	British	15	15	L
809.55	0	Choice	British	15	15	L
812.56	0	Fixation	Drugaddiction	15	9	R
815.56	5.39	Recipient	Drugaddiction	15	9	R
820.95	0	Payoff	Drugaddiction	15	9	R
826.47	0	Choice	Drugaddiction	15	9	R
829.48	0	Fixation	Farmer	15	9	R
831.48	5.39	Recipient	Farmer	15	9	R
836.87	0	Payoff	Farmer	15	9	R
842.48	0	Choice	Farmer	15	9	R
845.48	0	Fixation	Elderly	9	15	R
848.49	5.39	Recipient	Elderly	9	15	R
853.88	0	Payoff	Elderly	9	15	R
860.81	0	Choice	Elderly	9	15	R
863.82	0	Fixation	Homeless	6	14	R
866.82	5.39	Recipient	Homeless	6	14	R
872.21	0	Payoff	Homeless	6	14	R
877.89	0	Choice	Homeless	6	14	R
880.90	0	Fixation	Homeless	9	15	R
883.91	5.39	Recipient	Homeless	9	15	R
889.30	0	Payoff	Homeless	9	15	R
894.85	0	Choice	Homeless	9	15	R
897.86	0	Fixation	Japanese	15	9	R
900.86	5.39	Recipient	Japanese	15	9	R
906.25	0	Payoff	Japanese	15	9	R
911.79	0	Choice	Japanese	15	9	R
914.80	0	Fixation	Farmer	5	20	R
917.80	5.39	Recipient	Farmer	5	20	R
923.19	0	Payoff	Farmer	5	20	R
928.76	0	Choice	Farmer	5	20	R
931.77	0	Fixation	PrisonInmate	6	14	R
940.78	5.39	Recipient	PrisonInmate	6	14	R
946.17	0	Payoff	PrisonInmate	6	14	R
951.68	0	Choice	PrisonInmate	6	14	R
954.69	0	Fixation	Surgeon	5	20	R
958.69	5.39	Recipient	Surgeon	5	20	R
964.08	0	Payoff	Surgeon	5	20	R
969.51	0	Choice	Surgeon	5	20	R
972.52	0	Fixation	Farmer	14	6	R
983.52	5.39	Recipient	Farmer	14	6	R
988.91	0	Payoff	Farmer	14	6	R
994.82	0	Choice	Farmer	14	6	R
997.83	0	Fixation	British	6	14	NA
1000.83	5.39	Recipient	British	6	14	NA
1006.22	0	Payoff	British	6	14	NA
1016.39	0	Timeout	British	6	14	NA
1019.39	0	Fixation	Homeless	15	15	L
1022.39	5.39	Recipient	Homeless	15	15	L
1027.78	0	Payoff	Homeless	15	15	L
1033.29	0	Choice	Homeless	15	15	L
1036.30	0	Fixation	Welfarerecipient	9	15	R
1040.31	5.39	Recipient	Welfarerecipient	9	15	R
1045.70	0	Payoff	Welfarerecipient	9	15	R
1051.22	0	Choice	Welfarerecipient	9	15	R
1054.23	0	Fixation	Welfarerecipient	6	14	R
1056.23	5.39	Recipient	Welfarerecipient	6	14	R
1061.62	0	Payoff	Welfarerecipient	6	14	R
1067.12	0	Choice	Welfarerecipient	6	14	R
1070.13	0	Fixation	Welfarerecipient	20	5	R
1074.13	5.39	Recipient	Welfarerecipient	20	5	R
1079.52	0	Payoff	Welfarerecipient	20	5	R
1085.06	0	Choice	Welfarerecipient	20	5	R
1088.07	0	Fixation	Irish	20	5	R
1091.07	5.39	Recipient	Irish	20	5	R
1096.46	0	Payoff	Irish	20	5	R
1101.94	0	Choice	Irish	20	5	R
1104.96	0	Fixation	Arab	5	5	R
1107.96	5.39	Recipient	Arab	5	5	R
1113.35	0	Payoff	Arab	5	5	R
1119.29	0	Choice	Arab	5	5	R
1122.30	0	Fixation	Welfarerecipient	14	6	L
1125.30	5.39	Recipient	Welfarerecipient	14	6	L
1130.69	0	Payoff	Welfarerecipient	14	6	L
1136.17	0	Choice	Welfarerecipient	14	6	L
1139.18	0	Fixation	Olympicathlete	5	5	R
1141.19	5.39	Recipient	Olympicathlete	5	5	R
1146.58	0	Payoff	Olympicathlete	5	5	R
1152.11	0	Choice	Olympicathlete	5	5	R
1155.12	0	Fixation	Irish	9	15	L
1158.12	5.39	Recipient	Irish	9	15	L
1163.51	0	Payoff	Irish	9	15	L
1169.33	0	Choice	Irish	9	15	L
1172.34	0	Fixation	Jewish	9	15	R
1175.35	5.39	Recipient	Jewish	9	15	R
1180.73	0	Payoff	Jewish	9	15	R
1186.52	0	Choice	Jewish	9	15	R
1189.53	0	Fixation	Spanish	15	9	R
1192.54	5.39	Recipient	Spanish	15	9	R
1197.92	0	Payoff	Spanish	15	9	R
1203.38	0	Choice	Spanish	15	9	R
1206.39	0	Fixation	Surgeon	15	15	L
1218.39	5.39	Recipient	Surgeon	15	15	L
1223.78	0	Payoff	Surgeon	15	15	L
1229.46	0	Choice	Surgeon	15	15	L
1232.47	0	Fixation	Nurse	15	15	R
1235.47	5.39	Recipient	Nurse	15	15	R
1240.86	0	Payoff	Nurse	15	15	R
1249.66	0	Choice	Nurse	15	15	R
1252.67	0	Fixation	Lawyer	5	5	R
1256.68	5.39	Recipient	Lawyer	5	5	R
1262.07	0	Payoff	Lawyer	5	5	R
1267.61	0	Choice	Lawyer	5	5	R
1270.62	0	Fixation	Surgeon	20	5	R
1272.62	5.39	Recipient	Surgeon	20	5	R
1278.01	0	Payoff	Surgeon	20	5	R
1283.66	0	Choice	Surgeon	20	5	R
1286.67	0	Fixation	British	5	5	R
1290.68	5.39	Recipient	British	5	5	R
1296.07	0	Payoff	British	5	5	R
1301.65	0	Choice	British	5	5	R
1304.66	0	Fixation	Olympicathlete	6	14	R
1316.66	5.39	Recipient	Olympicathlete	6	14	R
1322.05	0	Payoff	Olympicathlete	6	14	R
1327.54	0	Choice	Olympicathlete	6	14	R
1330.55	0	Fixation	Accountant	15	15	L
1333.56	5.39	Recipient	Accountant	15	15	L
1338.95	0	Payoff	Accountant	15	15	L
1344.46	0	Choice	Accountant	15	15	L
1347.47	0	Fixation	Accountant	20	5	R
1351.47	5.39	Recipient	Accountant	20	5	R
1356.86	0	Payoff	Accountant	20	5	R
1362.72	0	Choice	Accountant	20	5	R
1365.73	0	Fixation	Arab	14	6	R
1368.74	5.39	Recipient	Arab	14	6	R
1374.12	0	Payoff	Arab	14	6	R
1380.07	0	Choice	Arab	14	6	R
1383.08	0	Fixation	Surgeon	15	9	R
1386.09	5.39	Recipient	Surgeon	15	9	R
1391.48	0	Payoff	Surgeon	15	9	R
1397.03	0	Choice	Surgeon	15	9	R
1400.04	0	Fixation	Homeless	15	9	R
1411.05	5.39	Recipient	Homeless	15	9	R
1416.43	0	Payoff	Homeless	15	9	R
1421.97	0	Choice	Homeless	15	9	R
1424.98	0	Fixation	PrisonInmate	9	15	R
1427.98	5.39	Recipient	PrisonInmate	9	15	R
1433.37	0	Payoff	PrisonInmate	9	15	R
1439.21	0	Choice	PrisonInmate	9	15	R
1442.22	0	Fixation	Jewish	14	6	R
1445.22	5.39	Recipient	Jewish	14	6	R
1450.61	0	Payoff	Jewish	14	6	R
1457.04	0	Choice	Jewish	14	6	R
1460.05	0	Fixation	Accountant	5	5	R
1462.05	5.39	Recipient	Accountant	5	5	R
1467.44	0	Payoff	Accountant	5	5	R
1472.98	0	Choice	Accountant	5	5	R
