onset	duration	event_type	recipient	selfpay	recipientpay	button
353.51	0	Choice	Farmer	20	5	R
356.52	0	Fixation	PrisonInmate	6	14	R
358.52	2.87	Recipient	PrisonInmate	6	14	R
361.39	0	Payoff	PrisonInmate	6	14	R
366.00	0	Choice	PrisonInmate	6	14	R
369.01	0	Fixation	Stay-at-homeparent	5	20	R
373.01	2.87	Recipient	Stay-at-homeparent	5	20	R
375.89	0	Payoff	Stay-at-homeparent	5	20	R
380.25	0	Choice	Stay-at-homeparent	5	20	R
383.27	0	Fixation	Spanish	5	20	R
386.27	2.87	Recipient	Spanish	5	20	R
389.14	0	Payoff	Spanish	5	20	R
393.75	0	Choice	Spanish	5	20	R
396.76	0	Fixation	Irish	14	6	R
399.77	2.87	Recipient	Irish	14	6	R
402.64	0	Payoff	Irish	14	6	R
407.48	0	Choice	Irish	14	6	R
410.49	0	Fixation	Welfarerecipient	9	15	R
412.50	2.87	Recipient	Welfarerecipient	9	15	R
415.37	0	Payoff	Welfarerecipient	9	15	R
419.86	0	Choice	Welfarerecipient	9	15	R
422.87	0	Fixation	Drugaddiction	5	5	R
425.87	2.87	Recipient	Drugaddiction	5	5	R
428.75	0	Payoff	Drugaddiction	5	5	R
433.56	0	Choice	Drugaddiction	5	5	R
436.57	0	Fixation	Irish	6	14	R
439.58	2.87	Recipient	Irish	6	14	R
442.45	0	Payoff	Irish	6	14	R
446.79	0	Choice	Irish	6	14	R
449.80	0	Fixation	Jewish	5	20	R
452.81	2.87	Recipient	Jewish	5	20	R
455.68	0	Payoff	Jewish	5	20	R
460.30	0	Choice	Jewish	5	20	R
463.31	0	Fixation	Farmer	5	5	R
466.31	2.87	Recipient	Farmer	5	5	R
469.18	0	Payoff	Farmer	5	5	R
473.68	0	Choice	Farmer	5	5	R
476.69	0	Fixation	Irish	15	15	L
479.69	2.87	Recipient	Irish	15	15	L
482.56	0	Payoff	Irish	15	15	L
486.92	0	Choice	Irish	15	15	L
489.93	0	Fixation	British	6	14	R
492.94	2.87	Recipient	British	6	14	R
495.81	0	Payoff	British	6	14	R
500.26	0	Choice	British	6	14	R
503.27	0	Fixation	Japanese	5	5	R
506.27	2.87	Recipient	Japanese	5	5	R
509.14	0	Payoff	Japanese	5	5	R
513.83	0	Choice	Japanese	5	5	R
516.84	0	Fixation	Accountant	15	15	L
520.84	2.87	Recipient	Accountant	15	15	L
523.71	0	Payoff	Accountant	15	15	L
528.26	0	Choice	Accountant	15	15	L
531.27	0	Fixation	Nurse	20	5	R
534.27	2.87	Recipient	Nurse	20	5	R
537.15	0	Payoff	Nurse	20	5	R
541.77	0	Choice	Nurse	20	5	R
544.77	0	Fixation	Surgeon	15	15	L
546.78	2.87	Recipient	Surgeon	15	15	L
549.65	0	Payoff	Surgeon	15	15	L
554.03	0	Choice	Surgeon	15	15	L
557.04	0	Fixation	Surgeon	9	15	L
560.05	2.87	Recipient	Surgeon	9	15	L
562.92	0	Payoff	Surgeon	9	15	L
568.18	0	Choice	Surgeon	9	15	L
571.19	0	Fixation	Lawyer	14	6	R
574.19	2.87	Recipient	Lawyer	14	6	R
577.06	0	Payoff	Lawyer	14	6	R
581.77	0	Choice	Lawyer	14	6	R
584.78	0	Fixation	Japanese	15	9	R
586.78	2.87	Recipient	Japanese	15	9	R
589.66	0	Payoff	Japanese	15	9	R
594.22	0	Choice	Japanese	15	9	R
597.23	0	Fixation	Mentaldisability	6	14	R
599.23	2.87	Recipient	Mentaldisability	6	14	R
602.10	0	Payoff	Mentaldisability	6	14	R
606.51	0	Choice	Mentaldisability	6	14	R
609.52	0	Fixation	Greek	20	5	R
611.52	2.87	Recipient	Greek	20	5	R
614.39	0	Payoff	Greek	20	5	R
618.80	0	Choice	Greek	20	5	R
621.80	0	Fixation	Arab	9	15	R
624.81	2.87	Recipient	Arab	9	15	R
627.68	0	Payoff	Arab	9	15	R
632.35	0	Choice	Arab	9	15	R
635.36	0	Fixation	British	15	15	L
637.36	2.87	Recipient	British	15	15	L
640.23	0	Payoff	British	15	15	L
644.53	0	Choice	British	15	15	L
647.54	0	Fixation	British	14	6	R
650.55	2.87	Recipient	British	14	6	R
653.42	0	Payoff	British	14	6	R
657.76	0	Choice	British	14	6	R
660.77	0	Fixation	Jewish	20	5	R
662.77	2.87	Recipient	Jewish	20	5	R
665.64	0	Payoff	Jewish	20	5	R
669.93	0	Choice	Jewish	20	5	R
672.94	0	Fixation	Arab	14	6	R
677.94	2.87	Recipient	Arab	14	6	R
680.81	0	Payoff	Arab	14	6	R
685.19	0	Choice	Arab	14	6	R
688.20	0	Fixation	Elderly	6	14	R
690.20	2.87	Recipient	Elderly	6	14	R
693.07	0	Payoff	Elderly	6	14	R
697.49	0	Choice	Elderly	6	14	R
700.50	0	Fixation	Homeless	6	14	R
703.50	2.87	Recipient	Homeless	6	14	R
706.38	0	Payoff	Homeless	6	14	R
710.88	0	Choice	Homeless	6	14	R
713.89	0	Fixation	Mentaldisability	20	5	R
716.90	2.87	Recipient	Mentaldisability	20	5	R
719.77	0	Payoff	Mentaldisability	20	5	R
724.18	0	Choice	Mentaldisability	20	5	R
727.19	0	Fixation	Greek	6	14	R
730.19	2.87	Recipient	Greek	6	14	R
733.06	0	Payoff	Greek	6	14	R
737.33	0	Choice	Greek	6	14	R
740.34	0	Fixation	Homeless	14	6	R
744.34	2.87	Recipient	Homeless	14	6	R
747.21	0	Payoff	Homeless	14	6	R
751.49	0	Choice	Homeless	14	6	R
754.50	0	Fixation	Nurse	5	5	R
758.50	2.87	Recipient	Nurse	5	5	R
761.37	0	Payoff	Nurse	5	5	R
765.84	0	Choice	Nurse	5	5	R
768.85	0	Fixation	Mentaldisability	5	5	R
770.85	2.87	Recipient	Mentaldisability	5	5	R
773.72	0	Payoff	Mentaldisability	5	5	R
778.08	0	Choice	Mentaldisability	5	5	R
781.09	0	Fixation	Accountant	20	5	R
784.10	2.87	Recipient	Accountant	20	5	R
786.97	0	Payoff	Accountant	20	5	R
791.32	0	Choice	Accountant	20	5	R
794.33	0	Fixation	Japanese	14	6	R
806.33	2.87	Recipient	Japanese	14	6	R
809.20	0	Payoff	Japanese	14	6	R
813.55	0	Choice	Japanese	14	6	R
816.56	0	Fixation	Nurse	14	6	R
820.56	2.87	Recipient	Nurse	14	6	R
823.43	0	Payoff	Nurse	14	6	R
827.69	0	Choice	Nurse	14	6	R
830.70	0	Fixation	Arab	20	5	R
834.70	2.87	Recipient	Arab	20	5	R
837.57	0	Payoff	Arab	20	5	R
841.86	0	Choice	Arab	20	5	R
844.87	0	Fixation	Accountant	6	14	L
848.88	2.87	Recipient	Accountant	6	14	L
851.75	0	Payoff	Accountant	6	14	L
857.73	0	Choice	Accountant	6	14	L
860.74	0	Fixation	Jewish	5	5	R
863.74	2.87	Recipient	Jewish	5	5	R
866.61	0	Payoff	Jewish	5	5	R
870.86	0	Choice	Jewish	5	5	R
873.87	0	Fixation	Japanese	5	20	R
877.87	2.87	Recipient	Japanese	5	20	R
880.74	0	Payoff	Japanese	5	20	R
885.16	0	Choice	Japanese	5	20	R
888.17	0	Fixation	PrisonInmate	5	20	R
890.18	2.87	Recipient	PrisonInmate	5	20	R
893.05	0	Payoff	PrisonInmate	5	20	R
897.73	0	Choice	PrisonInmate	5	20	R
900.74	0	Fixation	Jewish	15	9	R
903.74	2.87	Recipient	Jewish	15	9	R
906.61	0	Payoff	Jewish	15	9	R
911.09	0	Choice	Jewish	15	9	R
914.10	0	Fixation	PrisonInmate	5	5	R
918.11	2.87	Recipient	PrisonInmate	5	5	R
920.98	0	Payoff	PrisonInmate	5	5	R
926.25	0	Choice	PrisonInmate	5	5	R
929.26	0	Fixation	British	5	20	R
932.26	2.87	Recipient	British	5	20	R
935.13	0	Payoff	British	5	20	R
939.36	0	Choice	British	5	20	R
942.37	0	Fixation	Farmer	14	6	R
945.38	2.87	Recipient	Farmer	14	6	R
948.25	0	Payoff	Farmer	14	6	R
952.43	0	Choice	Farmer	14	6	R
955.44	0	Fixation	Greek	15	9	R
965.44	2.87	Recipient	Greek	15	9	R
968.31	0	Payoff	Greek	15	9	R
972.87	0	Choice	Greek	15	9	R
975.88	0	Fixation	Homeless	5	20	R
986.88	2.87	Recipient	Homeless	5	20	R
989.75	0	Payoff	Homeless	5	20	R
994.52	0	Choice	Homeless	5	20	R
997.53	0	Fixation	Elderly	5	20	R
1008.53	2.87	Recipient	Elderly	5	20	R
1011.40	0	Payoff	Elderly	5	20	R
1016.07	0	Choice	Elderly	5	20	R
1019.07	0	Fixation	Olympicathlete	15	15	L
1031.08	2.87	Recipient	Olympicathlete	15	15	L
1033.95	0	Payoff	Olympicathlete	15	15	L
1038.17	0	Choice	Olympicathlete	15	15	L
1041.18	0	Fixation	Stay-at-homeparent	20	5	R
1044.18	2.87	Recipient	Stay-at-homeparent	20	5	R
1047.05	0	Payoff	Stay-at-homeparent	20	5	R
1053.19	0	Choice	Stay-at-homeparent	20	5	R
1056.20	0	Fixation	Olympicathlete	9	15	L
1059.20	2.87	Recipient	Olympicathlete	9	15	L
1062.08	0	Payoff	Olympicathlete	9	15	L
1066.63	0	Choice	Olympicathlete	9	15	L
1069.64	0	Fixation	Drugaddiction	14	6	R
1072.64	2.87	Recipient	Drugaddiction	14	6	R
1075.52	0	Payoff	Drugaddiction	14	6	R
1080.11	0	Choice	Drugaddiction	14	6	R
1083.12	0	Fixation	Welfarerecipient	20	5	R
1085.12	2.87	Recipient	Welfarerecipient	20	5	R
1087.99	0	Payoff	Welfarerecipient	20	5	R
1092.56	0	Choice	Welfarerecipient	20	5	R
1095.57	0	Fixation	Olympicathlete	15	9	R
1101.57	2.87	Recipient	Olympicathlete	15	9	R
1104.44	0	Payoff	Olympicathlete	15	9	R
1109.06	0	Choice	Olympicathlete	15	9	R
1112.07	0	Fixation	Greek	9	15	R
1115.07	2.87	Recipient	Greek	9	15	R
1117.94	0	Payoff	Greek	9	15	R
1122.22	0	Choice	Greek	9	15	R
1125.23	0	Fixation	Surgeon	5	5	R
1133.23	2.87	Recipient	Surgeon	5	5	R
1136.10	0	Payoff	Surgeon	5	5	R
1140.59	0	Choice	Surgeon	5	5	R
1143.59	0	Fixation	Homeless	5	5	R
1150.60	2.87	Recipient	Homeless	5	5	R
1153.47	0	Payoff	Homeless	5	5	R
1157.86	0	Choice	Homeless	5	5	R
