onset	duration	event_type	recipient	selfpay	recipientpay	button
623.59	0	Fixation	Japanese	14	6	R
625.60	2.85	Recipient	Japanese	14	6	R
628.45	0	Payoff	Japanese	14	6	R
633.56	0	Choice	Japanese	14	6	R
636.57	0	Fixation	Homeless	14	6	R
640.57	2.85	Recipient	Homeless	14	6	R
643.42	0	Payoff	Homeless	14	6	R
648.99	0	Choice	Homeless	14	6	R
652.00	0	Fixation	Mentaldisability	9	15	R
659.00	2.85	Recipient	Mentaldisability	9	15	R
661.86	0	Payoff	Mentaldisability	9	15	R
669.03	0	Choice	Mentaldisability	9	15	R
672.04	0	Fixation	Japanese	15	15	L
675.05	2.85	Recipient	Japanese	15	15	L
677.90	0	Payoff	Japanese	15	15	L
682.92	0	Choice	Japanese	15	15	L
685.93	0	Fixation	Surgeon	5	20	R
695.93	2.85	Recipient	Surgeon	5	20	R
698.79	0	Payoff	Surgeon	5	20	R
704.16	0	Choice	Surgeon	5	20	R
707.17	0	Fixation	Stay-at-homeparent	14	6	R
710.17	2.85	Recipient	Stay-at-homeparent	14	6	R
713.02	0	Payoff	Stay-at-homeparent	14	6	R
718.31	0	Choice	Stay-at-homeparent	14	6	R
721.32	0	Fixation	Lawyer	5	5	R
724.32	2.85	Recipient	Lawyer	5	5	R
727.17	0	Payoff	Lawyer	5	5	R
732.55	0	Choice	Lawyer	5	5	R
735.56	0	Fixation	Drugaddiction	6	14	R
738.56	2.85	Recipient	Drugaddiction	6	14	R
741.41	0	Payoff	Drugaddiction	6	14	R
746.84	0	Choice	Drugaddiction	6	14	R
749.85	0	Fixation	Elderly	20	5	R
752.85	2.85	Recipient	Elderly	20	5	R
755.71	0	Payoff	Elderly	20	5	R
760.67	0	Choice	Elderly	20	5	R
763.68	0	Fixation	Spanish	14	6	R
766.68	2.85	Recipient	Spanish	14	6	R
769.54	0	Payoff	Spanish	14	6	R
774.82	0	Choice	Spanish	14	6	R
777.83	0	Fixation	Arab	9	15	R
781.83	2.85	Recipient	Arab	9	15	R
784.68	0	Payoff	Arab	9	15	R
789.63	0	Choice	Arab	9	15	R
792.64	0	Fixation	Accountant	5	5	R
802.64	2.85	Recipient	Accountant	5	5	R
805.49	0	Payoff	Accountant	5	5	R
810.88	0	Choice	Accountant	5	5	R
813.89	0	Fixation	Mentaldisability	5	20	R
816.89	2.85	Recipient	Mentaldisability	5	20	R
819.75	0	Payoff	Mentaldisability	5	20	R
825.30	0	Choice	Mentaldisability	5	20	R
828.31	0	Fixation	Jewish	14	6	R
831.31	2.85	Recipient	Jewish	14	6	R
834.16	0	Payoff	Jewish	14	6	R
839.18	0	Choice	Jewish	14	6	R
842.19	0	Fixation	Lawyer	15	15	L
845.20	2.85	Recipient	Lawyer	15	15	L
848.05	0	Payoff	Lawyer	15	15	L
853.94	0	Choice	Lawyer	15	15	L
856.95	0	Fixation	Stay-at-homeparent	20	5	R
868.96	2.85	Recipient	Stay-at-homeparent	20	5	R
871.81	0	Payoff	Stay-at-homeparent	20	5	R
877.18	0	Choice	Stay-at-homeparent	20	5	R
880.19	0	Fixation	Nurse	6	14	R
883.20	2.85	Recipient	Nurse	6	14	R
886.05	0	Payoff	Nurse	6	14	R
892.22	0	Choice	Nurse	6	14	R
895.23	0	Fixation	Elderly	15	15	L
897.24	2.85	Recipient	Elderly	15	15	L
900.09	0	Payoff	Elderly	15	15	L
905.42	0	Choice	Elderly	15	15	L
908.43	0	Fixation	Surgeon	14	6	R
911.43	2.85	Recipient	Surgeon	14	6	R
914.29	0	Payoff	Surgeon	14	6	R
919.39	0	Choice	Surgeon	14	6	R
922.40	0	Fixation	Farmer	6	14	R
925.41	2.85	Recipient	Farmer	6	14	R
928.26	0	Payoff	Farmer	6	14	R
933.58	0	Choice	Farmer	6	14	R
936.59	0	Fixation	Olympicathlete	5	20	R
939.60	2.85	Recipient	Olympicathlete	5	20	R
942.45	0	Payoff	Olympicathlete	5	20	R
948.01	0	Choice	Olympicathlete	5	20	R
951.02	0	Fixation	Stay-at-homeparent	5	20	R
960.02	2.85	Recipient	Stay-at-homeparent	5	20	R
962.88	0	Payoff	Stay-at-homeparent	5	20	R
967.82	0	Choice	Stay-at-homeparent	5	20	R
970.83	0	Fixation	PrisonInmate	15	15	R
982.84	2.85	Recipient	PrisonInmate	15	15	R
985.69	0	Payoff	PrisonInmate	15	15	R
992.21	0	Choice	PrisonInmate	15	15	R
995.22	0	Fixation	Nurse	15	9	R
998.23	2.85	Recipient	Nurse	15	9	R
1001.08	0	Payoff	Nurse	15	9	R
1006.12	0	Choice	Nurse	15	9	R
1009.13	0	Fixation	Homeless	15	15	L
1012.13	2.85	Recipient	Homeless	15	15	L
1014.99	0	Payoff	Homeless	15	15	L
1020.54	0	Choice	Homeless	15	15	L
1023.55	0	Fixation	Jewish	15	15	L
1027.55	2.85	Recipient	Jewish	15	15	L
1030.40	0	Payoff	Jewish	15	15	L
1035.46	0	Choice	Jewish	15	15	L
1038.48	0	Fixation	Nurse	9	15	R
1041.48	2.85	Recipient	Nurse	9	15	R
1044.33	0	Payoff	Nurse	9	15	R
1049.17	0	Choice	Nurse	9	15	R
1052.18	0	Fixation	Welfarerecipient	20	5	L
1055.18	2.85	Recipient	Welfarerecipient	20	5	L
1058.04	0	Payoff	Welfarerecipient	20	5	L
1063.72	0	Choice	Welfarerecipient	20	5	L
1066.73	0	Fixation	Lawyer	5	20	R
1068.74	2.85	Recipient	Lawyer	5	20	R
1071.59	0	Payoff	Lawyer	5	20	R
1076.99	0	Choice	Lawyer	5	20	R
1080.00	0	Fixation	Welfarerecipient	15	9	R
1083.00	2.85	Recipient	Welfarerecipient	15	9	R
1085.85	0	Payoff	Welfarerecipient	15	9	R
1091.34	0	Choice	Welfarerecipient	15	9	R
1094.36	0	Fixation	British	20	5	R
1099.36	2.85	Recipient	British	20	5	R
1102.21	0	Payoff	British	20	5	R
1107.88	0	Choice	British	20	5	R
1110.89	0	Fixation	British	15	15	L
1120.89	2.85	Recipient	British	15	15	L
1123.75	0	Payoff	British	15	15	L
1129.58	0	Choice	British	15	15	L
1132.59	0	Fixation	Spanish	5	20	R
1137.60	2.85	Recipient	Spanish	5	20	R
1140.45	0	Payoff	Spanish	5	20	R
1145.33	0	Choice	Spanish	5	20	R
1148.34	0	Fixation	Arab	6	14	R
1152.34	2.85	Recipient	Arab	6	14	R
1155.19	0	Payoff	Arab	6	14	R
1160.89	0	Choice	Arab	6	14	R
1163.90	0	Fixation	Japanese	15	9	R
1166.91	2.85	Recipient	Japanese	15	9	R
1169.76	0	Payoff	Japanese	15	9	R
1174.94	0	Choice	Japanese	15	9	R
1177.95	0	Fixation	Farmer	15	15	L
1180.96	2.85	Recipient	Farmer	15	15	L
1183.81	0	Payoff	Farmer	15	15	L
1189.27	0	Choice	Farmer	15	15	L
1192.29	0	Fixation	Surgeon	9	15	R
1194.29	2.85	Recipient	Surgeon	9	15	R
1197.14	0	Payoff	Surgeon	9	15	R
1202.25	0	Choice	Surgeon	9	15	R
1205.26	0	Fixation	Arab	5	20	R
1208.26	2.85	Recipient	Arab	5	20	R
1211.11	0	Payoff	Arab	5	20	R
1216.24	0	Choice	Arab	5	20	R
1219.25	0	Fixation	Irish	5	5	R
1231.25	2.85	Recipient	Irish	5	5	R
1234.11	0	Payoff	Irish	5	5	R
1239.35	0	Choice	Irish	5	5	R
