onset	duration	event_type	recipient	selfpay	recipientpay	button
541.86	0	Payoff	Accountant	20	5	L
546.87	0	Choice	Accountant	20	5	L
549.88	0	Fixation	Arab	6	14	R
551.88	3.74	Recipient	Arab	6	14	R
555.62	0	Payoff	Arab	6	14	R
560.94	0	Choice	Arab	6	14	R
563.96	0	Fixation	Olympicathlete	9	15	L
567.96	3.74	Recipient	Olympicathlete	9	15	L
571.70	0	Payoff	Olympicathlete	9	15	L
576.69	0	Choice	Olympicathlete	9	15	L
579.70	0	Fixation	Irish	5	20	R
582.70	3.74	Recipient	Irish	5	20	R
586.44	0	Payoff	Irish	5	20	R
591.54	0	Choice	Irish	5	20	R
594.56	0	Fixation	Arab	5	20	R
597.56	3.74	Recipient	Arab	5	20	R
601.30	0	Payoff	Arab	5	20	R
606.43	0	Choice	Arab	5	20	R
609.44	0	Fixation	Nurse	6	14	L
617.45	3.74	Recipient	Nurse	6	14	L
621.19	0	Payoff	Nurse	6	14	L
626.32	0	Choice	Nurse	6	14	L
629.33	0	Fixation	Spanish	20	5	R
631.34	3.74	Recipient	Spanish	20	5	R
635.07	0	Payoff	Spanish	20	5	R
640.25	0	Choice	Spanish	20	5	R
643.26	0	Fixation	Spanish	15	9	L
647.26	3.74	Recipient	Spanish	15	9	L
651.00	0	Payoff	Spanish	15	9	L
656.10	0	Choice	Spanish	15	9	L
659.10	0	Fixation	Olympicathlete	20	5	L
662.11	3.74	Recipient	Olympicathlete	20	5	L
665.85	0	Payoff	Olympicathlete	20	5	L
670.94	0	Choice	Olympicathlete	20	5	L
673.95	0	Fixation	Homeless	6	14	L
676.95	3.74	Recipient	Homeless	6	14	L
680.69	0	Payoff	Homeless	6	14	L
685.71	0	Choice	Homeless	6	14	L
688.72	0	Fixation	Olympicathlete	6	14	R
691.73	3.74	Recipient	Olympicathlete	6	14	R
695.46	0	Payoff	Olympicathlete	6	14	R
700.50	0	Choice	Olympicathlete	6	14	R
703.51	0	Fixation	Drugaddiction	20	5	L
712.51	3.74	Recipient	Drugaddiction	20	5	L
716.25	0	Payoff	Drugaddiction	20	5	L
722.70	0	Choice	Drugaddiction	20	5	L
725.71	0	Fixation	Welfarerecipient	5	5	R
728.72	3.74	Recipient	Welfarerecipient	5	5	R
732.46	0	Payoff	Welfarerecipient	5	5	R
737.55	0	Choice	Welfarerecipient	5	5	R
740.57	0	Fixation	Greek	15	15	L
744.57	3.74	Recipient	Greek	15	15	L
748.31	0	Payoff	Greek	15	15	L
753.41	0	Choice	Greek	15	15	L
756.42	0	Fixation	Japanese	14	6	L
760.42	3.74	Recipient	Japanese	14	6	L
764.16	0	Payoff	Japanese	14	6	L
769.46	0	Choice	Japanese	14	6	L
772.47	0	Fixation	Stay-at-homeparent	15	15	L
775.48	3.74	Recipient	Stay-at-homeparent	15	15	L
779.22	0	Payoff	Stay-at-homeparent	15	15	L
784.60	0	Choice	Stay-at-homeparent	15	15	L
787.62	0	Fixation	Jewish	14	6	R
796.62	3.74	Recipient	Jewish	14	6	R
800.36	0	Payoff	Jewish	14	6	R
805.36	0	Choice	Jewish	14	6	R
808.37	0	Fixation	British	5	20	R
812.37	3.74	Recipient	British	5	20	R
816.11	0	Payoff	British	5	20	R
821.27	0	Choice	British	5	20	R
824.29	0	Fixation	Greek	14	6	R
827.29	3.74	Recipient	Greek	14	6	R
831.03	0	Payoff	Greek	14	6	R
836.16	0	Choice	Greek	14	6	R
839.17	0	Fixation	Olympicathlete	15	15	L
842.17	3.74	Recipient	Olympicathlete	15	15	L
845.91	0	Payoff	Olympicathlete	15	15	L
851.19	0	Choice	Olympicathlete	15	15	L
854.21	0	Fixation	Accountant	14	6	L
857.21	3.74	Recipient	Accountant	14	6	L
860.95	0	Payoff	Accountant	14	6	L
865.93	0	Choice	Accountant	14	6	L
868.94	0	Fixation	Welfarerecipient	20	5	R
871.95	3.74	Recipient	Welfarerecipient	20	5	R
875.69	0	Payoff	Welfarerecipient	20	5	R
881.06	0	Choice	Welfarerecipient	20	5	R
884.07	0	Fixation	Elderly	5	20	L
886.07	3.74	Recipient	Elderly	5	20	L
889.81	0	Payoff	Elderly	5	20	L
894.92	0	Choice	Elderly	5	20	L
897.93	0	Fixation	Arab	20	5	R
899.94	3.74	Recipient	Arab	20	5	R
903.67	0	Payoff	Arab	20	5	R
908.87	0	Choice	Arab	20	5	R
911.88	0	Fixation	Nurse	15	15	L
913.88	3.74	Recipient	Nurse	15	15	L
917.62	0	Payoff	Nurse	15	15	L
922.73	0	Choice	Nurse	15	15	L
925.74	0	Fixation	Farmer	14	6	R
928.74	3.74	Recipient	Farmer	14	6	R
932.48	0	Payoff	Farmer	14	6	R
937.79	0	Choice	Farmer	14	6	R
940.80	0	Fixation	Stay-at-homeparent	6	14	R
944.80	3.74	Recipient	Stay-at-homeparent	6	14	R
948.54	0	Payoff	Stay-at-homeparent	6	14	R
954.03	0	Choice	Stay-at-homeparent	6	14	R
957.04	0	Fixation	Jewish	20	5	R
960.04	3.74	Recipient	Jewish	20	5	R
963.78	0	Payoff	Jewish	20	5	R
968.87	0	Choice	Jewish	20	5	R
971.88	0	Fixation	Stay-at-homeparent	20	5	L
974.88	3.74	Recipient	Stay-at-homeparent	20	5	L
978.62	0	Payoff	Stay-at-homeparent	20	5	L
983.77	0	Choice	Stay-at-homeparent	20	5	L
986.78	0	Fixation	British	9	15	L
995.79	3.74	Recipient	British	9	15	L
999.52	0	Payoff	British	9	15	L
1004.95	0	Choice	British	9	15	L
1007.96	0	Fixation	Farmer	20	5	R
1011.96	3.74	Recipient	Farmer	20	5	R
1015.70	0	Payoff	Farmer	20	5	R
1020.96	0	Choice	Farmer	20	5	R
1023.98	0	Fixation	Farmer	15	15	L
1026.98	3.74	Recipient	Farmer	15	15	L
1030.72	0	Payoff	Farmer	15	15	L
1035.81	0	Choice	Farmer	15	15	L
1038.82	0	Fixation	Irish	14	6	R
1042.83	3.74	Recipient	Irish	14	6	R
1046.57	0	Payoff	Irish	14	6	R
1051.62	0	Choice	Irish	14	6	R
1054.63	0	Fixation	Surgeon	5	20	R
1056.63	3.74	Recipient	Surgeon	5	20	R
1060.37	0	Payoff	Surgeon	5	20	R
1065.72	0	Choice	Surgeon	5	20	R
1068.73	0	Fixation	Mentaldisability	5	20	L
1072.74	3.74	Recipient	Mentaldisability	5	20	L
1076.48	0	Payoff	Mentaldisability	5	20	L
1081.58	0	Choice	Mentaldisability	5	20	L
1084.59	0	Fixation	PrisonInmate	5	20	L
1087.59	3.74	Recipient	PrisonInmate	5	20	L
1091.33	0	Payoff	PrisonInmate	5	20	L
1096.80	0	Choice	PrisonInmate	5	20	L
1099.81	0	Fixation	British	20	5	R
1104.81	3.74	Recipient	British	20	5	R
1108.55	0	Payoff	British	20	5	R
1113.68	0	Choice	British	20	5	R
1116.69	0	Fixation	Accountant	5	5	R
1119.69	3.74	Recipient	Accountant	5	5	R
1123.43	0	Payoff	Accountant	5	5	R
1128.48	0	Choice	Accountant	5	5	R
1131.49	0	Fixation	Elderly	6	14	L
1134.50	3.74	Recipient	Elderly	6	14	L
1138.24	0	Payoff	Elderly	6	14	L
1143.40	0	Choice	Elderly	6	14	L
1146.41	0	Fixation	Farmer	9	15	L
1148.41	3.74	Recipient	Farmer	9	15	L
1152.15	0	Payoff	Farmer	9	15	L
1157.10	0	Choice	Farmer	9	15	L
1160.11	0	Fixation	Irish	9	15	R
1163.12	3.74	Recipient	Irish	9	15	R
1166.85	0	Payoff	Irish	9	15	R
1172.10	0	Choice	Irish	9	15	R
1175.11	0	Fixation	Elderly	5	5	R
1178.12	3.74	Recipient	Elderly	5	5	R
1181.85	0	Payoff	Elderly	5	5	R
1186.88	0	Choice	Elderly	5	5	R
1189.89	0	Fixation	Mentaldisability	5	5	R
1191.89	3.74	Recipient	Mentaldisability	5	5	R
1195.63	0	Payoff	Mentaldisability	5	5	R
1200.99	0	Choice	Mentaldisability	5	5	R
1204.00	0	Fixation	Spanish	6	14	R
1214.01	3.74	Recipient	Spanish	6	14	R
1217.75	0	Payoff	Spanish	6	14	R
1222.81	0	Choice	Spanish	6	14	R
1225.82	0	Fixation	PrisonInmate	6	14	L
1228.83	3.74	Recipient	PrisonInmate	6	14	L
1232.57	0	Payoff	PrisonInmate	6	14	L
1237.69	0	Choice	PrisonInmate	6	14	L
1240.70	0	Fixation	Greek	20	5	R
1243.71	3.74	Recipient	Greek	20	5	R
1247.45	0	Payoff	Greek	20	5	R
1252.49	0	Choice	Greek	20	5	R
1255.50	0	Fixation	Japanese	15	9	L
1264.50	3.74	Recipient	Japanese	15	9	L
1268.24	0	Payoff	Japanese	15	9	L
1273.35	0	Choice	Japanese	15	9	L
