onset	duration	event_type	recipient	selfpay	recipientpay	button
1079.82	0	Choice	Stay-at-homeparent	6	14	R
1082.83	0	Fixation	Homeless	5	20	L
1084.84	4.08	Recipient	Homeless	5	20	L
1088.92	0	Payoff	Homeless	5	20	L
1094.26	0	Choice	Homeless	5	20	L
1097.27	0	Fixation	Elderly	9	15	L
1102.28	4.08	Recipient	Elderly	9	15	L
1106.36	0	Payoff	Elderly	9	15	L
1111.52	0	Choice	Elderly	9	15	L
1114.53	0	Fixation	Spanish	5	20	R
1117.54	4.08	Recipient	Spanish	5	20	R
1121.62	0	Payoff	Spanish	5	20	R
1126.70	0	Choice	Spanish	5	20	R
1129.71	0	Fixation	British	5	5	R
1132.72	4.08	Recipient	British	5	5	R
1136.80	0	Payoff	British	5	5	R
1142.17	0	Choice	British	5	5	R
1145.19	0	Fixation	Surgeon	14	6	L
1157.19	4.08	Recipient	Surgeon	14	6	L
1161.27	0	Payoff	Surgeon	14	6	L
1166.12	0	Choice	Surgeon	14	6	L
1169.13	0	Fixation	Nurse	5	5	R
1173.14	4.08	Recipient	Nurse	5	5	R
1177.22	0	Payoff	Nurse	5	5	R
1182.32	0	Choice	Nurse	5	5	R
1185.33	0	Fixation	Spanish	5	5	R
1193.34	4.08	Recipient	Spanish	5	5	R
1197.42	0	Payoff	Spanish	5	5	R
1202.54	0	Choice	Spanish	5	5	R
1205.55	0	Fixation	Farmer	5	5	R
1208.55	4.08	Recipient	Farmer	5	5	R
1212.63	0	Payoff	Farmer	5	5	R
1217.72	0	Choice	Farmer	5	5	R
1220.73	0	Fixation	Farmer	20	5	R
1223.73	4.08	Recipient	Farmer	20	5	R
1227.81	0	Payoff	Farmer	20	5	R
1232.73	0	Choice	Farmer	20	5	R
1235.74	0	Fixation	Elderly	5	5	R
1237.74	4.08	Recipient	Elderly	5	5	R
1241.83	0	Payoff	Elderly	5	5	R
1248.14	0	Choice	Elderly	5	5	R
1251.15	0	Fixation	British	14	6	R
1259.16	4.08	Recipient	British	14	6	R
1263.24	0	Payoff	British	14	6	R
1268.66	0	Choice	British	14	6	R
1271.67	0	Fixation	Irish	6	14	R
1273.67	4.08	Recipient	Irish	6	14	R
1277.75	0	Payoff	Irish	6	14	R
1282.70	0	Choice	Irish	6	14	R
1285.71	0	Fixation	Accountant	14	6	L
1288.71	4.08	Recipient	Accountant	14	6	L
1292.80	0	Payoff	Accountant	14	6	L
1298.08	0	Choice	Accountant	14	6	L
