onset	duration	event_type	recipient	selfpay	recipientpay	button
359.25	4.68	Recipient	Homeless	6	14	R
363.93	0	Payoff	Homeless	6	14	R
369.16	0	Choice	Homeless	6	14	R
372.17	0	Fixation	Spanish	20	5	L
374.17	4.68	Recipient	Spanish	20	5	L
378.85	0	Payoff	Spanish	20	5	L
382.90	0	Choice	Spanish	20	5	L
385.91	0	Fixation	Olympicathlete	9	15	R
390.91	4.68	Recipient	Olympicathlete	9	15	R
395.59	0	Payoff	Olympicathlete	9	15	R
399.96	0	Choice	Olympicathlete	9	15	R
402.97	0	Fixation	British	9	15	R
405.97	4.68	Recipient	British	9	15	R
410.65	0	Payoff	British	9	15	R
414.91	0	Choice	British	9	15	R
417.92	0	Fixation	Irish	5	5	R
420.93	4.68	Recipient	Irish	5	5	R
425.61	0	Payoff	Irish	5	5	R
429.88	0	Choice	Irish	5	5	R
432.88	0	Fixation	Mentaldisability	15	15	L
435.89	4.68	Recipient	Mentaldisability	15	15	L
440.57	0	Payoff	Mentaldisability	15	15	L
444.78	0	Choice	Mentaldisability	15	15	L
447.79	0	Fixation	Lawyer	15	9	L
449.79	4.68	Recipient	Lawyer	15	9	L
454.47	0	Payoff	Lawyer	15	9	L
458.70	0	Choice	Lawyer	15	9	L
461.71	0	Fixation	Irish	5	20	R
464.72	4.68	Recipient	Irish	5	20	R
469.40	0	Payoff	Irish	5	20	R
473.93	0	Choice	Irish	5	20	R
476.94	0	Fixation	British	15	9	L
485.94	4.68	Recipient	British	15	9	L
490.62	0	Payoff	British	15	9	L
495.03	0	Choice	British	15	9	L
498.04	0	Fixation	Arab	5	20	R
501.05	4.68	Recipient	Arab	5	20	R
505.72	0	Payoff	Arab	5	20	R
510.32	0	Choice	Arab	5	20	R
513.33	0	Fixation	Greek	5	20	R
523.33	4.68	Recipient	Greek	5	20	R
528.01	0	Payoff	Greek	5	20	R
532.71	0	Choice	Greek	5	20	R
535.72	0	Fixation	Spanish	15	15	L
538.72	4.68	Recipient	Spanish	15	15	L
543.40	0	Payoff	Spanish	15	15	L
547.57	0	Choice	Spanish	15	15	L
550.58	0	Fixation	PrisonInmate	14	6	L
555.58	4.68	Recipient	PrisonInmate	14	6	L
560.26	0	Payoff	PrisonInmate	14	6	L
564.40	0	Choice	PrisonInmate	14	6	L
567.41	0	Fixation	Stay-at-homeparent	14	6	L
570.41	4.68	Recipient	Stay-at-homeparent	14	6	L
575.09	0	Payoff	Stay-at-homeparent	14	6	L
580.33	0	Choice	Stay-at-homeparent	14	6	L
583.34	0	Fixation	Olympicathlete	6	14	R
585.34	4.68	Recipient	Olympicathlete	6	14	R
590.02	0	Payoff	Olympicathlete	6	14	R
594.57	0	Choice	Olympicathlete	6	14	R
597.58	0	Fixation	Lawyer	15	15	L
603.59	4.68	Recipient	Lawyer	15	15	L
608.26	0	Payoff	Lawyer	15	15	L
612.45	0	Choice	Lawyer	15	15	L
615.46	0	Fixation	Farmer	15	9	L
618.46	4.68	Recipient	Farmer	15	9	L
623.14	0	Payoff	Farmer	15	9	L
627.59	0	Choice	Farmer	15	9	L
630.60	0	Fixation	Farmer	15	15	L
633.61	4.68	Recipient	Farmer	15	15	L
638.28	0	Payoff	Farmer	15	15	L
642.39	0	Choice	Farmer	15	15	L
645.40	0	Fixation	Lawyer	5	5	R
648.41	4.68	Recipient	Lawyer	5	5	R
653.08	0	Payoff	Lawyer	5	5	R
657.75	0	Choice	Lawyer	5	5	R
660.75	0	Fixation	PrisonInmate	9	15	R
664.76	4.68	Recipient	PrisonInmate	9	15	R
669.44	0	Payoff	PrisonInmate	9	15	R
673.88	0	Choice	PrisonInmate	9	15	R
676.89	0	Fixation	Surgeon	9	15	R
678.90	4.68	Recipient	Surgeon	9	15	R
683.57	0	Payoff	Surgeon	9	15	R
688.49	0	Choice	Surgeon	9	15	R
691.50	0	Fixation	Accountant	15	9	L
693.50	4.68	Recipient	Accountant	15	9	L
698.18	0	Payoff	Accountant	15	9	L
702.44	0	Choice	Accountant	15	9	L
705.45	0	Fixation	Jewish	15	15	L
707.46	4.68	Recipient	Jewish	15	15	L
712.13	0	Payoff	Jewish	15	15	L
716.61	0	Choice	Jewish	15	15	L
719.62	0	Fixation	British	6	14	R
727.62	4.68	Recipient	British	6	14	R
732.30	0	Payoff	British	6	14	R
736.67	0	Choice	British	6	14	R
739.67	0	Fixation	Greek	20	5	L
748.68	4.68	Recipient	Greek	20	5	L
753.36	0	Payoff	Greek	20	5	L
757.46	0	Choice	Greek	20	5	L
760.47	0	Fixation	Surgeon	15	9	L
763.47	4.68	Recipient	Surgeon	15	9	L
768.15	0	Payoff	Surgeon	15	9	L
774.27	0	Choice	Surgeon	15	9	L
777.28	0	Fixation	Spanish	15	9	L
788.28	4.68	Recipient	Spanish	15	9	L
792.96	0	Payoff	Spanish	15	9	L
797.19	0	Choice	Spanish	15	9	L
800.20	0	Fixation	Jewish	9	15	R
810.20	4.68	Recipient	Jewish	9	15	R
814.88	0	Payoff	Jewish	9	15	R
819.46	0	Choice	Jewish	9	15	R
822.47	0	Fixation	Elderly	5	5	R
830.47	4.68	Recipient	Elderly	5	5	R
835.15	0	Payoff	Elderly	5	5	R
839.40	0	Choice	Elderly	5	5	R
842.40	0	Fixation	Drugaddiction	9	15	R
844.41	4.68	Recipient	Drugaddiction	9	15	R
849.09	0	Payoff	Drugaddiction	9	15	R
853.41	0	Choice	Drugaddiction	9	15	R
856.42	0	Fixation	Jewish	14	6	L
858.42	4.68	Recipient	Jewish	14	6	L
863.10	0	Payoff	Jewish	14	6	L
867.54	0	Choice	Jewish	14	6	L
870.55	0	Fixation	Homeless	20	5	L
874.55	4.68	Recipient	Homeless	20	5	L
879.23	0	Payoff	Homeless	20	5	L
884.07	0	Choice	Homeless	20	5	L
887.07	0	Fixation	Welfarerecipient	6	14	R
890.08	4.68	Recipient	Welfarerecipient	6	14	R
894.76	0	Payoff	Welfarerecipient	6	14	R
899.68	0	Choice	Welfarerecipient	6	14	R
902.69	0	Fixation	Surgeon	20	5	L
914.69	4.68	Recipient	Surgeon	20	5	L
919.37	0	Payoff	Surgeon	20	5	L
923.74	0	Choice	Surgeon	20	5	L
926.75	0	Fixation	PrisonInmate	5	20	R
933.75	4.68	Recipient	PrisonInmate	5	20	R
938.43	0	Payoff	PrisonInmate	5	20	R
942.58	0	Choice	PrisonInmate	5	20	R
945.59	0	Fixation	Arab	15	15	L
948.60	4.68	Recipient	Arab	15	15	L
953.28	0	Payoff	Arab	15	15	L
957.36	0	Choice	Arab	15	15	L
960.37	0	Fixation	Accountant	5	5	R
962.37	4.68	Recipient	Accountant	5	5	R
967.05	0	Payoff	Accountant	5	5	R
971.48	0	Choice	Accountant	5	5	R
974.49	0	Fixation	Greek	15	9	L
986.50	4.68	Recipient	Greek	15	9	L
991.17	0	Payoff	Greek	15	9	L
995.87	0	Choice	Greek	15	9	L
998.88	0	Fixation	Farmer	5	5	R
1002.88	4.68	Recipient	Farmer	5	5	R
1007.56	0	Payoff	Farmer	5	5	R
1012.25	0	Choice	Farmer	5	5	R
1015.26	0	Fixation	Stay-at-homeparent	15	9	L
1018.26	4.68	Recipient	Stay-at-homeparent	15	9	L
1022.94	0	Payoff	Stay-at-homeparent	15	9	L
1027.32	0	Choice	Stay-at-homeparent	15	9	L
1030.33	0	Fixation	Nurse	20	5	L
1032.34	4.67	Recipient	Nurse	20	5	L
1037.01	0	Payoff	Nurse	20	5	L
1041.52	0	Choice	Nurse	20	5	L
1044.53	0	Fixation	Olympicathlete	15	9	L
1048.53	4.68	Recipient	Olympicathlete	15	9	L
1053.21	0	Payoff	Olympicathlete	15	9	L
1057.49	0	Choice	Olympicathlete	15	9	L
1060.50	0	Fixation	Accountant	15	15	L
1063.51	4.68	Recipient	Accountant	15	15	L
1068.18	0	Payoff	Accountant	15	15	L
1072.61	0	Choice	Accountant	15	15	L
1075.62	0	Fixation	Welfarerecipient	15	9	L
1077.62	4.68	Recipient	Welfarerecipient	15	9	L
1082.30	0	Payoff	Welfarerecipient	15	9	L
1086.99	0	Choice	Welfarerecipient	15	9	L
1090.00	0	Fixation	Welfarerecipient	15	15	L
1094.00	4.68	Recipient	Welfarerecipient	15	15	L
1098.68	0	Payoff	Welfarerecipient	15	15	L
1103.74	0	Choice	Welfarerecipient	15	15	L
1106.75	0	Fixation	Mentaldisability	15	9	L
1114.76	4.68	Recipient	Mentaldisability	15	9	L
1119.44	0	Payoff	Mentaldisability	15	9	L
1123.82	0	Choice	Mentaldisability	15	9	L
1126.83	0	Fixation	Welfarerecipient	20	5	L
1129.83	4.68	Recipient	Welfarerecipient	20	5	L
1134.51	0	Payoff	Welfarerecipient	20	5	L
1139.54	0	Choice	Welfarerecipient	20	5	L
1142.55	0	Fixation	Arab	14	6	L
1144.55	4.68	Recipient	Arab	14	6	L
1149.23	0	Payoff	Arab	14	6	L
1153.57	0	Choice	Arab	14	6	L
1156.58	0	Fixation	Japanese	5	5	R
1165.59	4.68	Recipient	Japanese	5	5	R
1170.26	0	Payoff	Japanese	5	5	R
1174.56	0	Choice	Japanese	5	5	R
1177.57	0	Fixation	Japanese	6	14	R
1181.57	4.68	Recipient	Japanese	6	14	R
1186.25	0	Payoff	Japanese	6	14	R
1190.77	0	Choice	Japanese	6	14	R
1193.78	0	Fixation	Nurse	15	15	L
1196.79	4.68	Recipient	Nurse	15	15	L
1201.47	0	Payoff	Nurse	15	15	L
1205.65	0	Choice	Nurse	15	15	L
1208.66	0	Fixation	Japanese	9	15	R
1211.66	4.68	Recipient	Japanese	9	15	R
1216.34	0	Payoff	Japanese	9	15	R
1221.62	0	Choice	Japanese	9	15	R
1224.63	0	Fixation	Homeless	5	5	R
1227.63	4.68	Recipient	Homeless	5	5	R
1232.31	0	Payoff	Homeless	5	5	R
1236.66	0	Choice	Homeless	5	5	R
1239.67	0	Fixation	Elderly	9	15	R
1242.67	4.68	Recipient	Elderly	9	15	R
1247.35	0	Payoff	Elderly	9	15	R
1251.94	0	Choice	Elderly	9	15	R
1254.95	0	Fixation	Elderly	15	15	L
1258.95	4.68	Recipient	Elderly	15	15	L
1263.63	0	Payoff	Elderly	15	15	L
1268.08	0	Choice	Elderly	15	15	L
1271.08	0	Fixation	Homeless	15	9	L
1274.09	4.68	Recipient	Homeless	15	9	L
1278.77	0	Payoff	Homeless	15	9	L
1283.03	0	Choice	Homeless	15	9	L
1286.04	0	Fixation	Surgeon	14	6	L
1290.04	4.68	Recipient	Surgeon	14	6	L
1294.72	0	Payoff	Surgeon	14	6	L
1299.15	0	Choice	Surgeon	14	6	L
1302.16	0	Fixation	Greek	15	15	L
1305.17	4.68	Recipient	Greek	15	15	L
1309.84	0	Payoff	Greek	15	15	L
1314.44	0	Choice	Greek	15	15	L
1317.44	0	Fixation	Jewish	20	5	L
1320.45	4.68	Recipient	Jewish	20	5	L
1325.13	0	Payoff	Jewish	20	5	L
1329.41	0	Choice	Jewish	20	5	L
1332.42	0	Fixation	Irish	15	9	L
1335.43	4.68	Recipient	Irish	15	9	L
1340.10	0	Payoff	Irish	15	9	L
1345.78	0	Choice	Irish	15	9	L
