onset	duration	event_type	recipient	selfpay	recipientpay	button
422.19	0	Fixation	Nurse	6	14	R
425.19	2.96	Recipient	Nurse	6	14	R
428.15	0	Payoff	Nurse	6	14	R
434.41	0	Choice	Nurse	6	14	R
437.42	0	Fixation	Drugaddiction	9	15	R
439.43	2.96	Recipient	Drugaddiction	9	15	R
442.39	0	Payoff	Drugaddiction	9	15	R
448.59	0	Choice	Drugaddiction	9	15	R
451.60	0	Fixation	Greek	20	5	R
453.60	2.96	Recipient	Greek	20	5	R
456.56	0	Payoff	Greek	20	5	R
463.83	0	Choice	Greek	20	5	R
466.84	0	Fixation	Elderly	20	5	R
469.85	2.96	Recipient	Elderly	20	5	R
472.81	0	Payoff	Elderly	20	5	R
478.82	0	Choice	Elderly	20	5	R
481.83	0	Fixation	Welfarerecipient	9	15	L
484.84	2.96	Recipient	Welfarerecipient	9	15	L
487.80	0	Payoff	Welfarerecipient	9	15	L
494.01	0	Choice	Welfarerecipient	9	15	L
497.02	0	Fixation	Homeless	14	6	R
507.03	2.96	Recipient	Homeless	14	6	R
509.99	0	Payoff	Homeless	14	6	R
516.55	0	Choice	Homeless	14	6	R
519.56	0	Fixation	Lawyer	15	9	R
523.56	2.96	Recipient	Lawyer	15	9	R
526.52	0	Payoff	Lawyer	15	9	R
533.00	0	Choice	Lawyer	15	9	R
536.01	0	Fixation	Olympicathlete	15	9	R
538.01	2.96	Recipient	Olympicathlete	15	9	R
540.97	0	Payoff	Olympicathlete	15	9	R
547.20	0	Choice	Olympicathlete	15	9	R
550.20	0	Fixation	Elderly	15	9	R
552.21	2.96	Recipient	Elderly	15	9	R
555.17	0	Payoff	Elderly	15	9	R
561.54	0	Choice	Elderly	15	9	R
564.55	0	Fixation	PrisonInmate	6	14	L
566.55	2.96	Recipient	PrisonInmate	6	14	L
569.51	0	Payoff	PrisonInmate	6	14	L
575.86	0	Choice	PrisonInmate	6	14	L
578.87	0	Fixation	Surgeon	6	14	R
580.87	2.96	Recipient	Surgeon	6	14	R
583.83	0	Payoff	Surgeon	6	14	R
590.06	0	Choice	Surgeon	6	14	R
593.07	0	Fixation	Olympicathlete	9	15	R
595.08	2.96	Recipient	Olympicathlete	9	15	R
598.04	0	Payoff	Olympicathlete	9	15	R
604.17	0	Choice	Olympicathlete	9	15	R
607.18	0	Fixation	Homeless	5	5	R
610.18	2.96	Recipient	Homeless	5	5	R
613.14	0	Payoff	Homeless	5	5	R
619.33	0	Choice	Homeless	5	5	R
622.34	0	Fixation	Elderly	14	6	R
627.34	2.96	Recipient	Elderly	14	6	R
630.30	0	Payoff	Elderly	14	6	R
636.33	0	Choice	Elderly	14	6	R
639.34	0	Fixation	Jewish	6	14	R
642.34	2.96	Recipient	Jewish	6	14	R
645.30	0	Payoff	Jewish	6	14	R
652.41	0	Choice	Jewish	6	14	R
655.42	0	Fixation	Stay-at-homeparent	15	15	R
659.42	2.96	Recipient	Stay-at-homeparent	15	15	R
662.38	0	Payoff	Stay-at-homeparent	15	15	R
668.92	0	Choice	Stay-at-homeparent	15	15	R
671.93	0	Fixation	PrisonInmate	5	5	R
682.94	2.96	Recipient	PrisonInmate	5	5	R
685.90	0	Payoff	PrisonInmate	5	5	R
692.21	0	Choice	PrisonInmate	5	5	R
695.22	0	Fixation	Nurse	5	20	R
698.22	2.96	Recipient	Nurse	5	20	R
701.18	0	Payoff	Nurse	5	20	R
707.42	0	Choice	Nurse	5	20	R
710.43	0	Fixation	Homeless	9	15	L
713.43	2.96	Recipient	Homeless	9	15	L
716.39	0	Payoff	Homeless	9	15	L
722.50	0	Choice	Homeless	9	15	L
725.51	0	Fixation	Stay-at-homeparent	5	20	R
728.51	2.96	Recipient	Stay-at-homeparent	5	20	R
731.47	0	Payoff	Stay-at-homeparent	5	20	R
737.65	0	Choice	Stay-at-homeparent	5	20	R
740.66	0	Fixation	Surgeon	20	5	R
743.67	2.96	Recipient	Surgeon	20	5	R
746.63	0	Payoff	Surgeon	20	5	R
752.94	0	Choice	Surgeon	20	5	R
755.95	0	Fixation	Elderly	15	15	L
758.96	2.96	Recipient	Elderly	15	15	L
761.92	0	Payoff	Elderly	15	15	L
768.14	0	Choice	Elderly	15	15	L
771.15	0	Fixation	British	15	15	R
774.15	2.96	Recipient	British	15	15	R
777.11	0	Payoff	British	15	15	R
784.68	0	Choice	British	15	15	R
787.69	0	Fixation	PrisonInmate	15	15	R
791.70	2.96	Recipient	PrisonInmate	15	15	R
794.66	0	Payoff	PrisonInmate	15	15	R
800.92	0	Choice	PrisonInmate	15	15	R
803.93	0	Fixation	Stay-at-homeparent	20	5	R
805.94	2.96	Recipient	Stay-at-homeparent	20	5	R
808.90	0	Payoff	Stay-at-homeparent	20	5	R
815.10	0	Choice	Stay-at-homeparent	20	5	R
818.11	0	Fixation	Farmer	5	20	L
826.11	2.96	Recipient	Farmer	5	20	L
829.07	0	Payoff	Farmer	5	20	L
835.16	0	Choice	Farmer	5	20	L
838.17	0	Fixation	Irish	15	15	R
841.18	2.96	Recipient	Irish	15	15	R
844.14	0	Payoff	Irish	15	15	R
850.29	0	Choice	Irish	15	15	R
853.30	0	Fixation	Drugaddiction	5	20	R
856.31	2.96	Recipient	Drugaddiction	5	20	R
859.27	0	Payoff	Drugaddiction	5	20	R
865.71	0	Choice	Drugaddiction	5	20	R
868.72	0	Fixation	Nurse	20	5	R
872.72	2.96	Recipient	Nurse	20	5	R
875.68	0	Payoff	Nurse	20	5	R
881.87	0	Choice	Nurse	20	5	R
884.88	0	Fixation	Drugaddiction	15	15	R
887.88	2.96	Recipient	Drugaddiction	15	15	R
890.85	0	Payoff	Drugaddiction	15	15	R
896.89	0	Choice	Drugaddiction	15	15	R
899.90	0	Fixation	Irish	14	6	R
903.91	2.96	Recipient	Irish	14	6	R
906.87	0	Payoff	Irish	14	6	R
914.27	0	Choice	Irish	14	6	R
917.28	0	Fixation	Welfarerecipient	20	5	R
920.28	2.96	Recipient	Welfarerecipient	20	5	R
923.24	0	Payoff	Welfarerecipient	20	5	R
929.49	0	Choice	Welfarerecipient	20	5	R
932.50	0	Fixation	PrisonInmate	9	15	R
935.51	2.96	Recipient	PrisonInmate	9	15	R
938.47	0	Payoff	PrisonInmate	9	15	R
944.66	0	Choice	PrisonInmate	9	15	R
947.67	0	Fixation	Farmer	15	15	L
950.67	2.96	Recipient	Farmer	15	15	L
953.64	0	Payoff	Farmer	15	15	L
959.95	0	Choice	Farmer	15	15	L
962.96	0	Fixation	Spanish	15	9	R
965.96	2.96	Recipient	Spanish	15	9	R
968.92	0	Payoff	Spanish	15	9	R
975.02	0	Choice	Spanish	15	9	R
978.03	0	Fixation	Spanish	20	5	R
980.04	2.96	Recipient	Spanish	20	5	R
983.00	0	Payoff	Spanish	20	5	R
989.36	0	Choice	Spanish	20	5	R
992.37	0	Fixation	Lawyer	15	15	R
996.37	2.96	Recipient	Lawyer	15	15	R
999.33	0	Payoff	Lawyer	15	15	R
1005.71	0	Choice	Lawyer	15	15	R
1008.73	0	Fixation	Spanish	9	15	R
1010.73	2.96	Recipient	Spanish	9	15	R
1013.69	0	Payoff	Spanish	9	15	R
1019.79	0	Choice	Spanish	9	15	R
1022.80	0	Fixation	Mentaldisability	15	15	L
1025.81	2.96	Recipient	Mentaldisability	15	15	L
1028.77	0	Payoff	Mentaldisability	15	15	L
1035.19	0	Choice	Mentaldisability	15	15	L
1038.21	0	Fixation	Nurse	9	15	R
1040.21	2.96	Recipient	Nurse	9	15	R
1043.17	0	Payoff	Nurse	9	15	R
1050.45	0	Choice	Nurse	9	15	R
1053.46	0	Fixation	Welfarerecipient	5	20	L
1061.47	2.96	Recipient	Welfarerecipient	5	20	L
1064.43	0	Payoff	Welfarerecipient	5	20	L
1070.54	0	Choice	Welfarerecipient	5	20	L
1073.55	0	Fixation	Welfarerecipient	14	6	R
1076.55	2.96	Recipient	Welfarerecipient	14	6	R
1079.51	0	Payoff	Welfarerecipient	14	6	R
1085.63	0	Choice	Welfarerecipient	14	6	R
1088.64	0	Fixation	Japanese	14	6	R
1091.65	2.96	Recipient	Japanese	14	6	R
1094.61	0	Payoff	Japanese	14	6	R
1100.70	0	Choice	Japanese	14	6	R
1103.71	0	Fixation	Jewish	9	15	R
1106.71	2.96	Recipient	Jewish	9	15	R
1109.67	0	Payoff	Jewish	9	15	R
1116.20	0	Choice	Jewish	9	15	R
1119.21	0	Fixation	Surgeon	5	20	R
1121.22	2.96	Recipient	Surgeon	5	20	R
1124.18	0	Payoff	Surgeon	5	20	R
1130.53	0	Choice	Surgeon	5	20	R
1133.54	0	Fixation	Irish	9	15	R
1136.55	2.96	Recipient	Irish	9	15	R
1139.51	0	Payoff	Irish	9	15	R
1145.63	0	Choice	Irish	9	15	R
1148.65	0	Fixation	Greek	6	14	R
1151.65	2.96	Recipient	Greek	6	14	R
1154.61	0	Payoff	Greek	6	14	R
1160.77	0	Choice	Greek	6	14	R
1163.78	0	Fixation	Accountant	9	15	R
1175.78	2.96	Recipient	Accountant	9	15	R
1178.74	0	Payoff	Accountant	9	15	R
1185.24	0	Choice	Accountant	9	15	R
1188.25	0	Fixation	Jewish	5	20	R
1190.25	2.96	Recipient	Jewish	5	20	R
1193.21	0	Payoff	Jewish	5	20	R
1200.00	0	Choice	Jewish	5	20	R
1203.01	0	Fixation	Mentaldisability	20	5	R
1207.01	2.96	Recipient	Mentaldisability	20	5	R
1209.97	0	Payoff	Mentaldisability	20	5	R
1216.26	0	Choice	Mentaldisability	20	5	R
1219.26	0	Fixation	British	15	9	R
1221.27	2.96	Recipient	British	15	9	R
1224.23	0	Payoff	British	15	9	R
1230.30	0	Choice	British	15	9	R
1233.31	0	Fixation	Lawyer	14	6	R
1235.31	2.96	Recipient	Lawyer	14	6	R
1238.27	0	Payoff	Lawyer	14	6	R
1244.77	0	Choice	Lawyer	14	6	R
1247.78	0	Fixation	Farmer	15	9	R
1249.79	2.96	Recipient	Farmer	15	9	R
1252.75	0	Payoff	Farmer	15	9	R
1258.81	0	Choice	Farmer	15	9	R
1261.82	0	Fixation	Farmer	6	14	L
1264.82	2.96	Recipient	Farmer	6	14	L
1267.78	0	Payoff	Farmer	6	14	L
1273.86	0	Choice	Farmer	6	14	L
