onset	duration	event_type	recipient	selfpay	recipientpay	button
522.03	5.45	Recipient	Lawyer	14	6	R
527.48	0	Payoff	Lawyer	14	6	R
533.75	0	Choice	Lawyer	14	6	R
536.76	0	Fixation	Farmer	14	6	R
539.76	5.45	Recipient	Farmer	14	6	R
545.22	0	Payoff	Farmer	14	6	R
551.17	0	Choice	Farmer	14	6	R
554.18	0	Fixation	Jewish	15	9	R
559.19	5.45	Recipient	Jewish	15	9	R
564.64	0	Payoff	Jewish	15	9	R
573.58	0	Choice	Jewish	15	9	R
576.59	0	Fixation	Irish	15	15	L
579.59	5.45	Recipient	Irish	15	15	L
585.05	0	Payoff	Irish	15	15	L
590.80	0	Choice	Irish	15	15	L
593.81	0	Fixation	Olympicathlete	20	5	R
595.81	5.45	Recipient	Olympicathlete	20	5	R
601.26	0	Payoff	Olympicathlete	20	5	R
607.27	0	Choice	Olympicathlete	20	5	R
610.28	0	Fixation	British	5	5	R
613.28	5.46	Recipient	British	5	5	R
618.74	0	Payoff	British	5	5	R
624.57	0	Choice	British	5	5	R
627.58	0	Fixation	Jewish	6	14	R
629.58	5.45	Recipient	Jewish	6	14	R
635.04	0	Payoff	Jewish	6	14	R
641.09	0	Choice	Jewish	6	14	R
644.10	0	Fixation	Arab	9	15	L
652.11	5.45	Recipient	Arab	9	15	L
657.56	0	Payoff	Arab	9	15	L
663.57	0	Choice	Arab	9	15	L
666.58	0	Fixation	Drugaddiction	15	9	R
670.58	5.46	Recipient	Drugaddiction	15	9	R
676.04	0	Payoff	Drugaddiction	15	9	R
681.79	0	Choice	Drugaddiction	15	9	R
684.80	0	Fixation	Spanish	15	15	L
687.80	5.46	Recipient	Spanish	15	15	L
693.26	0	Payoff	Spanish	15	15	L
699.05	0	Choice	Spanish	15	15	L
702.06	0	Fixation	Stay-at-homeparent	15	15	L
704.07	5.46	Recipient	Stay-at-homeparent	15	15	L
709.52	0	Payoff	Stay-at-homeparent	15	15	L
715.28	0	Choice	Stay-at-homeparent	15	15	L
718.29	0	Fixation	PrisonInmate	5	5	R
720.29	5.45	Recipient	PrisonInmate	5	5	R
725.75	0	Payoff	PrisonInmate	5	5	R
731.74	0	Choice	PrisonInmate	5	5	R
734.76	0	Fixation	Surgeon	5	5	R
737.76	5.45	Recipient	Surgeon	5	5	R
743.21	0	Payoff	Surgeon	5	5	R
748.91	0	Choice	Surgeon	5	5	R
751.92	0	Fixation	Japanese	9	15	L
754.93	5.45	Recipient	Japanese	9	15	L
760.38	0	Payoff	Japanese	9	15	L
766.16	0	Choice	Japanese	9	15	L
769.17	0	Fixation	Jewish	20	5	R
773.18	5.45	Recipient	Jewish	20	5	R
778.63	0	Payoff	Jewish	20	5	R
784.32	0	Choice	Jewish	20	5	R
787.34	0	Fixation	Accountant	6	14	R
790.34	5.46	Recipient	Accountant	6	14	R
795.79	0	Payoff	Accountant	6	14	R
801.65	0	Choice	Accountant	6	14	R
804.66	0	Fixation	Mentaldisability	5	5	R
807.67	5.46	Recipient	Mentaldisability	5	5	R
813.13	0	Payoff	Mentaldisability	5	5	R
818.89	0	Choice	Mentaldisability	5	5	R
821.90	0	Fixation	Welfarerecipient	9	15	L
823.91	5.46	Recipient	Welfarerecipient	9	15	L
829.36	0	Payoff	Welfarerecipient	9	15	L
835.15	0	Choice	Welfarerecipient	9	15	L
838.16	0	Fixation	Mentaldisability	5	20	L
840.16	5.46	Recipient	Mentaldisability	5	20	L
845.62	0	Payoff	Mentaldisability	5	20	L
851.54	0	Choice	Mentaldisability	5	20	L
854.55	0	Fixation	Welfarerecipient	5	5	R
858.56	5.46	Recipient	Welfarerecipient	5	5	R
864.01	0	Payoff	Welfarerecipient	5	5	R
870.12	0	Choice	Welfarerecipient	5	5	R
873.13	0	Fixation	Nurse	14	6	R
876.13	5.46	Recipient	Nurse	14	6	R
881.59	0	Payoff	Nurse	14	6	R
887.56	0	Choice	Nurse	14	6	R
890.57	0	Fixation	Drugaddiction	14	6	R
899.57	5.46	Recipient	Drugaddiction	14	6	R
905.03	0	Payoff	Drugaddiction	14	6	R
911.12	0	Choice	Drugaddiction	14	6	R
914.13	0	Fixation	Surgeon	15	15	L
926.13	5.46	Recipient	Surgeon	15	15	L
931.59	0	Payoff	Surgeon	15	15	L
937.49	0	Choice	Surgeon	15	15	L
940.50	0	Fixation	PrisonInmate	6	14	R
943.51	5.45	Recipient	PrisonInmate	6	14	R
948.96	0	Payoff	PrisonInmate	6	14	R
956.29	0	Choice	PrisonInmate	6	14	R
959.30	0	Fixation	Japanese	5	5	R
962.30	5.46	Recipient	Japanese	5	5	R
967.76	0	Payoff	Japanese	5	5	R
973.53	0	Choice	Japanese	5	5	R
976.54	0	Fixation	Lawyer	15	9	R
979.54	5.45	Recipient	Lawyer	15	9	R
985.00	0	Payoff	Lawyer	15	9	R
991.36	0	Choice	Lawyer	15	9	R
994.37	0	Fixation	Elderly	6	14	R
997.38	5.46	Recipient	Elderly	6	14	R
1002.83	0	Payoff	Elderly	6	14	R
1008.83	0	Choice	Elderly	6	14	R
1011.84	0	Fixation	British	15	9	R
1017.84	5.46	Recipient	British	15	9	R
1023.29	0	Payoff	British	15	9	R
1029.39	0	Choice	British	15	9	R
1032.40	0	Fixation	Elderly	20	5	R
1035.40	5.46	Recipient	Elderly	20	5	R
1040.86	0	Payoff	Elderly	20	5	R
1046.73	0	Choice	Elderly	20	5	R
1049.75	0	Fixation	Greek	6	14	R
1053.75	5.45	Recipient	Greek	6	14	R
1059.20	0	Payoff	Greek	6	14	R
1064.83	0	Choice	Greek	6	14	R
1067.84	0	Fixation	Elderly	5	5	R
1071.84	5.45	Recipient	Elderly	5	5	R
1077.30	0	Payoff	Elderly	5	5	R
1083.12	0	Choice	Elderly	5	5	R
1086.13	0	Fixation	Farmer	15	9	R
1089.14	5.45	Recipient	Farmer	15	9	R
1094.59	0	Payoff	Farmer	15	9	R
1100.37	0	Choice	Farmer	15	9	R
1103.38	0	Fixation	Lawyer	5	5	R
1106.38	5.45	Recipient	Lawyer	5	5	R
1111.84	0	Payoff	Lawyer	5	5	R
1117.68	0	Choice	Lawyer	5	5	R
1120.69	0	Fixation	Japanese	14	6	R
1123.69	5.46	Recipient	Japanese	14	6	R
1129.15	0	Payoff	Japanese	14	6	R
1135.11	0	Choice	Japanese	14	6	R
1138.12	0	Fixation	Accountant	5	5	R
1140.12	5.45	Recipient	Accountant	5	5	R
1145.58	0	Payoff	Accountant	5	5	R
1151.33	0	Choice	Accountant	5	5	R
1154.34	0	Fixation	Homeless	14	6	R
1157.34	5.46	Recipient	Homeless	14	6	R
1162.80	0	Payoff	Homeless	14	6	R
1168.71	0	Choice	Homeless	14	6	R
1171.72	0	Fixation	Elderly	15	15	L
1173.72	5.46	Recipient	Elderly	15	15	L
1179.18	0	Payoff	Elderly	15	15	L
1184.87	0	Choice	Elderly	15	15	L
1187.88	0	Fixation	Spanish	20	5	R
1190.89	5.46	Recipient	Spanish	20	5	R
1196.34	0	Payoff	Spanish	20	5	R
1202.06	0	Choice	Spanish	20	5	R
1205.07	0	Fixation	Irish	6	14	R
1210.07	5.46	Recipient	Irish	6	14	R
1215.53	0	Payoff	Irish	6	14	R
1221.37	0	Choice	Irish	6	14	R
1224.38	0	Fixation	Accountant	15	15	L
1226.39	5.45	Recipient	Accountant	15	15	L
1231.84	0	Payoff	Accountant	15	15	L
1237.58	0	Choice	Accountant	15	15	L
1240.59	0	Fixation	Welfarerecipient	15	15	L
1243.60	5.46	Recipient	Welfarerecipient	15	15	L
1249.05	0	Payoff	Welfarerecipient	15	15	L
1254.78	0	Choice	Welfarerecipient	15	15	L
1257.79	0	Fixation	Homeless	5	5	R
1261.79	5.46	Recipient	Homeless	5	5	R
1267.25	0	Payoff	Homeless	5	5	R
1272.94	0	Choice	Homeless	5	5	R
1275.95	0	Fixation	Farmer	9	15	L
1278.95	5.45	Recipient	Farmer	9	15	L
1284.41	0	Payoff	Farmer	9	15	L
1290.13	0	Choice	Farmer	9	15	L
1293.14	0	Fixation	Spanish	14	6	R
1296.14	5.46	Recipient	Spanish	14	6	R
1301.60	0	Payoff	Spanish	14	6	R
1307.27	0	Choice	Spanish	14	6	R
1310.28	0	Fixation	Accountant	14	6	R
1318.28	5.46	Recipient	Accountant	14	6	R
1323.74	0	Payoff	Accountant	14	6	R
1329.60	0	Choice	Accountant	14	6	R
1332.61	0	Fixation	Arab	15	9	R
1334.62	5.45	Recipient	Arab	15	9	R
1340.07	0	Payoff	Arab	15	9	R
1345.95	0	Choice	Arab	15	9	R
1348.96	0	Fixation	Homeless	20	5	R
1352.97	5.45	Recipient	Homeless	20	5	R
1358.42	0	Payoff	Homeless	20	5	R
1364.27	0	Choice	Homeless	20	5	R
1367.28	0	Fixation	Nurse	15	15	L
1371.29	5.45	Recipient	Nurse	15	15	L
1376.74	0	Payoff	Nurse	15	15	L
1382.45	0	Choice	Nurse	15	15	L
1385.47	0	Fixation	Mentaldisability	9	15	L
1393.47	5.45	Recipient	Mentaldisability	9	15	L
1398.93	0	Payoff	Mentaldisability	9	15	L
1404.84	0	Choice	Mentaldisability	9	15	L
1407.85	0	Fixation	Nurse	9	15	L
1415.85	5.45	Recipient	Nurse	9	15	L
1421.31	0	Payoff	Nurse	9	15	L
1427.12	0	Choice	Nurse	9	15	L
1430.13	0	Fixation	Japanese	15	15	L
1433.13	5.45	Recipient	Japanese	15	15	L
1438.58	0	Payoff	Japanese	15	15	L
1444.40	0	Choice	Japanese	15	15	L
