onset	duration	event_type	recipient	selfpay	recipientpay	button
340.81	0	Fixation	Stay-at-homeparent	15	9	R
344.82	3.42	Recipient	Stay-at-homeparent	15	9	R
348.24	0	Payoff	Stay-at-homeparent	15	9	R
351.74	0	Choice	Stay-at-homeparent	15	9	R
354.75	0	Fixation	Nurse	15	15	L
356.75	3.42	Recipient	Nurse	15	15	L
360.17	0	Payoff	Nurse	15	15	L
364.06	0	Choice	Nurse	15	15	L
367.07	0	Fixation	Stay-at-homeparent	15	15	L
370.07	3.42	Recipient	Stay-at-homeparent	15	15	L
373.49	0	Payoff	Stay-at-homeparent	15	15	L
377.33	0	Choice	Stay-at-homeparent	15	15	L
380.34	0	Fixation	Mentaldisability	14	6	R
391.35	3.42	Recipient	Mentaldisability	14	6	R
394.77	0	Payoff	Mentaldisability	14	6	R
401.06	0	Choice	Mentaldisability	14	6	R
404.06	0	Fixation	Irish	20	5	R
407.07	3.42	Recipient	Irish	20	5	R
410.49	0	Payoff	Irish	20	5	R
414.68	0	Choice	Irish	20	5	R
417.69	0	Fixation	Elderly	5	5	R
420.69	3.42	Recipient	Elderly	5	5	R
424.11	0	Payoff	Elderly	5	5	R
428.25	0	Choice	Elderly	5	5	R
431.26	0	Fixation	British	6	14	R
434.26	3.42	Recipient	British	6	14	R
437.69	0	Payoff	British	6	14	R
441.24	0	Choice	British	6	14	R
444.25	0	Fixation	Drugaddiction	20	5	R
452.25	3.42	Recipient	Drugaddiction	20	5	R
455.67	0	Payoff	Drugaddiction	20	5	R
462.82	0	Choice	Drugaddiction	20	5	R
465.83	0	Fixation	Welfarerecipient	5	20	R
469.83	3.42	Recipient	Welfarerecipient	5	20	R
473.25	0	Payoff	Welfarerecipient	5	20	R
477.22	0	Choice	Welfarerecipient	5	20	R
480.23	0	Fixation	Farmer	20	5	R
484.23	3.42	Recipient	Farmer	20	5	R
487.65	0	Payoff	Farmer	20	5	R
491.73	0	Choice	Farmer	20	5	R
494.74	0	Fixation	Greek	5	20	R
496.75	3.42	Recipient	Greek	5	20	R
500.17	0	Payoff	Greek	5	20	R
503.95	0	Choice	Greek	5	20	R
506.96	0	Fixation	Greek	5	5	R
512.96	3.42	Recipient	Greek	5	5	R
516.38	0	Payoff	Greek	5	5	R
519.94	0	Choice	Greek	5	5	R
522.95	0	Fixation	Spanish	15	15	L
524.95	3.42	Recipient	Spanish	15	15	L
528.38	0	Payoff	Spanish	15	15	L
532.21	0	Choice	Spanish	15	15	L
535.22	0	Fixation	Arab	20	5	R
542.23	3.42	Recipient	Arab	20	5	R
545.65	0	Payoff	Arab	20	5	R
549.28	0	Choice	Arab	20	5	R
552.29	0	Fixation	Nurse	5	5	R
554.30	3.42	Recipient	Nurse	5	5	R
557.71	0	Payoff	Nurse	5	5	R
561.59	0	Choice	Nurse	5	5	R
564.60	0	Fixation	Spanish	9	15	R
576.60	3.42	Recipient	Spanish	9	15	R
580.02	0	Payoff	Spanish	9	15	R
583.44	0	Choice	Spanish	9	15	R
586.45	0	Fixation	Accountant	5	20	R
590.45	3.42	Recipient	Accountant	5	20	R
593.88	0	Payoff	Accountant	5	20	R
597.44	0	Choice	Accountant	5	20	R
600.45	0	Fixation	Lawyer	20	5	R
604.45	3.42	Recipient	Lawyer	20	5	R
607.87	0	Payoff	Lawyer	20	5	R
611.81	0	Choice	Lawyer	20	5	R
614.82	0	Fixation	Lawyer	9	15	R
617.82	3.42	Recipient	Lawyer	9	15	R
621.24	0	Payoff	Lawyer	9	15	R
625.07	0	Choice	Lawyer	9	15	R
628.08	0	Fixation	PrisonInmate	20	5	L
634.09	3.42	Recipient	PrisonInmate	20	5	L
637.51	0	Payoff	PrisonInmate	20	5	L
641.28	0	Choice	PrisonInmate	20	5	L
644.29	0	Fixation	Homeless	5	5	R
647.30	3.42	Recipient	Homeless	5	5	R
650.72	0	Payoff	Homeless	5	5	R
654.94	0	Choice	Homeless	5	5	R
657.95	0	Fixation	Farmer	15	9	R
659.95	3.42	Recipient	Farmer	15	9	R
663.37	0	Payoff	Farmer	15	9	R
667.02	0	Choice	Farmer	15	9	R
670.03	0	Fixation	Mentaldisability	6	14	R
672.03	3.42	Recipient	Mentaldisability	6	14	R
675.45	0	Payoff	Mentaldisability	6	14	R
679.19	0	Choice	Mentaldisability	6	14	R
682.20	0	Fixation	Japanese	6	14	R
686.21	3.42	Recipient	Japanese	6	14	R
689.63	0	Payoff	Japanese	6	14	R
693.21	0	Choice	Japanese	6	14	R
696.22	0	Fixation	Greek	14	6	R
699.22	3.42	Recipient	Greek	14	6	R
702.64	0	Payoff	Greek	14	6	R
706.40	0	Choice	Greek	14	6	R
709.42	0	Fixation	Welfarerecipient	15	15	R
715.43	3.42	Recipient	Welfarerecipient	15	15	R
718.85	0	Payoff	Welfarerecipient	15	15	R
724.43	0	Choice	Welfarerecipient	15	15	R
727.44	0	Fixation	Arab	15	15	L
732.45	3.42	Recipient	Arab	15	15	L
735.87	0	Payoff	Arab	15	15	L
739.51	0	Choice	Arab	15	15	L
742.52	0	Fixation	Greek	9	15	R
745.52	3.42	Recipient	Greek	9	15	R
748.94	0	Payoff	Greek	9	15	R
752.01	0	Choice	Greek	9	15	R
755.02	0	Fixation	Arab	14	6	R
759.02	3.42	Recipient	Arab	14	6	R
762.44	0	Payoff	Arab	14	6	R
766.35	0	Choice	Arab	14	6	R
769.36	0	Fixation	PrisonInmate	5	5	R
772.36	3.42	Recipient	PrisonInmate	5	5	R
775.78	0	Payoff	PrisonInmate	5	5	R
779.87	0	Choice	PrisonInmate	5	5	R
782.88	0	Fixation	Homeless	6	14	NA
786.89	3.42	Recipient	Homeless	6	14	NA
790.31	0	Payoff	Homeless	6	14	NA
798.38	0	Timeout	Homeless	6	14	NA
801.38	0	Fixation	Nurse	20	5	R
803.38	3.42	Recipient	Nurse	20	5	R
806.80	0	Payoff	Nurse	20	5	R
810.71	0	Choice	Nurse	20	5	R
813.72	0	Fixation	Farmer	5	5	R
815.72	3.42	Recipient	Farmer	5	5	R
819.14	0	Payoff	Farmer	5	5	R
822.63	0	Choice	Farmer	5	5	R
825.64	0	Fixation	Jewish	6	14	R
828.64	3.42	Recipient	Jewish	6	14	R
832.06	0	Payoff	Jewish	6	14	R
835.52	0	Choice	Jewish	6	14	R
838.53	0	Fixation	Spanish	15	9	R
841.53	3.42	Recipient	Spanish	15	9	R
844.95	0	Payoff	Spanish	15	9	R
848.70	0	Choice	Spanish	15	9	R
851.71	0	Fixation	Elderly	6	14	L
854.72	3.42	Recipient	Elderly	6	14	L
858.14	0	Payoff	Elderly	6	14	L
863.66	0	Choice	Elderly	6	14	L
866.68	0	Fixation	Surgeon	6	14	R
870.68	3.42	Recipient	Surgeon	6	14	R
874.10	0	Payoff	Surgeon	6	14	R
878.37	0	Choice	Surgeon	6	14	R
881.38	0	Fixation	Homeless	20	5	R
884.38	3.42	Recipient	Homeless	20	5	R
887.80	0	Payoff	Homeless	20	5	R
891.69	0	Choice	Homeless	20	5	R
894.70	0	Fixation	PrisonInmate	9	15	R
902.70	3.42	Recipient	PrisonInmate	9	15	R
906.12	0	Payoff	PrisonInmate	9	15	R
909.66	0	Choice	PrisonInmate	9	15	R
912.67	0	Fixation	Accountant	6	14	R
916.67	3.42	Recipient	Accountant	6	14	R
920.10	0	Payoff	Accountant	6	14	R
923.70	0	Choice	Accountant	6	14	R
926.71	0	Fixation	Surgeon	20	5	R
929.71	3.42	Recipient	Surgeon	20	5	R
933.14	0	Payoff	Surgeon	20	5	R
936.72	0	Choice	Surgeon	20	5	R
939.73	0	Fixation	Japanese	5	20	R
942.73	3.42	Recipient	Japanese	5	20	R
946.15	0	Payoff	Japanese	5	20	R
950.07	0	Choice	Japanese	5	20	R
953.08	0	Fixation	Nurse	14	6	R
955.09	3.42	Recipient	Nurse	14	6	R
958.51	0	Payoff	Nurse	14	6	R
962.15	0	Choice	Nurse	14	6	R
965.16	0	Fixation	Drugaddiction	9	15	R
968.16	3.42	Recipient	Drugaddiction	9	15	R
971.59	0	Payoff	Drugaddiction	9	15	R
975.36	0	Choice	Drugaddiction	9	15	R
978.38	0	Fixation	Mentaldisability	20	5	R
980.38	3.42	Recipient	Mentaldisability	20	5	R
983.80	0	Payoff	Mentaldisability	20	5	R
987.55	0	Choice	Mentaldisability	20	5	R
990.56	0	Fixation	Japanese	20	5	R
992.57	3.42	Recipient	Japanese	20	5	R
995.98	0	Payoff	Japanese	20	5	R
999.70	0	Choice	Japanese	20	5	R
1002.71	0	Fixation	Stay-at-homeparent	6	14	R
1005.72	3.42	Recipient	Stay-at-homeparent	6	14	R
1009.14	0	Payoff	Stay-at-homeparent	6	14	R
1013.01	0	Choice	Stay-at-homeparent	6	14	R
1016.03	0	Fixation	Homeless	9	15	L
1019.03	3.42	Recipient	Homeless	9	15	L
1022.45	0	Payoff	Homeless	9	15	L
1026.85	0	Choice	Homeless	9	15	L
1029.86	0	Fixation	Drugaddiction	15	9	R
1037.87	3.42	Recipient	Drugaddiction	15	9	R
1041.29	0	Payoff	Drugaddiction	15	9	R
1044.78	0	Choice	Drugaddiction	15	9	R
1047.79	0	Fixation	Irish	14	6	R
1050.79	3.42	Recipient	Irish	14	6	R
1054.21	0	Payoff	Irish	14	6	R
1057.71	0	Choice	Irish	14	6	R
1060.72	0	Fixation	British	9	15	R
1067.72	3.42	Recipient	British	9	15	R
1071.14	0	Payoff	British	9	15	R
1074.83	0	Choice	British	9	15	R
1077.84	0	Fixation	Olympicathlete	14	6	L
1080.84	3.42	Recipient	Olympicathlete	14	6	L
1084.26	0	Payoff	Olympicathlete	14	6	L
1088.17	0	Choice	Olympicathlete	14	6	L
1091.18	0	Fixation	Drugaddiction	15	15	R
1099.18	3.42	Recipient	Drugaddiction	15	15	R
1102.61	0	Payoff	Drugaddiction	15	15	R
1106.18	0	Choice	Drugaddiction	15	15	R
1109.19	0	Fixation	Spanish	5	5	R
1111.19	3.42	Recipient	Spanish	5	5	R
1114.61	0	Payoff	Spanish	5	5	R
1118.17	0	Choice	Spanish	5	5	R
1121.18	0	Fixation	Welfarerecipient	6	14	R
1123.18	3.42	Recipient	Welfarerecipient	6	14	R
1126.60	0	Payoff	Welfarerecipient	6	14	R
1130.99	0	Choice	Welfarerecipient	6	14	R
1134.00	0	Fixation	Jewish	5	20	R
1137.01	3.42	Recipient	Jewish	5	20	R
1140.43	0	Payoff	Jewish	5	20	R
1143.71	0	Choice	Jewish	5	20	R
1146.72	0	Fixation	Jewish	15	9	R
1150.72	3.42	Recipient	Jewish	15	9	R
1154.14	0	Payoff	Jewish	15	9	R
1157.79	0	Choice	Jewish	15	9	R
1160.80	0	Fixation	Japanese	5	5	R
1162.80	3.42	Recipient	Japanese	5	5	R
1166.22	0	Payoff	Japanese	5	5	R
1169.60	0	Choice	Japanese	5	5	R
1172.61	0	Fixation	Lawyer	15	9	R
1175.61	3.42	Recipient	Lawyer	15	9	R
1179.03	0	Payoff	Lawyer	15	9	R
1183.24	0	Choice	Lawyer	15	9	R
