onset	duration	event_type	recipient	selfpay	recipientpay	button
634.85	0	Payoff	British	9	15	R
640.22	0	Choice	British	9	15	R
643.23	0	Fixation	Welfarerecipient	20	5	R
646.24	4.93	Recipient	Welfarerecipient	20	5	R
651.16	0	Payoff	Welfarerecipient	20	5	R
657.22	0	Choice	Welfarerecipient	20	5	R
660.23	0	Fixation	Mentaldisability	15	15	L
664.23	4.93	Recipient	Mentaldisability	15	15	L
669.16	0	Payoff	Mentaldisability	15	15	L
673.86	0	Choice	Mentaldisability	15	15	L
676.86	0	Fixation	Jewish	15	9	R
680.87	4.93	Recipient	Jewish	15	9	R
685.79	0	Payoff	Jewish	15	9	R
690.38	0	Choice	Jewish	15	9	R
693.39	0	Fixation	Arab	9	15	R
697.39	4.92	Recipient	Arab	9	15	R
702.32	0	Payoff	Arab	9	15	R
706.60	0	Choice	Arab	9	15	R
709.61	0	Fixation	Nurse	6	14	R
715.61	4.92	Recipient	Nurse	6	14	R
720.53	0	Payoff	Nurse	6	14	R
725.16	0	Choice	Nurse	6	14	R
728.17	0	Fixation	Accountant	6	14	R
731.17	4.92	Recipient	Accountant	6	14	R
736.10	0	Payoff	Accountant	6	14	R
741.33	0	Choice	Accountant	6	14	R
744.34	0	Fixation	Stay-at-homeparent	9	15	R
756.34	4.93	Recipient	Stay-at-homeparent	9	15	R
761.27	0	Payoff	Stay-at-homeparent	9	15	R
765.74	0	Choice	Stay-at-homeparent	9	15	R
768.75	0	Fixation	Arab	14	6	R
770.75	4.92	Recipient	Arab	14	6	R
775.68	0	Payoff	Arab	14	6	R
779.75	0	Choice	Arab	14	6	R
782.76	0	Fixation	Japanese	15	9	R
785.76	4.93	Recipient	Japanese	15	9	R
790.68	0	Payoff	Japanese	15	9	R
794.95	0	Choice	Japanese	15	9	R
797.96	0	Fixation	Surgeon	5	5	R
806.97	4.93	Recipient	Surgeon	5	5	R
811.89	0	Payoff	Surgeon	5	5	R
816.34	0	Choice	Surgeon	5	5	R
819.35	0	Fixation	Accountant	9	15	R
821.35	4.92	Recipient	Accountant	9	15	R
826.28	0	Payoff	Accountant	9	15	R
831.92	0	Choice	Accountant	9	15	R
834.93	0	Fixation	PrisonInmate	20	5	L
837.93	4.93	Recipient	PrisonInmate	20	5	L
842.86	0	Payoff	PrisonInmate	20	5	L
847.58	0	Choice	PrisonInmate	20	5	L
850.59	0	Fixation	Lawyer	6	14	R
852.59	4.92	Recipient	Lawyer	6	14	R
857.51	0	Payoff	Lawyer	6	14	R
861.94	0	Choice	Lawyer	6	14	R
864.94	0	Fixation	Homeless	20	5	R
866.95	4.92	Recipient	Homeless	20	5	R
871.87	0	Payoff	Homeless	20	5	R
876.66	0	Choice	Homeless	20	5	R
879.67	0	Fixation	Homeless	15	15	L
881.67	4.93	Recipient	Homeless	15	15	L
886.60	0	Payoff	Homeless	15	15	L
892.10	0	Choice	Homeless	15	15	L
895.11	0	Fixation	Jewish	15	15	L
898.12	4.92	Recipient	Jewish	15	15	L
903.04	0	Payoff	Jewish	15	15	L
907.24	0	Choice	Jewish	15	15	L
910.25	0	Fixation	Olympicathlete	5	20	R
914.25	4.93	Recipient	Olympicathlete	5	20	R
919.18	0	Payoff	Olympicathlete	5	20	R
924.23	0	Choice	Olympicathlete	5	20	R
927.24	0	Fixation	Olympicathlete	20	5	L
929.24	4.93	Recipient	Olympicathlete	20	5	L
934.17	0	Payoff	Olympicathlete	20	5	L
939.02	0	Choice	Olympicathlete	20	5	L
942.03	0	Fixation	Welfarerecipient	14	6	R
950.03	4.93	Recipient	Welfarerecipient	14	6	R
954.96	0	Payoff	Welfarerecipient	14	6	R
961.70	0	Choice	Welfarerecipient	14	6	R
964.71	0	Fixation	Mentaldisability	5	5	R
970.71	4.93	Recipient	Mentaldisability	5	5	R
975.64	0	Payoff	Mentaldisability	5	5	R
979.86	0	Choice	Mentaldisability	5	5	R
982.86	0	Fixation	Elderly	5	20	R
985.87	4.92	Recipient	Elderly	5	20	R
990.79	0	Payoff	Elderly	5	20	R
994.97	0	Choice	Elderly	5	20	R
997.98	0	Fixation	Drugaddiction	15	15	L
1000.99	4.93	Recipient	Drugaddiction	15	15	L
1005.91	0	Payoff	Drugaddiction	15	15	L
1010.65	0	Choice	Drugaddiction	15	15	L
1013.65	0	Fixation	Accountant	5	5	R
1016.66	4.93	Recipient	Accountant	5	5	R
1021.58	0	Payoff	Accountant	5	5	R
1027.17	0	Choice	Accountant	5	5	R
1030.18	0	Fixation	Japanese	6	14	R
1033.18	4.92	Recipient	Japanese	6	14	R
1038.11	0	Payoff	Japanese	6	14	R
1042.29	0	Choice	Japanese	6	14	R
1045.30	0	Fixation	Farmer	20	5	R
1047.31	4.92	Recipient	Farmer	20	5	R
1052.23	0	Payoff	Farmer	20	5	R
1057.98	0	Choice	Farmer	20	5	R
1060.99	0	Fixation	Irish	15	15	L
1062.99	4.93	Recipient	Irish	15	15	L
1067.91	0	Payoff	Irish	15	15	L
1072.47	0	Choice	Irish	15	15	L
1075.48	0	Fixation	Surgeon	20	5	L
1078.49	4.92	Recipient	Surgeon	20	5	L
1083.41	0	Payoff	Surgeon	20	5	L
1088.64	0	Choice	Surgeon	20	5	L
1091.65	0	Fixation	Irish	9	15	R
1094.65	4.92	Recipient	Irish	9	15	R
1099.58	0	Payoff	Irish	9	15	R
1104.41	0	Choice	Irish	9	15	R
1107.42	0	Fixation	Greek	20	5	R
1119.42	4.93	Recipient	Greek	20	5	R
1124.35	0	Payoff	Greek	20	5	R
1128.25	0	Choice	Greek	20	5	R
1131.26	0	Fixation	Japanese	5	20	R
1134.26	4.93	Recipient	Japanese	5	20	R
1139.19	0	Payoff	Japanese	5	20	R
1144.66	0	Choice	Japanese	5	20	R
1147.67	0	Fixation	Greek	15	15	L
1151.67	4.93	Recipient	Greek	15	15	L
1156.60	0	Payoff	Greek	15	15	L
1161.01	0	Choice	Greek	15	15	L
1164.02	0	Fixation	Mentaldisability	14	6	R
1168.02	4.93	Recipient	Mentaldisability	14	6	R
1172.94	0	Payoff	Mentaldisability	14	6	R
1177.31	0	Choice	Mentaldisability	14	6	R
1180.31	0	Fixation	Welfarerecipient	5	20	R
1192.32	4.93	Recipient	Welfarerecipient	5	20	R
1197.24	0	Payoff	Welfarerecipient	5	20	R
1203.99	0	Choice	Welfarerecipient	5	20	R
1207.00	0	Fixation	Irish	14	6	R
1211.01	4.92	Recipient	Irish	14	6	R
1215.93	0	Payoff	Irish	14	6	R
1219.92	0	Choice	Irish	14	6	R
1222.93	0	Fixation	PrisonInmate	5	20	R
1225.93	4.93	Recipient	PrisonInmate	5	20	R
1230.86	0	Payoff	PrisonInmate	5	20	R
1235.14	0	Choice	PrisonInmate	5	20	R
1238.15	0	Fixation	Nurse	14	6	R
1249.15	4.92	Recipient	Nurse	14	6	R
1254.08	0	Payoff	Nurse	14	6	R
1259.89	0	Choice	Nurse	14	6	R
1262.90	0	Fixation	Farmer	15	9	R
1266.90	4.92	Recipient	Farmer	15	9	R
1271.83	0	Payoff	Farmer	15	9	R
1275.90	0	Choice	Farmer	15	9	R
1278.90	0	Fixation	British	15	15	L
1281.91	4.93	Recipient	British	15	15	L
1286.83	0	Payoff	British	15	15	L
1291.31	0	Choice	British	15	15	L
1294.32	0	Fixation	British	14	6	R
1298.32	4.92	Recipient	British	14	6	R
1303.24	0	Payoff	British	14	6	R
1307.97	0	Choice	British	14	6	R
1310.98	0	Fixation	Drugaddiction	5	5	R
1313.98	4.93	Recipient	Drugaddiction	5	5	R
1318.91	0	Payoff	Drugaddiction	5	5	R
1323.46	0	Choice	Drugaddiction	5	5	R
1326.47	0	Fixation	Elderly	5	5	R
1329.48	4.93	Recipient	Elderly	5	5	R
1334.40	0	Payoff	Elderly	5	5	R
1338.51	0	Choice	Elderly	5	5	R
1341.51	0	Fixation	PrisonInmate	15	15	L
1344.52	4.92	Recipient	PrisonInmate	15	15	L
1349.44	0	Payoff	PrisonInmate	15	15	L
1353.67	0	Choice	PrisonInmate	15	15	L
