onset	duration	event_type	recipient	selfpay	recipientpay	button
577.29	0	Choice	Japanese	15	15	L
580.30	0	Fixation	Lawyer	5	5	R
583.30	4.09	Recipient	Lawyer	5	5	R
587.40	0	Payoff	Lawyer	5	5	R
591.49	0	Choice	Lawyer	5	5	R
594.50	0	Fixation	Farmer	20	5	R
597.50	4.10	Recipient	Farmer	20	5	R
601.60	0	Payoff	Farmer	20	5	R
605.69	0	Choice	Farmer	20	5	R
608.70	0	Fixation	Surgeon	20	5	L
611.70	4.09	Recipient	Surgeon	20	5	L
615.80	0	Payoff	Surgeon	20	5	L
620.87	0	Choice	Surgeon	20	5	L
623.88	0	Fixation	Welfarerecipient	20	5	R
626.89	4.09	Recipient	Welfarerecipient	20	5	R
630.98	0	Payoff	Welfarerecipient	20	5	R
634.85	0	Choice	Welfarerecipient	20	5	R
637.86	0	Fixation	Elderly	6	14	L
640.87	4.09	Recipient	Elderly	6	14	L
644.96	0	Payoff	Elderly	6	14	L
648.95	0	Choice	Elderly	6	14	L
651.96	0	Fixation	Stay-at-homeparent	6	14	L
654.96	4.09	Recipient	Stay-at-homeparent	6	14	L
659.06	0	Payoff	Stay-at-homeparent	6	14	L
662.88	0	Choice	Stay-at-homeparent	6	14	L
665.89	0	Fixation	Spanish	15	15	L
668.90	4.09	Recipient	Spanish	15	15	L
672.99	0	Payoff	Spanish	15	15	L
677.03	0	Choice	Spanish	15	15	L
680.04	0	Fixation	PrisonInmate	5	20	L
684.04	4.09	Recipient	PrisonInmate	5	20	L
688.14	0	Payoff	PrisonInmate	5	20	L
692.11	0	Choice	PrisonInmate	5	20	L
695.12	0	Fixation	Nurse	6	14	L
699.13	4.09	Recipient	Nurse	6	14	L
703.22	0	Payoff	Nurse	6	14	L
707.61	0	Choice	Nurse	6	14	L
710.62	0	Fixation	Homeless	14	6	R
713.62	4.09	Recipient	Homeless	14	6	R
717.71	0	Payoff	Homeless	14	6	R
722.10	0	Choice	Homeless	14	6	R
725.11	0	Fixation	Elderly	20	5	R
729.11	4.09	Recipient	Elderly	20	5	R
733.20	0	Payoff	Elderly	20	5	R
737.25	0	Choice	Elderly	20	5	R
740.26	0	Fixation	Farmer	15	9	R
742.26	4.09	Recipient	Farmer	15	9	R
746.36	0	Payoff	Farmer	15	9	R
751.51	0	Choice	Farmer	15	9	R
754.51	0	Fixation	British	15	15	L
757.52	4.09	Recipient	British	15	15	L
761.61	0	Payoff	British	15	15	L
766.00	0	Choice	British	15	15	L
769.01	0	Fixation	Greek	15	9	R
773.01	4.09	Recipient	Greek	15	9	R
777.10	0	Payoff	Greek	15	9	R
781.19	0	Choice	Greek	15	9	R
784.20	0	Fixation	Mentaldisability	5	20	L
795.20	4.09	Recipient	Mentaldisability	5	20	L
799.29	0	Payoff	Mentaldisability	5	20	L
803.18	0	Choice	Mentaldisability	5	20	L
806.19	0	Fixation	Homeless	6	14	L
809.19	4.09	Recipient	Homeless	6	14	L
813.28	0	Payoff	Homeless	6	14	L
817.50	0	Choice	Homeless	6	14	L
820.51	0	Fixation	Stay-at-homeparent	14	6	R
822.51	4.10	Recipient	Stay-at-homeparent	14	6	R
826.61	0	Payoff	Stay-at-homeparent	14	6	R
830.78	0	Choice	Stay-at-homeparent	14	6	R
833.79	0	Fixation	Spanish	9	15	R
836.79	4.09	Recipient	Spanish	9	15	R
840.89	0	Payoff	Spanish	9	15	R
844.77	0	Choice	Spanish	9	15	R
847.78	0	Fixation	Japanese	5	5	R
852.79	4.09	Recipient	Japanese	5	5	R
856.88	0	Payoff	Japanese	5	5	R
860.67	0	Choice	Japanese	5	5	R
863.68	0	Fixation	Olympicathlete	6	14	R
865.68	4.09	Recipient	Olympicathlete	6	14	R
869.77	0	Payoff	Olympicathlete	6	14	R
873.72	0	Choice	Olympicathlete	6	14	R
876.73	0	Fixation	Nurse	15	9	R
879.73	4.09	Recipient	Nurse	15	9	R
883.83	0	Payoff	Nurse	15	9	R
888.05	0	Choice	Nurse	15	9	R
891.06	0	Fixation	British	15	9	R
894.07	4.09	Recipient	British	15	9	R
898.16	0	Payoff	British	15	9	R
902.93	0	Choice	British	15	9	R
905.94	0	Fixation	Greek	15	15	L
908.94	4.09	Recipient	Greek	15	15	L
913.03	0	Payoff	Greek	15	15	L
917.15	0	Choice	Greek	15	15	L
920.16	0	Fixation	Jewish	6	14	R
923.17	4.09	Recipient	Jewish	6	14	R
927.26	0	Payoff	Jewish	6	14	R
934.17	0	Choice	Jewish	6	14	R
937.18	0	Fixation	Welfarerecipient	9	15	L
940.18	4.10	Recipient	Welfarerecipient	9	15	L
944.28	0	Payoff	Welfarerecipient	9	15	L
948.41	0	Choice	Welfarerecipient	9	15	L
951.42	0	Fixation	Elderly	15	15	L
954.42	4.09	Recipient	Elderly	15	15	L
958.51	0	Payoff	Elderly	15	15	L
962.37	0	Choice	Elderly	15	15	L
965.38	0	Fixation	Surgeon	9	15	R
969.38	4.09	Recipient	Surgeon	9	15	R
973.47	0	Payoff	Surgeon	9	15	R
979.20	0	Choice	Surgeon	9	15	R
982.21	0	Fixation	Nurse	9	15	L
989.21	4.09	Recipient	Nurse	9	15	L
993.31	0	Payoff	Nurse	9	15	L
997.21	0	Choice	Nurse	9	15	L
1000.22	0	Fixation	Arab	14	6	R
1002.22	4.09	Recipient	Arab	14	6	R
1006.32	0	Payoff	Arab	14	6	R
1010.15	0	Choice	Arab	14	6	R
1013.16	0	Fixation	Homeless	15	15	L
1016.16	4.09	Recipient	Homeless	15	15	L
1020.25	0	Payoff	Homeless	15	15	L
1024.23	0	Choice	Homeless	15	15	L
1027.24	0	Fixation	Jewish	5	20	R
1030.24	4.09	Recipient	Jewish	5	20	R
1034.34	0	Payoff	Jewish	5	20	R
1041.56	0	Choice	Jewish	5	20	R
1044.57	0	Fixation	Japanese	5	20	R
1046.57	4.09	Recipient	Japanese	5	20	R
1050.67	0	Payoff	Japanese	5	20	R
1054.70	0	Choice	Japanese	5	20	R
1057.71	0	Fixation	PrisonInmate	5	5	R
1069.72	4.09	Recipient	PrisonInmate	5	5	R
1073.81	0	Payoff	PrisonInmate	5	5	R
1077.86	0	Choice	PrisonInmate	5	5	R
1080.87	0	Fixation	Lawyer	14	6	R
1083.87	4.10	Recipient	Lawyer	14	6	R
1087.97	0	Payoff	Lawyer	14	6	R
1095.12	0	Choice	Lawyer	14	6	R
1098.12	0	Fixation	Lawyer	15	9	L
1102.12	4.09	Recipient	Lawyer	15	9	L
1106.22	0	Payoff	Lawyer	15	9	L
1110.04	0	Choice	Lawyer	15	9	L
1113.05	0	Fixation	Olympicathlete	5	5	R
1117.06	4.10	Recipient	Olympicathlete	5	5	R
1121.15	0	Payoff	Olympicathlete	5	5	R
1125.15	0	Choice	Olympicathlete	5	5	R
1128.16	0	Fixation	Accountant	15	15	L
1130.16	4.10	Recipient	Accountant	15	15	L
1134.26	0	Payoff	Accountant	15	15	L
1138.12	0	Choice	Accountant	15	15	L
1141.13	0	Fixation	PrisonInmate	15	9	R
1146.13	4.09	Recipient	PrisonInmate	15	9	R
1150.23	0	Payoff	PrisonInmate	15	9	R
1154.58	0	Choice	PrisonInmate	15	9	R
1157.59	0	Fixation	Farmer	15	15	L
1166.60	4.10	Recipient	Farmer	15	15	L
1170.69	0	Payoff	Farmer	15	15	L
1174.53	0	Choice	Farmer	15	15	L
1177.54	0	Fixation	Lawyer	5	20	R
1184.54	4.09	Recipient	Lawyer	5	20	R
1188.63	0	Payoff	Lawyer	5	20	R
1192.63	0	Choice	Lawyer	5	20	R
1195.64	0	Fixation	Homeless	20	5	R
1199.64	4.09	Recipient	Homeless	20	5	R
1203.74	0	Payoff	Homeless	20	5	R
1207.85	0	Choice	Homeless	20	5	R
1210.87	0	Fixation	Accountant	14	6	R
1216.87	4.10	Recipient	Accountant	14	6	R
1220.96	0	Payoff	Accountant	14	6	R
1225.08	0	Choice	Accountant	14	6	R
1228.09	0	Fixation	Elderly	14	6	R
1231.09	4.09	Recipient	Elderly	14	6	R
1235.19	0	Payoff	Elderly	14	6	R
1239.17	0	Choice	Elderly	14	6	R
1242.18	0	Fixation	Jewish	20	5	R
1245.19	4.09	Recipient	Jewish	20	5	R
1249.28	0	Payoff	Jewish	20	5	R
1253.46	0	Choice	Jewish	20	5	R
