onset	duration	event_type	recipient	selfpay	recipientpay	button
654.13	0	Payoff	Stay-at-homeparent	15	9	L
660.17	0	Choice	Stay-at-homeparent	15	9	L
663.18	0	Fixation	Greek	5	20	R
666.19	5.17	Recipient	Greek	5	20	R
671.36	0	Payoff	Greek	5	20	R
677.45	0	Choice	Greek	5	20	R
680.46	0	Fixation	Stay-at-homeparent	14	6	R
692.46	5.18	Recipient	Stay-at-homeparent	14	6	R
697.64	0	Payoff	Stay-at-homeparent	14	6	R
703.96	0	Choice	Stay-at-homeparent	14	6	R
706.98	0	Fixation	Olympicathlete	6	14	NA
709.98	5.18	Recipient	Olympicathlete	6	14	NA
715.16	0	Payoff	Olympicathlete	6	14	NA
725.47	0	Timeout	Olympicathlete	6	14	NA
728.47	0	Fixation	Stay-at-homeparent	20	5	L
732.48	5.18	Recipient	Stay-at-homeparent	20	5	L
737.66	0	Payoff	Stay-at-homeparent	20	5	L
743.53	0	Choice	Stay-at-homeparent	20	5	L
746.54	0	Fixation	Jewish	6	14	R
757.55	5.18	Recipient	Jewish	6	14	R
762.72	0	Payoff	Jewish	6	14	R
768.99	0	Choice	Jewish	6	14	R
772.00	0	Fixation	Irish	20	5	L
775.01	5.18	Recipient	Irish	20	5	L
780.18	0	Payoff	Irish	20	5	L
786.16	0	Choice	Irish	20	5	L
789.17	0	Fixation	Lawyer	14	6	L
791.18	5.18	Recipient	Lawyer	14	6	L
796.36	0	Payoff	Lawyer	14	6	L
802.22	0	Choice	Lawyer	14	6	L
805.23	0	Fixation	Olympicathlete	14	6	L
808.24	5.18	Recipient	Olympicathlete	14	6	L
813.41	0	Payoff	Olympicathlete	14	6	L
819.24	0	Choice	Olympicathlete	14	6	L
822.25	0	Fixation	Nurse	5	5	R
825.26	5.18	Recipient	Nurse	5	5	R
830.43	0	Payoff	Nurse	5	5	R
836.59	0	Choice	Nurse	5	5	R
839.60	0	Fixation	Homeless	20	5	R
842.60	5.18	Recipient	Homeless	20	5	R
847.78	0	Payoff	Homeless	20	5	R
853.94	0	Choice	Homeless	20	5	R
856.96	0	Fixation	Mentaldisability	5	5	R
866.96	5.18	Recipient	Mentaldisability	5	5	R
872.14	0	Payoff	Mentaldisability	5	5	R
882.32	0	Choice	Mentaldisability	5	5	R
885.33	0	Fixation	Lawyer	15	15	L
887.34	5.17	Recipient	Lawyer	15	15	L
892.51	0	Payoff	Lawyer	15	15	L
898.39	0	Choice	Lawyer	15	15	L
901.40	0	Fixation	Japanese	9	15	L
904.41	5.17	Recipient	Japanese	9	15	L
909.58	0	Payoff	Japanese	9	15	L
915.62	0	Choice	Japanese	9	15	L
918.64	0	Fixation	Arab	14	6	L
921.64	5.18	Recipient	Arab	14	6	L
926.82	0	Payoff	Arab	14	6	L
932.72	0	Choice	Arab	14	6	L
935.73	0	Fixation	Olympicathlete	15	15	L
939.74	5.18	Recipient	Olympicathlete	15	15	L
944.91	0	Payoff	Olympicathlete	15	15	L
951.04	0	Choice	Olympicathlete	15	15	L
954.05	0	Fixation	Nurse	15	15	L
958.06	5.18	Recipient	Nurse	15	15	L
963.24	0	Payoff	Nurse	15	15	L
969.26	0	Choice	Nurse	15	15	L
972.27	0	Fixation	Greek	20	5	L
976.27	5.18	Recipient	Greek	20	5	L
981.45	0	Payoff	Greek	20	5	L
987.48	0	Choice	Greek	20	5	L
990.49	0	Fixation	British	15	9	L
993.50	5.18	Recipient	British	15	9	L
998.68	0	Payoff	British	15	9	L
1004.61	0	Choice	British	15	9	L
1007.62	0	Fixation	Greek	6	14	R
1010.63	5.17	Recipient	Greek	6	14	R
1015.80	0	Payoff	Greek	6	14	R
1021.94	0	Choice	Greek	6	14	R
1024.96	0	Fixation	Farmer	15	9	L
1028.96	5.17	Recipient	Farmer	15	9	L
1034.14	0	Payoff	Farmer	15	9	L
1040.26	0	Choice	Farmer	15	9	L
1043.27	0	Fixation	Nurse	9	15	L
1050.28	5.18	Recipient	Nurse	9	15	L
1055.45	0	Payoff	Nurse	9	15	L
1062.75	0	Choice	Nurse	9	15	L
1065.76	0	Fixation	Spanish	5	5	R
1068.77	5.18	Recipient	Spanish	5	5	R
1073.94	0	Payoff	Spanish	5	5	R
1081.96	0	Choice	Spanish	5	5	R
1084.97	0	Fixation	Irish	14	6	L
1086.97	5.18	Recipient	Irish	14	6	L
1092.15	0	Payoff	Irish	14	6	L
1097.98	0	Choice	Irish	14	6	L
1100.99	0	Fixation	Arab	5	20	R
1105.00	5.18	Recipient	Arab	5	20	R
1110.17	0	Payoff	Arab	5	20	R
1116.87	0	Choice	Arab	5	20	R
1119.88	0	Fixation	British	5	20	R
1121.89	5.17	Recipient	British	5	20	R
1127.06	0	Payoff	British	5	20	R
1133.16	0	Choice	British	5	20	R
1136.17	0	Fixation	Lawyer	6	14	R
1145.18	5.18	Recipient	Lawyer	6	14	R
1150.36	0	Payoff	Lawyer	6	14	R
1156.25	0	Choice	Lawyer	6	14	R
1159.26	0	Fixation	Jewish	9	15	L
1164.27	5.17	Recipient	Jewish	9	15	L
1169.44	0	Payoff	Jewish	9	15	L
1175.27	0	Choice	Jewish	9	15	L
1178.28	0	Fixation	Drugaddiction	9	15	L
1182.28	5.18	Recipient	Drugaddiction	9	15	L
1187.46	0	Payoff	Drugaddiction	9	15	L
1195.55	0	Choice	Drugaddiction	9	15	L
1198.56	0	Fixation	Surgeon	15	15	NA
1202.57	5.17	Recipient	Surgeon	15	15	NA
1207.74	0	Payoff	Surgeon	15	15	NA
1218.06	0	Timeout	Surgeon	15	15	NA
1221.06	0	Fixation	PrisonInmate	14	6	L
1224.06	5.18	Recipient	PrisonInmate	14	6	L
1229.24	0	Payoff	PrisonInmate	14	6	L
1235.22	0	Choice	PrisonInmate	14	6	L
1238.23	0	Fixation	Welfarerecipient	15	15	L
1241.24	5.18	Recipient	Welfarerecipient	15	15	L
1246.41	0	Payoff	Welfarerecipient	15	15	L
1252.45	0	Choice	Welfarerecipient	15	15	L
1255.46	0	Fixation	Elderly	14	6	R
1258.46	5.17	Recipient	Elderly	14	6	R
1263.64	0	Payoff	Elderly	14	6	R
1270.01	0	Choice	Elderly	14	6	R
1273.02	0	Fixation	Spanish	15	9	L
1276.03	5.18	Recipient	Spanish	15	9	L
1281.20	0	Payoff	Spanish	15	9	L
1287.12	0	Choice	Spanish	15	9	L
1290.13	0	Fixation	British	14	6	L
1293.13	5.18	Recipient	British	14	6	L
1298.31	0	Payoff	British	14	6	L
1305.17	0	Choice	British	14	6	L
1308.17	0	Fixation	Japanese	15	15	L
1312.18	5.18	Recipient	Japanese	15	15	L
1317.36	0	Payoff	Japanese	15	15	L
1323.20	0	Choice	Japanese	15	15	L
1326.21	0	Fixation	Surgeon	15	9	L
1328.22	5.17	Recipient	Surgeon	15	9	L
1333.39	0	Payoff	Surgeon	15	9	L
1342.40	0	Choice	Surgeon	15	9	L
1345.41	0	Fixation	Farmer	20	5	L
1349.42	5.18	Recipient	Farmer	20	5	L
1354.59	0	Payoff	Farmer	20	5	L
1361.68	0	Choice	Farmer	20	5	L
1364.69	0	Fixation	Accountant	20	5	L
1367.70	5.18	Recipient	Accountant	20	5	L
1372.88	0	Payoff	Accountant	20	5	L
1378.89	0	Choice	Accountant	20	5	L
1381.90	0	Fixation	Nurse	5	20	R
1384.91	5.18	Recipient	Nurse	5	20	R
1390.09	0	Payoff	Nurse	5	20	R
1398.98	0	Choice	Nurse	5	20	R
1401.99	0	Fixation	Homeless	15	9	L
1405.00	5.18	Recipient	Homeless	15	9	L
1410.17	0	Payoff	Homeless	15	9	L
1416.53	0	Choice	Homeless	15	9	L
1419.54	0	Fixation	Farmer	14	6	L
1422.55	5.18	Recipient	Farmer	14	6	L
1427.72	0	Payoff	Farmer	14	6	L
1434.49	0	Choice	Farmer	14	6	L
1437.51	0	Fixation	Elderly	20	5	L
1439.51	5.18	Recipient	Elderly	20	5	L
1444.69	0	Payoff	Elderly	20	5	L
1450.94	0	Choice	Elderly	20	5	L
1453.95	0	Fixation	Surgeon	6	14	R
1456.96	5.18	Recipient	Surgeon	6	14	R
1462.14	0	Payoff	Surgeon	6	14	R
1467.96	0	Choice	Surgeon	6	14	R
