onset	duration	event_type	recipient	selfpay	recipientpay	button
254.92	3.74	Recipient	Jewish	15	15	L
258.67	0	Payoff	Jewish	15	15	L
265.21	0	Choice	Jewish	15	15	L
268.22	0	Fixation	Japanese	15	15	L
271.23	3.74	Recipient	Japanese	15	15	L
274.97	0	Payoff	Japanese	15	15	L
281.00	0	Choice	Japanese	15	15	L
284.01	0	Fixation	Greek	9	15	R
287.01	3.74	Recipient	Greek	9	15	R
290.76	0	Payoff	Greek	9	15	R
297.06	0	Choice	Greek	9	15	R
300.08	0	Fixation	Lawyer	15	9	L
303.08	3.74	Recipient	Lawyer	15	9	L
306.82	0	Payoff	Lawyer	15	9	L
312.57	0	Choice	Lawyer	15	9	L
315.58	0	Fixation	Olympicathlete	20	5	R
327.59	3.74	Recipient	Olympicathlete	20	5	R
331.33	0	Payoff	Olympicathlete	20	5	R
337.21	0	Choice	Olympicathlete	20	5	R
340.22	0	Fixation	Greek	5	20	R
344.22	3.74	Recipient	Greek	5	20	R
347.96	0	Payoff	Greek	5	20	R
353.65	0	Choice	Greek	5	20	R
356.66	0	Fixation	Arab	5	5	R
359.66	3.74	Recipient	Arab	5	5	R
363.40	0	Payoff	Arab	5	5	R
369.20	0	Choice	Arab	5	5	R
372.21	0	Fixation	Olympicathlete	14	6	R
375.21	3.74	Recipient	Olympicathlete	14	6	R
378.96	0	Payoff	Olympicathlete	14	6	R
384.62	0	Choice	Olympicathlete	14	6	R
387.63	0	Fixation	Surgeon	5	5	R
397.63	3.74	Recipient	Surgeon	5	5	R
401.37	0	Payoff	Surgeon	5	5	R
406.87	0	Choice	Surgeon	5	5	R
409.88	0	Fixation	Surgeon	15	9	R
417.88	3.74	Recipient	Surgeon	15	9	R
421.63	0	Payoff	Surgeon	15	9	R
427.36	0	Choice	Surgeon	15	9	R
430.37	0	Fixation	Mentaldisability	15	15	L
434.37	3.74	Recipient	Mentaldisability	15	15	L
438.11	0	Payoff	Mentaldisability	15	15	L
443.88	0	Choice	Mentaldisability	15	15	L
446.89	0	Fixation	Arab	14	6	R
449.89	3.74	Recipient	Arab	14	6	R
453.63	0	Payoff	Arab	14	6	R
459.12	0	Choice	Arab	14	6	R
462.13	0	Fixation	Elderly	20	5	R
465.13	3.74	Recipient	Elderly	20	5	R
468.87	0	Payoff	Elderly	20	5	R
474.29	0	Choice	Elderly	20	5	R
477.30	0	Fixation	Olympicathlete	6	14	R
481.30	3.74	Recipient	Olympicathlete	6	14	R
485.05	0	Payoff	Olympicathlete	6	14	R
490.63	0	Choice	Olympicathlete	6	14	R
493.64	0	Fixation	Homeless	15	15	L
496.65	3.75	Recipient	Homeless	15	15	L
500.39	0	Payoff	Homeless	15	15	L
505.99	0	Choice	Homeless	15	15	L
509.00	0	Fixation	Lawyer	6	14	R
512.01	3.74	Recipient	Lawyer	6	14	R
515.75	0	Payoff	Lawyer	6	14	R
521.56	0	Choice	Lawyer	6	14	R
524.57	0	Fixation	PrisonInmate	14	6	R
527.58	3.75	Recipient	PrisonInmate	14	6	R
531.32	0	Payoff	PrisonInmate	14	6	R
536.84	0	Choice	PrisonInmate	14	6	R
539.85	0	Fixation	Farmer	5	20	R
542.85	3.74	Recipient	Farmer	5	20	R
546.59	0	Payoff	Farmer	5	20	R
552.05	0	Choice	Farmer	5	20	R
555.06	0	Fixation	Jewish	14	6	R
558.06	3.74	Recipient	Jewish	14	6	R
561.81	0	Payoff	Jewish	14	6	R
567.28	0	Choice	Jewish	14	6	R
570.29	0	Fixation	Welfarerecipient	6	14	R
576.29	3.74	Recipient	Welfarerecipient	6	14	R
580.04	0	Payoff	Welfarerecipient	6	14	R
585.60	0	Choice	Welfarerecipient	6	14	R
588.61	0	Fixation	Farmer	5	5	R
591.61	3.74	Recipient	Farmer	5	5	R
595.35	0	Payoff	Farmer	5	5	R
600.89	0	Choice	Farmer	5	5	R
603.90	0	Fixation	Nurse	20	5	R
607.91	3.74	Recipient	Nurse	20	5	R
611.65	0	Payoff	Nurse	20	5	R
617.11	0	Choice	Nurse	20	5	R
620.12	0	Fixation	Welfarerecipient	9	15	R
623.12	3.74	Recipient	Welfarerecipient	9	15	R
626.87	0	Payoff	Welfarerecipient	9	15	R
632.71	0	Choice	Welfarerecipient	9	15	R
635.72	0	Fixation	Irish	20	5	R
637.72	3.74	Recipient	Irish	20	5	R
641.47	0	Payoff	Irish	20	5	R
647.20	0	Choice	Irish	20	5	R
650.21	0	Fixation	Spanish	6	14	R
652.22	3.74	Recipient	Spanish	6	14	R
655.96	0	Payoff	Spanish	6	14	R
661.87	0	Choice	Spanish	6	14	R
664.88	0	Fixation	Homeless	14	6	R
668.88	3.74	Recipient	Homeless	14	6	R
672.62	0	Payoff	Homeless	14	6	R
678.11	0	Choice	Homeless	14	6	R
681.12	0	Fixation	PrisonInmate	5	20	R
685.12	3.74	Recipient	PrisonInmate	5	20	R
688.86	0	Payoff	PrisonInmate	5	20	R
694.31	0	Choice	PrisonInmate	5	20	R
697.32	0	Fixation	Japanese	5	20	R
700.32	3.74	Recipient	Japanese	5	20	R
704.06	0	Payoff	Japanese	5	20	R
709.51	0	Choice	Japanese	5	20	R
712.51	0	Fixation	Welfarerecipient	5	20	R
717.52	3.75	Recipient	Welfarerecipient	5	20	R
721.26	0	Payoff	Welfarerecipient	5	20	R
727.09	0	Choice	Welfarerecipient	5	20	R
730.10	0	Fixation	Spanish	15	9	R
733.11	3.74	Recipient	Spanish	15	9	R
736.85	0	Payoff	Spanish	15	9	R
742.68	0	Choice	Spanish	15	9	R
745.69	0	Fixation	Mentaldisability	14	6	R
747.70	3.75	Recipient	Mentaldisability	14	6	R
751.44	0	Payoff	Mentaldisability	14	6	R
757.40	0	Choice	Mentaldisability	14	6	R
760.41	0	Fixation	Mentaldisability	5	20	R
763.41	3.74	Recipient	Mentaldisability	5	20	R
767.16	0	Payoff	Mentaldisability	5	20	R
772.66	0	Choice	Mentaldisability	5	20	R
775.67	0	Fixation	Elderly	14	6	R
778.67	3.74	Recipient	Elderly	14	6	R
782.41	0	Payoff	Elderly	14	6	R
787.89	0	Choice	Elderly	14	6	R
790.90	0	Fixation	Surgeon	14	6	R
802.90	3.74	Recipient	Surgeon	14	6	R
806.64	0	Payoff	Surgeon	14	6	R
812.25	0	Choice	Surgeon	14	6	R
815.26	0	Fixation	Welfarerecipient	15	15	L
819.26	3.75	Recipient	Welfarerecipient	15	15	L
823.01	0	Payoff	Welfarerecipient	15	15	L
828.52	0	Choice	Welfarerecipient	15	15	L
831.53	0	Fixation	Homeless	9	15	L
834.54	3.74	Recipient	Homeless	9	15	L
838.28	0	Payoff	Homeless	9	15	L
844.06	0	Choice	Homeless	9	15	L
847.07	0	Fixation	Jewish	20	5	R
851.07	3.74	Recipient	Jewish	20	5	R
854.81	0	Payoff	Jewish	20	5	R
860.39	0	Choice	Jewish	20	5	R
863.40	0	Fixation	Arab	5	20	R
865.40	3.74	Recipient	Arab	5	20	R
869.15	0	Payoff	Arab	5	20	R
874.67	0	Choice	Arab	5	20	R
877.68	0	Fixation	Drugaddiction	15	15	R
880.68	3.74	Recipient	Drugaddiction	15	15	R
884.43	0	Payoff	Drugaddiction	15	15	R
890.17	0	Choice	Drugaddiction	15	15	R
893.18	0	Fixation	PrisonInmate	9	15	R
896.18	3.74	Recipient	PrisonInmate	9	15	R
899.92	0	Payoff	PrisonInmate	9	15	R
905.62	0	Choice	PrisonInmate	9	15	R
908.62	0	Fixation	Spanish	15	15	L
913.63	3.74	Recipient	Spanish	15	15	L
917.37	0	Payoff	Spanish	15	15	L
922.98	0	Choice	Spanish	15	15	L
925.99	0	Fixation	Farmer	15	9	R
932.99	3.74	Recipient	Farmer	15	9	R
936.73	0	Payoff	Farmer	15	9	R
942.15	0	Choice	Farmer	15	9	R
945.16	0	Fixation	Elderly	9	15	R
948.16	3.74	Recipient	Elderly	9	15	R
951.91	0	Payoff	Elderly	9	15	R
957.38	0	Choice	Elderly	9	15	R
960.39	0	Fixation	Japanese	15	9	R
963.39	3.74	Recipient	Japanese	15	9	R
967.14	0	Payoff	Japanese	15	9	R
972.63	0	Choice	Japanese	15	9	R
975.64	0	Fixation	Olympicathlete	9	15	R
978.65	3.74	Recipient	Olympicathlete	9	15	R
982.39	0	Payoff	Olympicathlete	9	15	R
988.84	0	Choice	Olympicathlete	9	15	R
991.85	0	Fixation	British	5	5	R
995.86	3.74	Recipient	British	5	5	R
999.60	0	Payoff	British	5	5	R
1004.99	0	Choice	British	5	5	R
1008.00	0	Fixation	Arab	6	14	R
1011.00	3.74	Recipient	Arab	6	14	R
1014.74	0	Payoff	Arab	6	14	R
1020.19	0	Choice	Arab	6	14	R
1023.20	0	Fixation	Elderly	15	15	L
1026.21	3.74	Recipient	Elderly	15	15	L
1029.95	0	Payoff	Elderly	15	15	L
1035.54	0	Choice	Elderly	15	15	L
1038.55	0	Fixation	Accountant	15	15	L
1045.56	3.74	Recipient	Accountant	15	15	L
1049.30	0	Payoff	Accountant	15	15	L
1055.12	0	Choice	Accountant	15	15	L
1058.13	0	Fixation	Stay-at-homeparent	5	5	R
1062.13	3.75	Recipient	Stay-at-homeparent	5	5	R
1065.88	0	Payoff	Stay-at-homeparent	5	5	R
1071.43	0	Choice	Stay-at-homeparent	5	5	R
1074.44	0	Fixation	Jewish	5	20	R
1077.44	3.74	Recipient	Jewish	5	20	R
1081.19	0	Payoff	Jewish	5	20	R
1086.60	0	Choice	Jewish	5	20	R
1089.61	0	Fixation	Accountant	9	15	R
1093.61	3.74	Recipient	Accountant	9	15	R
1097.36	0	Payoff	Accountant	9	15	R
1102.97	0	Choice	Accountant	9	15	R
1105.98	0	Fixation	Stay-at-homeparent	6	14	R
1114.99	3.74	Recipient	Stay-at-homeparent	6	14	R
1118.73	0	Payoff	Stay-at-homeparent	6	14	R
1124.23	0	Choice	Stay-at-homeparent	6	14	R
1127.24	0	Fixation	Drugaddiction	15	9	L
1130.24	3.75	Recipient	Drugaddiction	15	9	L
1133.99	0	Payoff	Drugaddiction	15	9	L
1139.82	0	Choice	Drugaddiction	15	9	L
1142.83	0	Fixation	Lawyer	14	6	L
1144.83	3.74	Recipient	Lawyer	14	6	L
1148.57	0	Payoff	Lawyer	14	6	L
1154.54	0	Choice	Lawyer	14	6	L
1157.55	0	Fixation	Greek	14	6	R
1167.55	3.74	Recipient	Greek	14	6	R
1171.30	0	Payoff	Greek	14	6	R
1177.12	0	Choice	Greek	14	6	R
1180.13	0	Fixation	British	15	9	R
1183.14	3.74	Recipient	British	15	9	R
1186.88	0	Payoff	British	15	9	R
1192.34	0	Choice	British	15	9	R
1195.35	0	Fixation	Accountant	15	9	R
1198.35	3.74	Recipient	Accountant	15	9	R
1202.10	0	Payoff	Accountant	15	9	R
1207.73	0	Choice	Accountant	15	9	R
1210.74	0	Fixation	Japanese	20	5	R
1214.75	3.74	Recipient	Japanese	20	5	R
1218.49	0	Payoff	Japanese	20	5	R
1223.90	0	Choice	Japanese	20	5	R
1226.91	0	Fixation	Mentaldisability	15	9	R
1228.91	3.74	Recipient	Mentaldisability	15	9	R
1232.65	0	Payoff	Mentaldisability	15	9	R
1239.36	0	Choice	Mentaldisability	15	9	R
1242.37	0	Fixation	Farmer	6	14	R
1252.37	3.74	Recipient	Farmer	6	14	R
1256.12	0	Payoff	Farmer	6	14	R
1261.95	0	Choice	Farmer	6	14	R
1264.95	0	Fixation	Accountant	14	6	R
1268.96	3.74	Recipient	Accountant	14	6	R
1272.70	0	Payoff	Accountant	14	6	R
1278.19	0	Choice	Accountant	14	6	R
1281.19	0	Fixation	PrisonInmate	15	15	L
1284.20	3.74	Recipient	PrisonInmate	15	15	L
1287.94	0	Payoff	PrisonInmate	15	15	L
1293.57	0	Choice	PrisonInmate	15	15	L
1296.58	0	Fixation	Nurse	15	9	R
1299.58	3.74	Recipient	Nurse	15	9	R
1303.33	0	Payoff	Nurse	15	9	R
1308.79	0	Choice	Nurse	15	9	R
1311.80	0	Fixation	Stay-at-homeparent	15	15	L
1314.81	3.74	Recipient	Stay-at-homeparent	15	15	L
1318.55	0	Payoff	Stay-at-homeparent	15	15	L
1324.08	0	Choice	Stay-at-homeparent	15	15	L
