onset	duration	event_type	recipient	selfpay	recipientpay	button
359.09	4.38	Recipient	Welfarerecipient	14	6	R
363.48	0	Payoff	Welfarerecipient	14	6	R
369.64	0	Choice	Welfarerecipient	14	6	R
372.65	0	Fixation	Drugaddiction	9	15	R
374.65	4.39	Recipient	Drugaddiction	9	15	R
379.04	0	Payoff	Drugaddiction	9	15	R
384.47	0	Choice	Drugaddiction	9	15	R
387.48	0	Fixation	Stay-at-homeparent	15	9	L
390.48	4.39	Recipient	Stay-at-homeparent	15	9	L
394.87	0	Payoff	Stay-at-homeparent	15	9	L
400.34	0	Choice	Stay-at-homeparent	15	9	L
403.35	0	Fixation	Elderly	5	20	R
405.35	4.38	Recipient	Elderly	5	20	R
409.73	0	Payoff	Elderly	5	20	R
415.68	0	Choice	Elderly	5	20	R
418.69	0	Fixation	Irish	15	15	L
422.69	4.38	Recipient	Irish	15	15	L
427.07	0	Payoff	Irish	15	15	L
432.96	0	Choice	Irish	15	15	L
435.96	0	Fixation	Drugaddiction	15	15	R
438.97	4.38	Recipient	Drugaddiction	15	15	R
443.35	0	Payoff	Drugaddiction	15	15	R
449.61	0	Choice	Drugaddiction	15	15	R
452.62	0	Fixation	British	15	15	L
464.63	4.38	Recipient	British	15	15	L
469.01	0	Payoff	British	15	15	L
474.30	0	Choice	British	15	15	L
477.31	0	Fixation	Arab	5	20	R
480.31	4.38	Recipient	Arab	5	20	R
484.70	0	Payoff	Arab	5	20	R
490.45	0	Choice	Arab	5	20	R
493.46	0	Fixation	Farmer	15	9	R
496.47	4.38	Recipient	Farmer	15	9	R
500.85	0	Payoff	Farmer	15	9	R
507.71	0	Choice	Farmer	15	9	R
510.72	0	Fixation	Drugaddiction	5	5	L
520.72	4.38	Recipient	Drugaddiction	5	5	L
525.10	0	Payoff	Drugaddiction	5	5	L
531.07	0	Choice	Drugaddiction	5	5	L
534.07	0	Fixation	Jewish	15	9	L
537.08	4.38	Recipient	Jewish	15	9	L
541.46	0	Payoff	Jewish	15	9	L
547.79	0	Choice	Jewish	15	9	L
550.80	0	Fixation	Stay-at-homeparent	15	15	L
560.80	4.38	Recipient	Stay-at-homeparent	15	15	L
565.18	0	Payoff	Stay-at-homeparent	15	15	L
570.67	0	Choice	Stay-at-homeparent	15	15	L
573.68	0	Fixation	Olympicathlete	15	9	L
576.68	4.38	Recipient	Olympicathlete	15	9	L
581.06	0	Payoff	Olympicathlete	15	9	L
586.39	0	Choice	Olympicathlete	15	9	L
589.40	0	Fixation	Welfarerecipient	5	20	L
591.40	4.38	Recipient	Welfarerecipient	5	20	L
595.79	0	Payoff	Welfarerecipient	5	20	L
602.05	0	Choice	Welfarerecipient	5	20	L
605.06	0	Fixation	Homeless	5	5	R
608.06	4.38	Recipient	Homeless	5	5	R
612.44	0	Payoff	Homeless	5	5	R
617.42	0	Choice	Homeless	5	5	R
620.43	0	Fixation	Greek	6	14	R
623.43	4.38	Recipient	Greek	6	14	R
627.81	0	Payoff	Greek	6	14	R
633.40	0	Choice	Greek	6	14	R
636.41	0	Fixation	Greek	5	5	R
640.41	4.38	Recipient	Greek	5	5	R
644.80	0	Payoff	Greek	5	5	R
650.54	0	Choice	Greek	5	5	R
653.55	0	Fixation	Mentaldisability	5	20	L
661.56	4.38	Recipient	Mentaldisability	5	20	L
665.94	0	Payoff	Mentaldisability	5	20	L
671.97	0	Choice	Mentaldisability	5	20	L
674.97	0	Fixation	Arab	15	9	L
677.98	4.38	Recipient	Arab	15	9	L
682.36	0	Payoff	Arab	15	9	L
688.16	0	Choice	Arab	15	9	L
691.17	0	Fixation	Nurse	6	14	R
697.17	4.38	Recipient	Nurse	6	14	R
701.56	0	Payoff	Nurse	6	14	R
707.56	0	Choice	Nurse	6	14	R
710.57	0	Fixation	Homeless	20	5	R
714.57	4.38	Recipient	Homeless	20	5	R
718.95	0	Payoff	Homeless	20	5	R
725.04	0	Choice	Homeless	20	5	R
728.05	0	Fixation	Welfarerecipient	6	14	L
733.05	4.38	Recipient	Welfarerecipient	6	14	L
737.44	0	Payoff	Welfarerecipient	6	14	L
743.28	0	Choice	Welfarerecipient	6	14	L
746.29	0	Fixation	Elderly	14	6	R
749.30	4.38	Recipient	Elderly	14	6	R
753.68	0	Payoff	Elderly	14	6	R
759.11	0	Choice	Elderly	14	6	R
762.12	0	Fixation	Greek	9	15	L
764.12	4.38	Recipient	Greek	9	15	L
768.50	0	Payoff	Greek	9	15	L
774.61	0	Choice	Greek	9	15	L
777.62	0	Fixation	Lawyer	6	14	R
779.63	4.38	Recipient	Lawyer	6	14	R
784.01	0	Payoff	Lawyer	6	14	R
789.85	0	Choice	Lawyer	6	14	R
792.86	0	Fixation	British	9	15	L
795.86	4.38	Recipient	British	9	15	L
800.25	0	Payoff	British	9	15	L
805.81	0	Choice	British	9	15	L
808.82	0	Fixation	Stay-at-homeparent	20	5	L
811.83	4.38	Recipient	Stay-at-homeparent	20	5	L
816.21	0	Payoff	Stay-at-homeparent	20	5	L
822.36	0	Choice	Stay-at-homeparent	20	5	L
825.37	0	Fixation	Farmer	6	14	R
828.37	4.38	Recipient	Farmer	6	14	R
832.75	0	Payoff	Farmer	6	14	R
838.89	0	Choice	Farmer	6	14	R
841.90	0	Fixation	Spanish	14	6	R
853.91	4.38	Recipient	Spanish	14	6	R
858.29	0	Payoff	Spanish	14	6	R
863.89	0	Choice	Spanish	14	6	R
866.90	0	Fixation	British	14	6	R
874.90	4.38	Recipient	British	14	6	R
879.29	0	Payoff	British	14	6	R
884.70	0	Choice	British	14	6	R
887.71	0	Fixation	British	5	5	R
890.71	4.38	Recipient	British	5	5	R
895.09	0	Payoff	British	5	5	R
900.40	0	Choice	British	5	5	R
903.41	0	Fixation	Jewish	20	5	R
905.42	4.38	Recipient	Jewish	20	5	R
909.80	0	Payoff	Jewish	20	5	R
915.65	0	Choice	Jewish	20	5	R
918.66	0	Fixation	Drugaddiction	20	5	L
921.67	4.38	Recipient	Drugaddiction	20	5	L
926.05	0	Payoff	Drugaddiction	20	5	L
931.78	0	Choice	Drugaddiction	20	5	L
934.79	0	Fixation	Spanish	20	5	R
937.79	4.38	Recipient	Spanish	20	5	R
942.18	0	Payoff	Spanish	20	5	R
947.66	0	Choice	Spanish	20	5	R
950.67	0	Fixation	Spanish	6	14	R
953.67	4.38	Recipient	Spanish	6	14	R
958.06	0	Payoff	Spanish	6	14	R
963.94	0	Choice	Spanish	6	14	R
966.95	0	Fixation	PrisonInmate	9	15	R
969.95	4.38	Recipient	PrisonInmate	9	15	R
974.33	0	Payoff	PrisonInmate	9	15	R
980.12	0	Choice	PrisonInmate	9	15	R
983.13	0	Fixation	Stay-at-homeparent	9	15	L
985.13	4.38	Recipient	Stay-at-homeparent	9	15	L
989.51	0	Payoff	Stay-at-homeparent	9	15	L
995.88	0	Choice	Stay-at-homeparent	9	15	L
998.89	0	Fixation	Homeless	9	15	L
1002.89	4.38	Recipient	Homeless	9	15	L
1007.28	0	Payoff	Homeless	9	15	L
1013.07	0	Choice	Homeless	9	15	L
1016.08	0	Fixation	Greek	15	9	L
1018.09	4.38	Recipient	Greek	15	9	L
1022.47	0	Payoff	Greek	15	9	L
1027.67	0	Choice	Greek	15	9	L
1030.68	0	Fixation	Lawyer	9	15	R
1033.68	4.38	Recipient	Lawyer	9	15	R
1038.06	0	Payoff	Lawyer	9	15	R
1043.96	0	Choice	Lawyer	9	15	R
1046.97	0	Fixation	Surgeon	20	5	L
1049.97	4.38	Recipient	Surgeon	20	5	L
1054.35	0	Payoff	Surgeon	20	5	L
1060.43	0	Choice	Surgeon	20	5	L
1063.44	0	Fixation	Jewish	14	6	R
1073.44	4.38	Recipient	Jewish	14	6	R
1077.82	0	Payoff	Jewish	14	6	R
1083.25	0	Choice	Jewish	14	6	R
1086.26	0	Fixation	Surgeon	5	20	R
1088.26	4.38	Recipient	Surgeon	5	20	R
1092.65	0	Payoff	Surgeon	5	20	R
1098.77	0	Choice	Surgeon	5	20	R
1101.78	0	Fixation	PrisonInmate	6	14	R
1104.79	4.38	Recipient	PrisonInmate	6	14	R
1109.17	0	Payoff	PrisonInmate	6	14	R
1114.52	0	Choice	PrisonInmate	6	14	R
1117.53	0	Fixation	Olympicathlete	9	15	L
1121.54	4.39	Recipient	Olympicathlete	9	15	L
1125.92	0	Payoff	Olympicathlete	9	15	L
1132.23	0	Choice	Olympicathlete	9	15	L
1135.23	0	Fixation	Accountant	5	20	R
1145.24	4.38	Recipient	Accountant	5	20	R
1149.62	0	Payoff	Accountant	5	20	R
1155.47	0	Choice	Accountant	5	20	R
1158.48	0	Fixation	Accountant	9	15	L
1160.49	4.38	Recipient	Accountant	9	15	L
1164.87	0	Payoff	Accountant	9	15	L
1170.24	0	Choice	Accountant	9	15	L
1173.25	0	Fixation	Arab	5	5	R
1176.25	4.38	Recipient	Arab	5	5	R
1180.63	0	Payoff	Arab	5	5	R
1186.06	0	Choice	Arab	5	5	R
1189.07	0	Fixation	Mentaldisability	20	5	R
1193.07	4.38	Recipient	Mentaldisability	20	5	R
1197.46	0	Payoff	Mentaldisability	20	5	R
1203.28	0	Choice	Mentaldisability	20	5	R
1206.29	0	Fixation	Mentaldisability	15	15	L
1208.30	4.38	Recipient	Mentaldisability	15	15	L
1212.68	0	Payoff	Mentaldisability	15	15	L
1218.00	0	Choice	Mentaldisability	15	15	L
1221.01	0	Fixation	Japanese	15	15	L
1224.01	4.38	Recipient	Japanese	15	15	L
1228.39	0	Payoff	Japanese	15	15	L
1233.74	0	Choice	Japanese	15	15	L
1236.75	0	Fixation	Lawyer	5	20	R
1238.76	4.38	Recipient	Lawyer	5	20	R
1243.14	0	Payoff	Lawyer	5	20	R
1248.20	0	Choice	Lawyer	5	20	R
1251.21	0	Fixation	Accountant	20	5	L
1262.22	4.38	Recipient	Accountant	20	5	L
1266.60	0	Payoff	Accountant	20	5	L
1273.19	0	Choice	Accountant	20	5	L
1276.20	0	Fixation	Elderly	20	5	L
1278.20	4.38	Recipient	Elderly	20	5	L
1282.59	0	Payoff	Elderly	20	5	L
1288.96	0	Choice	Elderly	20	5	L
1291.97	0	Fixation	Spanish	15	15	L
1294.97	4.38	Recipient	Spanish	15	15	L
1299.35	0	Payoff	Spanish	15	15	L
1304.77	0	Choice	Spanish	15	15	L
1307.78	0	Fixation	Japanese	9	15	L
1317.78	4.38	Recipient	Japanese	9	15	L
1322.17	0	Payoff	Japanese	9	15	L
1327.30	0	Choice	Japanese	9	15	L
1330.31	0	Fixation	Farmer	9	15	L
1333.31	4.38	Recipient	Farmer	9	15	L
1337.69	0	Payoff	Farmer	9	15	L
1342.69	0	Choice	Farmer	9	15	L
1345.70	0	Fixation	Japanese	5	5	R
1348.70	4.38	Recipient	Japanese	5	5	R
1353.08	0	Payoff	Japanese	5	5	R
1358.02	0	Choice	Japanese	5	5	R
1361.03	0	Fixation	Olympicathlete	14	6	L
1364.03	4.38	Recipient	Olympicathlete	14	6	L
1368.42	0	Payoff	Olympicathlete	14	6	L
1374.32	0	Choice	Olympicathlete	14	6	L
1377.33	0	Fixation	Mentaldisability	6	14	L
1380.33	4.38	Recipient	Mentaldisability	6	14	L
1384.72	0	Payoff	Mentaldisability	6	14	L
1389.89	0	Choice	Mentaldisability	6	14	L
