onset	duration	event_type	recipient	selfpay	recipientpay	button
169.70	0	Choice	Accountant	15	15	L
172.71	0	Fixation	Lawyer	20	5	R
176.71	3.60	Recipient	Lawyer	20	5	R
180.31	0	Payoff	Lawyer	20	5	R
184.34	0	Choice	Lawyer	20	5	R
187.34	0	Fixation	Nurse	15	9	R
191.35	3.60	Recipient	Nurse	15	9	R
194.94	0	Payoff	Nurse	15	9	R
199.44	0	Choice	Nurse	15	9	R
202.45	0	Fixation	PrisonInmate	5	20	R
205.45	3.60	Recipient	PrisonInmate	5	20	R
209.04	0	Payoff	PrisonInmate	5	20	R
213.12	0	Choice	PrisonInmate	5	20	R
216.12	0	Fixation	Nurse	5	5	R
220.13	3.60	Recipient	Nurse	5	5	R
223.72	0	Payoff	Nurse	5	5	R
227.58	0	Choice	Nurse	5	5	R
230.59	0	Fixation	Farmer	15	9	R
234.59	3.60	Recipient	Farmer	15	9	R
238.19	0	Payoff	Farmer	15	9	R
242.28	0	Choice	Farmer	15	9	R
245.29	0	Fixation	Homeless	9	15	R
247.29	3.60	Recipient	Homeless	9	15	R
250.89	0	Payoff	Homeless	9	15	R
255.21	0	Choice	Homeless	9	15	R
258.22	0	Fixation	Arab	6	14	R
261.22	3.60	Recipient	Arab	6	14	R
264.81	0	Payoff	Arab	6	14	R
268.86	0	Choice	Arab	6	14	R
271.87	0	Fixation	Farmer	5	5	R
274.87	3.60	Recipient	Farmer	5	5	R
278.47	0	Payoff	Farmer	5	5	R
282.62	0	Choice	Farmer	5	5	R
285.62	0	Fixation	Olympicathlete	9	15	R
288.63	3.60	Recipient	Olympicathlete	9	15	R
292.22	0	Payoff	Olympicathlete	9	15	R
297.70	0	Choice	Olympicathlete	9	15	R
300.71	0	Fixation	Accountant	5	20	L
304.72	3.60	Recipient	Accountant	5	20	L
308.31	0	Payoff	Accountant	5	20	L
313.56	0	Choice	Accountant	5	20	L
316.57	0	Fixation	Greek	6	14	R
319.57	3.60	Recipient	Greek	6	14	R
323.17	0	Payoff	Greek	6	14	R
327.72	0	Choice	Greek	6	14	R
330.72	0	Fixation	Greek	14	6	R
332.73	3.60	Recipient	Greek	14	6	R
336.32	0	Payoff	Greek	14	6	R
340.24	0	Choice	Greek	14	6	R
343.25	0	Fixation	Spanish	9	15	R
346.26	3.60	Recipient	Spanish	9	15	R
349.85	0	Payoff	Spanish	9	15	R
354.17	0	Choice	Spanish	9	15	R
357.18	0	Fixation	Greek	5	5	R
360.18	3.60	Recipient	Greek	5	5	R
363.77	0	Payoff	Greek	5	5	R
368.16	0	Choice	Greek	5	5	R
371.17	0	Fixation	Elderly	15	9	R
373.17	3.60	Recipient	Elderly	15	9	R
376.77	0	Payoff	Elderly	15	9	R
381.26	0	Choice	Elderly	15	9	R
384.27	0	Fixation	Spanish	15	9	R
389.27	3.60	Recipient	Spanish	15	9	R
392.87	0	Payoff	Spanish	15	9	R
397.24	0	Choice	Spanish	15	9	R
400.25	0	Fixation	Welfarerecipient	20	5	R
410.26	3.60	Recipient	Welfarerecipient	20	5	R
413.85	0	Payoff	Welfarerecipient	20	5	R
419.72	0	Choice	Welfarerecipient	20	5	R
422.73	0	Fixation	Elderly	14	6	R
425.73	3.60	Recipient	Elderly	14	6	R
429.33	0	Payoff	Elderly	14	6	R
432.66	0	Choice	Elderly	14	6	R
435.67	0	Fixation	Welfarerecipient	15	15	L
439.67	3.60	Recipient	Welfarerecipient	15	15	L
443.27	0	Payoff	Welfarerecipient	15	15	L
447.10	0	Choice	Welfarerecipient	15	15	L
450.11	0	Fixation	Farmer	15	15	L
452.11	3.60	Recipient	Farmer	15	15	L
455.70	0	Payoff	Farmer	15	15	L
459.84	0	Choice	Farmer	15	15	L
462.85	0	Fixation	Arab	14	6	R
466.85	3.60	Recipient	Arab	14	6	R
470.44	0	Payoff	Arab	14	6	R
474.99	0	Choice	Arab	14	6	R
478.00	0	Fixation	Jewish	5	20	R
481.00	3.60	Recipient	Jewish	5	20	R
484.60	0	Payoff	Jewish	5	20	R
488.73	0	Choice	Jewish	5	20	R
491.74	0	Fixation	Japanese	5	5	R
494.74	3.60	Recipient	Japanese	5	5	R
498.34	0	Payoff	Japanese	5	5	R
502.34	0	Choice	Japanese	5	5	R
505.35	0	Fixation	Jewish	6	14	R
515.35	3.60	Recipient	Jewish	6	14	R
518.95	0	Payoff	Jewish	6	14	R
523.91	0	Choice	Jewish	6	14	R
526.92	0	Fixation	Elderly	9	15	R
528.92	3.60	Recipient	Elderly	9	15	R
532.52	0	Payoff	Elderly	9	15	R
537.27	0	Choice	Elderly	9	15	R
540.27	0	Fixation	Japanese	14	6	R
543.28	3.60	Recipient	Japanese	14	6	R
546.87	0	Payoff	Japanese	14	6	R
551.40	0	Choice	Japanese	14	6	R
554.40	0	Fixation	Mentaldisability	14	6	R
563.41	3.60	Recipient	Mentaldisability	14	6	R
567.00	0	Payoff	Mentaldisability	14	6	R
572.25	0	Choice	Mentaldisability	14	6	R
575.26	0	Fixation	Drugaddiction	15	9	L
579.26	3.60	Recipient	Drugaddiction	15	9	L
582.86	0	Payoff	Drugaddiction	15	9	L
587.98	0	Choice	Drugaddiction	15	9	L
590.99	0	Fixation	Homeless	20	5	R
593.99	3.60	Recipient	Homeless	20	5	R
597.59	0	Payoff	Homeless	20	5	R
601.93	0	Choice	Homeless	20	5	R
604.94	0	Fixation	Mentaldisability	6	14	R
607.95	3.60	Recipient	Mentaldisability	6	14	R
611.54	0	Payoff	Mentaldisability	6	14	R
616.04	0	Choice	Mentaldisability	6	14	R
619.05	0	Fixation	British	20	5	R
621.05	3.60	Recipient	British	20	5	R
624.64	0	Payoff	British	20	5	R
628.88	0	Choice	British	20	5	R
631.89	0	Fixation	Spanish	15	15	L
633.89	3.60	Recipient	Spanish	15	15	L
637.49	0	Payoff	Spanish	15	15	L
641.52	0	Choice	Spanish	15	15	L
644.53	0	Fixation	PrisonInmate	15	9	L
654.53	3.60	Recipient	PrisonInmate	15	9	L
658.13	0	Payoff	PrisonInmate	15	9	L
662.57	0	Choice	PrisonInmate	15	9	L
665.58	0	Fixation	Homeless	5	5	R
668.58	3.60	Recipient	Homeless	5	5	R
672.18	0	Payoff	Homeless	5	5	R
676.42	0	Choice	Homeless	5	5	R
679.43	0	Fixation	Stay-at-homeparent	14	6	R
683.44	3.60	Recipient	Stay-at-homeparent	14	6	R
687.03	0	Payoff	Stay-at-homeparent	14	6	R
691.09	0	Choice	Stay-at-homeparent	14	6	R
694.10	0	Fixation	Lawyer	15	15	L
703.10	3.60	Recipient	Lawyer	15	15	L
706.70	0	Payoff	Lawyer	15	15	L
710.65	0	Choice	Lawyer	15	15	L
713.66	0	Fixation	Irish	5	5	R
716.66	3.60	Recipient	Irish	5	5	R
720.26	0	Payoff	Irish	5	5	R
723.98	0	Choice	Irish	5	5	R
726.99	0	Fixation	Mentaldisability	5	20	R
731.00	3.60	Recipient	Mentaldisability	5	20	R
734.59	0	Payoff	Mentaldisability	5	20	R
739.64	0	Choice	Mentaldisability	5	20	R
742.65	0	Fixation	Jewish	9	15	R
745.66	3.60	Recipient	Jewish	9	15	R
749.25	0	Payoff	Jewish	9	15	R
754.36	0	Choice	Jewish	9	15	R
757.37	0	Fixation	Japanese	6	14	R
761.37	3.60	Recipient	Japanese	6	14	R
764.97	0	Payoff	Japanese	6	14	R
768.76	0	Choice	Japanese	6	14	R
771.77	0	Fixation	Olympicathlete	14	6	R
774.77	3.60	Recipient	Olympicathlete	14	6	R
778.37	0	Payoff	Olympicathlete	14	6	R
782.89	0	Choice	Olympicathlete	14	6	R
785.90	0	Fixation	Homeless	15	15	L
790.90	3.60	Recipient	Homeless	15	15	L
794.50	0	Payoff	Homeless	15	15	L
798.63	0	Choice	Homeless	15	15	L
801.64	0	Fixation	Lawyer	9	15	L
805.64	3.60	Recipient	Lawyer	9	15	L
809.24	0	Payoff	Lawyer	9	15	L
815.04	0	Choice	Lawyer	9	15	L
818.05	0	Fixation	Surgeon	9	15	L
821.05	3.60	Recipient	Surgeon	9	15	L
824.65	0	Payoff	Surgeon	9	15	L
828.77	0	Choice	Surgeon	9	15	L
831.78	0	Fixation	Stay-at-homeparent	5	20	R
833.78	3.60	Recipient	Stay-at-homeparent	5	20	R
837.38	0	Payoff	Stay-at-homeparent	5	20	R
841.73	0	Choice	Stay-at-homeparent	5	20	R
844.74	0	Fixation	Accountant	15	9	R
846.74	3.60	Recipient	Accountant	15	9	R
850.34	0	Payoff	Accountant	15	9	R
854.48	0	Choice	Accountant	15	9	R
857.49	0	Fixation	Irish	15	15	L
860.49	3.60	Recipient	Irish	15	15	L
864.09	0	Payoff	Irish	15	15	L
867.96	0	Choice	Irish	15	15	L
870.97	0	Fixation	Greek	9	15	R
873.98	3.60	Recipient	Greek	9	15	R
877.57	0	Payoff	Greek	9	15	R
881.65	0	Choice	Greek	9	15	R
884.66	0	Fixation	Spanish	14	6	R
892.66	3.60	Recipient	Spanish	14	6	R
896.26	0	Payoff	Spanish	14	6	R
901.10	0	Choice	Spanish	14	6	R
904.11	0	Fixation	Surgeon	5	20	L
908.11	3.60	Recipient	Surgeon	5	20	L
911.70	0	Payoff	Surgeon	5	20	L
916.73	0	Choice	Surgeon	5	20	L
919.74	0	Fixation	PrisonInmate	6	14	R
923.74	3.60	Recipient	PrisonInmate	6	14	R
927.34	0	Payoff	PrisonInmate	6	14	R
931.94	0	Choice	PrisonInmate	6	14	R
934.95	0	Fixation	Arab	15	15	L
936.95	3.60	Recipient	Arab	15	15	L
940.55	0	Payoff	Arab	15	15	L
944.48	0	Choice	Arab	15	15	L
947.49	0	Fixation	British	9	15	R
951.49	3.60	Recipient	British	9	15	R
955.09	0	Payoff	British	9	15	R
959.16	0	Choice	British	9	15	R
962.17	0	Fixation	Drugaddiction	20	5	R
965.17	3.60	Recipient	Drugaddiction	20	5	R
968.77	0	Payoff	Drugaddiction	20	5	R
972.69	0	Choice	Drugaddiction	20	5	R
975.70	0	Fixation	Mentaldisability	9	15	R
979.70	3.60	Recipient	Mentaldisability	9	15	R
983.30	0	Payoff	Mentaldisability	9	15	R
987.39	0	Choice	Mentaldisability	9	15	R
990.40	0	Fixation	Welfarerecipient	14	6	R
993.40	3.60	Recipient	Welfarerecipient	14	6	R
997.00	0	Payoff	Welfarerecipient	14	6	R
1002.97	0	Choice	Welfarerecipient	14	6	R
1005.98	0	Fixation	Stay-at-homeparent	6	14	R
1007.98	3.60	Recipient	Stay-at-homeparent	6	14	R
1011.58	0	Payoff	Stay-at-homeparent	6	14	R
1015.92	0	Choice	Stay-at-homeparent	6	14	R
1018.93	0	Fixation	Japanese	15	9	R
1021.93	3.60	Recipient	Japanese	15	9	R
1025.53	0	Payoff	Japanese	15	9	R
1030.03	0	Choice	Japanese	15	9	R
1033.04	0	Fixation	Nurse	15	15	L
1036.04	3.60	Recipient	Nurse	15	15	L
1039.64	0	Payoff	Nurse	15	15	L
1043.88	0	Choice	Nurse	15	15	L
1046.89	0	Fixation	Elderly	15	15	L
1049.89	3.60	Recipient	Elderly	15	15	L
1053.49	0	Payoff	Elderly	15	15	L
1057.29	0	Choice	Elderly	15	15	L
1060.30	0	Fixation	PrisonInmate	14	6	L
1062.30	3.60	Recipient	PrisonInmate	14	6	L
1065.90	0	Payoff	PrisonInmate	14	6	L
1070.29	0	Choice	PrisonInmate	14	6	L
1073.30	0	Fixation	Drugaddiction	5	20	R
1075.30	3.60	Recipient	Drugaddiction	5	20	R
1078.90	0	Payoff	Drugaddiction	5	20	R
1083.69	0	Choice	Drugaddiction	5	20	R
1086.69	0	Fixation	Surgeon	6	14	R
1090.70	3.60	Recipient	Surgeon	6	14	R
1094.29	0	Payoff	Surgeon	6	14	R
1098.42	0	Choice	Surgeon	6	14	R
1101.43	0	Fixation	Jewish	20	5	R
1104.43	3.60	Recipient	Jewish	20	5	R
1108.02	0	Payoff	Jewish	20	5	R
1111.80	0	Choice	Jewish	20	5	R
1114.81	0	Fixation	Welfarerecipient	6	14	R
1118.81	3.60	Recipient	Welfarerecipient	6	14	R
1122.41	0	Payoff	Welfarerecipient	6	14	R
1126.60	0	Choice	Welfarerecipient	6	14	R
1129.61	0	Fixation	Lawyer	5	20	R
1132.62	3.60	Recipient	Lawyer	5	20	R
1136.21	0	Payoff	Lawyer	5	20	R
1139.84	0	Choice	Lawyer	5	20	R
1142.85	0	Fixation	Stay-at-homeparent	9	15	R
1144.85	3.60	Recipient	Stay-at-homeparent	9	15	R
1148.45	0	Payoff	Stay-at-homeparent	9	15	R
1152.90	0	Choice	Stay-at-homeparent	9	15	R
1155.91	0	Fixation	Irish	20	5	R
1166.91	3.60	Recipient	Irish	20	5	R
1170.51	0	Payoff	Irish	20	5	R
1175.03	0	Choice	Irish	20	5	R
