onset	duration	event_type	recipient	selfpay	recipientpay	button
763.08	0	Fixation	British	15	9	R
765.08	3.61	Recipient	British	15	9	R
768.69	0	Payoff	British	15	9	R
773.45	0	Choice	British	15	9	R
776.45	0	Fixation	PrisonInmate	15	9	L
780.46	3.61	Recipient	PrisonInmate	15	9	L
784.07	0	Payoff	PrisonInmate	15	9	L
791.11	0	Choice	PrisonInmate	15	9	L
794.12	0	Fixation	Accountant	14	6	R
797.12	3.61	Recipient	Accountant	14	6	R
800.73	0	Payoff	Accountant	14	6	R
805.36	0	Choice	Accountant	14	6	R
808.36	0	Fixation	Irish	20	5	R
811.37	3.61	Recipient	Irish	20	5	R
814.98	0	Payoff	Irish	20	5	R
819.84	0	Choice	Irish	20	5	R
822.85	0	Fixation	PrisonInmate	6	14	R
826.85	3.61	Recipient	PrisonInmate	6	14	R
830.46	0	Payoff	PrisonInmate	6	14	R
834.85	0	Choice	PrisonInmate	6	14	R
837.86	0	Fixation	Olympicathlete	15	9	R
840.87	3.61	Recipient	Olympicathlete	15	9	R
844.48	0	Payoff	Olympicathlete	15	9	R
849.12	0	Choice	Olympicathlete	15	9	R
852.13	0	Fixation	Japanese	14	6	R
855.13	3.61	Recipient	Japanese	14	6	R
858.74	0	Payoff	Japanese	14	6	R
863.56	0	Choice	Japanese	14	6	R
866.57	0	Fixation	Drugaddiction	15	9	R
868.57	3.61	Recipient	Drugaddiction	15	9	R
872.18	0	Payoff	Drugaddiction	15	9	R
878.45	0	Choice	Drugaddiction	15	9	R
881.46	0	Fixation	Spanish	15	9	R
885.46	3.61	Recipient	Spanish	15	9	R
889.08	0	Payoff	Spanish	15	9	R
896.01	0	Choice	Spanish	15	9	R
899.02	0	Fixation	Nurse	20	5	R
902.03	3.61	Recipient	Nurse	20	5	R
905.64	0	Payoff	Nurse	20	5	R
909.97	0	Choice	Nurse	20	5	R
912.98	0	Fixation	British	6	14	R
914.98	3.61	Recipient	British	6	14	R
918.60	0	Payoff	British	6	14	R
923.06	0	Choice	British	6	14	R
926.07	0	Fixation	Spanish	14	6	R
929.07	3.61	Recipient	Spanish	14	6	R
932.68	0	Payoff	Spanish	14	6	R
937.07	0	Choice	Spanish	14	6	R
940.08	0	Fixation	Homeless	14	6	R
948.08	3.61	Recipient	Homeless	14	6	R
951.69	0	Payoff	Homeless	14	6	R
957.27	0	Choice	Homeless	14	6	R
960.28	0	Fixation	Arab	5	5	R
963.28	3.61	Recipient	Arab	5	5	R
966.89	0	Payoff	Arab	5	5	R
971.51	0	Choice	Arab	5	5	R
974.52	0	Fixation	Arab	15	9	R
979.53	3.61	Recipient	Arab	15	9	R
983.14	0	Payoff	Arab	15	9	R
988.26	0	Choice	Arab	15	9	R
991.27	0	Fixation	Lawyer	14	6	R
1002.27	3.61	Recipient	Lawyer	14	6	R
1005.88	0	Payoff	Lawyer	14	6	R
1010.96	0	Choice	Lawyer	14	6	R
1013.97	0	Fixation	Farmer	6	14	R
1015.98	3.61	Recipient	Farmer	6	14	R
1019.59	0	Payoff	Farmer	6	14	R
1024.53	0	Choice	Farmer	6	14	R
1027.53	0	Fixation	Spanish	6	14	R
1030.54	3.61	Recipient	Spanish	6	14	R
1034.15	0	Payoff	Spanish	6	14	R
1038.61	0	Choice	Spanish	6	14	R
1041.61	0	Fixation	Olympicathlete	15	15	R
1044.62	3.61	Recipient	Olympicathlete	15	15	R
1048.23	0	Payoff	Olympicathlete	15	15	R
1053.65	0	Choice	Olympicathlete	15	15	R
1056.66	0	Fixation	Mentaldisability	5	20	R
1067.67	3.61	Recipient	Mentaldisability	5	20	R
1071.28	0	Payoff	Mentaldisability	5	20	R
1076.07	0	Choice	Mentaldisability	5	20	R
1079.08	0	Fixation	Drugaddiction	14	6	R
1084.08	3.61	Recipient	Drugaddiction	14	6	R
1087.70	0	Payoff	Drugaddiction	14	6	R
1095.60	0	Choice	Drugaddiction	14	6	R
1098.61	0	Fixation	Surgeon	15	9	R
1101.61	3.61	Recipient	Surgeon	15	9	R
1105.23	0	Payoff	Surgeon	15	9	R
1113.31	0	Choice	Surgeon	15	9	R
1116.31	0	Fixation	Japanese	20	5	R
1119.32	3.61	Recipient	Japanese	20	5	R
1122.93	0	Payoff	Japanese	20	5	R
1127.93	0	Choice	Japanese	20	5	R
1130.93	0	Fixation	Elderly	14	6	R
1133.94	3.61	Recipient	Elderly	14	6	R
1137.55	0	Payoff	Elderly	14	6	R
1142.22	0	Choice	Elderly	14	6	R
1145.23	0	Fixation	Farmer	14	6	R
1149.23	3.61	Recipient	Farmer	14	6	R
1152.85	0	Payoff	Farmer	14	6	R
1158.07	0	Choice	Farmer	14	6	R
1161.08	0	Fixation	Homeless	15	9	R
1163.08	3.61	Recipient	Homeless	15	9	R
1166.69	0	Payoff	Homeless	15	9	R
1171.95	0	Choice	Homeless	15	9	R
1174.95	0	Fixation	Japanese	9	15	R
1183.96	3.61	Recipient	Japanese	9	15	R
1187.57	0	Payoff	Japanese	9	15	R
1192.40	0	Choice	Japanese	9	15	R
1195.41	0	Fixation	Greek	14	6	R
1199.41	3.61	Recipient	Greek	14	6	R
1203.02	0	Payoff	Greek	14	6	R
1207.56	0	Choice	Greek	14	6	R
1210.57	0	Fixation	Arab	6	14	R
1213.57	3.61	Recipient	Arab	6	14	R
1217.19	0	Payoff	Arab	6	14	R
1222.22	0	Choice	Arab	6	14	R
1225.23	0	Fixation	Welfarerecipient	15	15	L
1228.23	3.61	Recipient	Welfarerecipient	15	15	L
1231.84	0	Payoff	Welfarerecipient	15	15	L
1236.37	0	Choice	Welfarerecipient	15	15	L
