onset	duration	event_type	recipient	selfpay	recipientpay	button
655.67	0	Choice	Japanese	14	6	L
658.68	0	Fixation	Jewish	5	20	R
667.69	3.35	Recipient	Jewish	5	20	R
671.03	0	Payoff	Jewish	5	20	R
675.97	0	Choice	Jewish	5	20	R
678.98	0	Fixation	Drugaddiction	9	15	R
681.98	3.35	Recipient	Drugaddiction	9	15	R
685.33	0	Payoff	Drugaddiction	9	15	R
690.16	0	Choice	Drugaddiction	9	15	R
693.17	0	Fixation	Lawyer	9	15	R
696.17	3.35	Recipient	Lawyer	9	15	R
699.52	0	Payoff	Lawyer	9	15	R
703.87	0	Choice	Lawyer	9	15	R
706.88	0	Fixation	Mentaldisability	15	9	R
709.88	3.35	Recipient	Mentaldisability	15	9	R
713.23	0	Payoff	Mentaldisability	15	9	R
718.07	0	Choice	Mentaldisability	15	9	R
721.08	0	Fixation	Arab	15	9	L
723.08	3.35	Recipient	Arab	15	9	L
726.43	0	Payoff	Arab	15	9	L
730.75	0	Choice	Arab	15	9	L
733.76	0	Fixation	Japanese	5	5	R
736.77	3.35	Recipient	Japanese	5	5	R
740.12	0	Payoff	Japanese	5	5	R
744.55	0	Choice	Japanese	5	5	R
747.56	0	Fixation	Olympicathlete	20	5	L
750.56	3.35	Recipient	Olympicathlete	20	5	L
753.91	0	Payoff	Olympicathlete	20	5	L
759.50	0	Choice	Olympicathlete	20	5	L
762.51	0	Fixation	Accountant	5	5	R
765.51	3.35	Recipient	Accountant	5	5	R
768.86	0	Payoff	Accountant	5	5	R
773.20	0	Choice	Accountant	5	5	R
776.21	0	Fixation	Stay-at-homeparent	15	15	L
780.22	3.35	Recipient	Stay-at-homeparent	15	15	L
783.57	0	Payoff	Stay-at-homeparent	15	15	L
788.05	0	Choice	Stay-at-homeparent	15	15	L
791.06	0	Fixation	Spanish	20	5	L
794.06	3.35	Recipient	Spanish	20	5	L
797.41	0	Payoff	Spanish	20	5	L
801.99	0	Choice	Spanish	20	5	L
805.00	0	Fixation	Nurse	15	9	L
808.00	3.35	Recipient	Nurse	15	9	L
811.35	0	Payoff	Nurse	15	9	L
815.65	0	Choice	Nurse	15	9	L
818.67	0	Fixation	Nurse	15	15	L
820.67	3.35	Recipient	Nurse	15	15	L
824.02	0	Payoff	Nurse	15	15	L
829.05	0	Choice	Nurse	15	15	L
832.06	0	Fixation	Jewish	15	15	L
835.06	3.35	Recipient	Jewish	15	15	L
838.41	0	Payoff	Jewish	15	15	L
842.90	0	Choice	Jewish	15	15	L
845.91	0	Fixation	Homeless	14	6	R
848.91	3.35	Recipient	Homeless	14	6	R
852.26	0	Payoff	Homeless	14	6	R
856.91	0	Choice	Homeless	14	6	R
859.92	0	Fixation	Lawyer	20	5	L
861.93	3.35	Recipient	Lawyer	20	5	L
865.28	0	Payoff	Lawyer	20	5	L
869.59	0	Choice	Lawyer	20	5	L
872.60	0	Fixation	Irish	20	5	L
874.60	3.35	Recipient	Irish	20	5	L
877.95	0	Payoff	Irish	20	5	L
882.78	0	Choice	Irish	20	5	L
885.79	0	Fixation	Olympicathlete	15	9	L
888.79	3.35	Recipient	Olympicathlete	15	9	L
892.14	0	Payoff	Olympicathlete	15	9	L
896.56	0	Choice	Olympicathlete	15	9	L
899.57	0	Fixation	Elderly	5	5	R
902.57	3.35	Recipient	Elderly	5	5	R
905.92	0	Payoff	Elderly	5	5	R
910.83	0	Choice	Elderly	5	5	R
913.84	0	Fixation	Spanish	9	15	R
922.84	3.35	Recipient	Spanish	9	15	R
926.19	0	Payoff	Spanish	9	15	R
930.60	0	Choice	Spanish	9	15	R
933.61	0	Fixation	British	14	6	L
937.61	3.35	Recipient	British	14	6	L
940.96	0	Payoff	British	14	6	L
946.25	0	Choice	British	14	6	L
949.26	0	Fixation	Nurse	5	5	R
952.26	3.35	Recipient	Nurse	5	5	R
955.61	0	Payoff	Nurse	5	5	R
959.87	0	Choice	Nurse	5	5	R
962.88	0	Fixation	Irish	15	9	L
965.89	3.35	Recipient	Irish	15	9	L
969.24	0	Payoff	Irish	15	9	L
973.56	0	Choice	Irish	15	9	L
976.57	0	Fixation	Nurse	9	15	R
979.58	3.35	Recipient	Nurse	9	15	R
982.92	0	Payoff	Nurse	9	15	R
988.41	0	Choice	Nurse	9	15	R
991.42	0	Fixation	Elderly	5	20	L
994.42	3.35	Recipient	Elderly	5	20	L
997.77	0	Payoff	Elderly	5	20	L
1001.86	0	Choice	Elderly	5	20	L
1004.87	0	Fixation	Mentaldisability	9	15	L
1016.88	3.35	Recipient	Mentaldisability	9	15	L
1020.23	0	Payoff	Mentaldisability	9	15	L
1025.47	0	Choice	Mentaldisability	9	15	L
1028.48	0	Fixation	Spanish	6	14	R
1032.49	3.35	Recipient	Spanish	6	14	R
1035.84	0	Payoff	Spanish	6	14	R
1040.49	0	Choice	Spanish	6	14	R
1043.51	0	Fixation	Welfarerecipient	15	15	L
1048.51	3.35	Recipient	Welfarerecipient	15	15	L
1051.86	0	Payoff	Welfarerecipient	15	15	L
1056.12	0	Choice	Welfarerecipient	15	15	L
1059.13	0	Fixation	Surgeon	5	5	R
1062.13	3.35	Recipient	Surgeon	5	5	R
1065.48	0	Payoff	Surgeon	5	5	R
1069.66	0	Choice	Surgeon	5	5	R
1072.67	0	Fixation	Drugaddiction	15	9	L
1075.68	3.35	Recipient	Drugaddiction	15	9	L
1079.03	0	Payoff	Drugaddiction	15	9	L
1083.31	0	Choice	Drugaddiction	15	9	L
1086.32	0	Fixation	Greek	5	5	R
1090.32	3.35	Recipient	Greek	5	5	R
1093.67	0	Payoff	Greek	5	5	R
1098.23	0	Choice	Greek	5	5	R
1101.24	0	Fixation	Olympicathlete	5	20	R
1104.24	3.35	Recipient	Olympicathlete	5	20	R
1107.59	0	Payoff	Olympicathlete	5	20	R
1112.26	0	Choice	Olympicathlete	5	20	R
1115.27	0	Fixation	PrisonInmate	15	9	L
1119.27	3.35	Recipient	PrisonInmate	15	9	L
1122.62	0	Payoff	PrisonInmate	15	9	L
1127.99	0	Choice	PrisonInmate	15	9	L
1131.01	0	Fixation	Accountant	15	15	L
1143.01	3.35	Recipient	Accountant	15	15	L
1146.36	0	Payoff	Accountant	15	15	L
1150.86	0	Choice	Accountant	15	15	L
1153.87	0	Fixation	British	5	5	R
1156.88	3.35	Recipient	British	5	5	R
1160.22	0	Payoff	British	5	5	R
1164.55	0	Choice	British	5	5	R
1167.56	0	Fixation	Farmer	14	6	R
1170.56	3.35	Recipient	Farmer	14	6	R
1173.91	0	Payoff	Farmer	14	6	R
1179.20	0	Choice	Farmer	14	6	R
1182.21	0	Fixation	Arab	5	20	R
1184.21	3.35	Recipient	Arab	5	20	R
1187.56	0	Payoff	Arab	5	20	R
1191.97	0	Choice	Arab	5	20	R
1194.98	0	Fixation	Welfarerecipient	6	14	L
1197.99	3.35	Recipient	Welfarerecipient	6	14	L
1201.34	0	Payoff	Welfarerecipient	6	14	L
1206.03	0	Choice	Welfarerecipient	6	14	L
