onset	duration	event_type	recipient	selfpay	recipientpay	button
304.64	0	Payoff	Jewish	6	14	R
310.60	0	Choice	Jewish	6	14	R
313.61	0	Fixation	Welfarerecipient	6	14	L
316.61	4.62	Recipient	Welfarerecipient	6	14	L
321.23	0	Payoff	Welfarerecipient	6	14	L
329.96	0	Choice	Welfarerecipient	6	14	L
332.97	0	Fixation	Greek	9	15	R
337.97	4.62	Recipient	Greek	9	15	R
342.59	0	Payoff	Greek	9	15	R
348.63	0	Choice	Greek	9	15	R
351.64	0	Fixation	Homeless	20	5	R
357.64	4.62	Recipient	Homeless	20	5	R
362.26	0	Payoff	Homeless	20	5	R
368.41	0	Choice	Homeless	20	5	R
371.42	0	Fixation	Spanish	5	20	R
383.42	4.62	Recipient	Spanish	5	20	R
388.04	0	Payoff	Spanish	5	20	R
394.15	0	Choice	Spanish	5	20	R
397.16	0	Fixation	Nurse	5	20	L
401.16	4.62	Recipient	Nurse	5	20	L
405.78	0	Payoff	Nurse	5	20	L
411.83	0	Choice	Nurse	5	20	L
414.84	0	Fixation	Elderly	14	6	R
417.84	4.62	Recipient	Elderly	14	6	R
422.46	0	Payoff	Elderly	14	6	R
428.38	0	Choice	Elderly	14	6	R
431.38	0	Fixation	Farmer	20	5	R
434.39	4.62	Recipient	Farmer	20	5	R
439.00	0	Payoff	Farmer	20	5	R
444.95	0	Choice	Farmer	20	5	R
447.96	0	Fixation	Arab	5	20	R
453.96	4.62	Recipient	Arab	5	20	R
458.58	0	Payoff	Arab	5	20	R
465.08	0	Choice	Arab	5	20	R
468.09	0	Fixation	Greek	6	14	R
474.09	4.62	Recipient	Greek	6	14	R
478.71	0	Payoff	Greek	6	14	R
484.63	0	Choice	Greek	6	14	R
487.64	0	Fixation	Drugaddiction	15	9	NA
490.64	4.62	Recipient	Drugaddiction	15	9	NA
495.26	0	Payoff	Drugaddiction	15	9	NA
505.77	0	Timeout	Drugaddiction	15	9	NA
508.77	0	Fixation	Homeless	5	20	L
511.77	4.62	Recipient	Homeless	5	20	L
516.39	0	Payoff	Homeless	5	20	L
522.44	0	Choice	Homeless	5	20	L
525.45	0	Fixation	British	5	5	R
528.45	4.62	Recipient	British	5	5	R
533.07	0	Payoff	British	5	5	R
539.03	0	Choice	British	5	5	R
542.03	0	Fixation	Jewish	15	15	R
546.04	4.62	Recipient	Jewish	15	15	R
550.65	0	Payoff	Jewish	15	15	R
556.74	0	Choice	Jewish	15	15	R
559.75	0	Fixation	Elderly	15	9	R
563.75	4.62	Recipient	Elderly	15	9	R
568.37	0	Payoff	Elderly	15	9	R
574.32	0	Choice	Elderly	15	9	R
577.33	0	Fixation	Arab	20	5	R
581.33	4.62	Recipient	Arab	20	5	R
585.95	0	Payoff	Arab	20	5	R
593.16	0	Choice	Arab	20	5	R
596.17	0	Fixation	Greek	20	5	R
600.17	4.62	Recipient	Greek	20	5	R
604.79	0	Payoff	Greek	20	5	R
610.94	0	Choice	Greek	20	5	R
613.94	0	Fixation	Mentaldisability	15	9	L
615.95	4.62	Recipient	Mentaldisability	15	9	L
620.57	0	Payoff	Mentaldisability	15	9	L
626.49	0	Choice	Mentaldisability	15	9	L
629.50	0	Fixation	Stay-at-homeparent	15	9	L
632.50	4.62	Recipient	Stay-at-homeparent	15	9	L
637.12	0	Payoff	Stay-at-homeparent	15	9	L
643.08	0	Choice	Stay-at-homeparent	15	9	L
646.09	0	Fixation	Irish	5	20	R
649.09	4.62	Recipient	Irish	5	20	R
653.70	0	Payoff	Irish	5	20	R
659.64	0	Choice	Irish	5	20	R
662.65	0	Fixation	Farmer	14	6	R
666.66	4.62	Recipient	Farmer	14	6	R
671.27	0	Payoff	Farmer	14	6	R
677.28	0	Choice	Farmer	14	6	R
680.29	0	Fixation	Surgeon	20	5	R
683.29	4.62	Recipient	Surgeon	20	5	R
687.91	0	Payoff	Surgeon	20	5	R
693.77	0	Choice	Surgeon	20	5	R
696.78	0	Fixation	Irish	20	5	R
699.78	4.62	Recipient	Irish	20	5	R
704.40	0	Payoff	Irish	20	5	R
714.59	0	Choice	Irish	20	5	R
717.60	0	Fixation	Elderly	9	15	L
719.60	4.62	Recipient	Elderly	9	15	L
724.21	0	Payoff	Elderly	9	15	L
730.17	0	Choice	Elderly	9	15	L
733.18	0	Fixation	Olympicathlete	5	5	L
743.18	4.62	Recipient	Olympicathlete	5	5	L
747.80	0	Payoff	Olympicathlete	5	5	L
753.70	0	Choice	Olympicathlete	5	5	L
756.71	0	Fixation	Welfarerecipient	15	9	R
759.72	4.62	Recipient	Welfarerecipient	15	9	R
764.34	0	Payoff	Welfarerecipient	15	9	R
770.29	0	Choice	Welfarerecipient	15	9	R
773.30	0	Fixation	Mentaldisability	15	15	R
776.31	4.62	Recipient	Mentaldisability	15	15	R
780.92	0	Payoff	Mentaldisability	15	15	R
786.78	0	Choice	Mentaldisability	15	15	R
789.78	0	Fixation	Stay-at-homeparent	14	6	L
792.79	4.62	Recipient	Stay-at-homeparent	14	6	L
797.41	0	Payoff	Stay-at-homeparent	14	6	L
803.36	0	Choice	Stay-at-homeparent	14	6	L
806.37	0	Fixation	Accountant	15	15	R
809.37	4.62	Recipient	Accountant	15	15	R
813.99	0	Payoff	Accountant	15	15	R
819.95	0	Choice	Accountant	15	15	R
822.96	0	Fixation	Japanese	9	15	R
831.96	4.62	Recipient	Japanese	9	15	R
836.58	0	Payoff	Japanese	9	15	R
844.32	0	Choice	Japanese	9	15	R
847.33	0	Fixation	Spanish	5	5	R
852.33	4.62	Recipient	Spanish	5	5	R
856.94	0	Payoff	Spanish	5	5	R
862.94	0	Choice	Spanish	5	5	R
865.95	0	Fixation	Accountant	15	9	L
868.95	4.62	Recipient	Accountant	15	9	L
873.57	0	Payoff	Accountant	15	9	L
879.58	0	Choice	Accountant	15	9	L
882.59	0	Fixation	British	9	15	R
885.59	4.62	Recipient	British	9	15	R
890.21	0	Payoff	British	9	15	R
896.20	0	Choice	British	9	15	R
899.21	0	Fixation	Farmer	15	15	L
902.21	4.62	Recipient	Farmer	15	15	L
906.83	0	Payoff	Farmer	15	15	L
912.87	0	Choice	Farmer	15	15	L
915.88	0	Fixation	Spanish	20	5	R
918.88	4.62	Recipient	Spanish	20	5	R
923.50	0	Payoff	Spanish	20	5	R
929.57	0	Choice	Spanish	20	5	R
932.58	0	Fixation	Stay-at-homeparent	5	5	R
934.58	4.62	Recipient	Stay-at-homeparent	5	5	R
939.20	0	Payoff	Stay-at-homeparent	5	5	R
946.86	0	Choice	Stay-at-homeparent	5	5	R
949.87	0	Fixation	PrisonInmate	14	6	L
951.88	4.62	Recipient	PrisonInmate	14	6	L
956.49	0	Payoff	PrisonInmate	14	6	L
962.49	0	Choice	PrisonInmate	14	6	L
965.50	0	Fixation	British	14	6	R
968.50	4.62	Recipient	British	14	6	R
973.12	0	Payoff	British	14	6	R
979.12	0	Choice	British	14	6	R
982.13	0	Fixation	Greek	15	9	R
984.13	4.62	Recipient	Greek	15	9	R
988.75	0	Payoff	Greek	15	9	R
995.20	0	Choice	Greek	15	9	R
998.21	0	Fixation	Elderly	15	15	L
1001.21	4.62	Recipient	Elderly	15	15	L
1005.83	0	Payoff	Elderly	15	15	L
1014.02	0	Choice	Elderly	15	15	L
1017.03	0	Fixation	Nurse	15	15	L
1027.03	4.62	Recipient	Nurse	15	15	L
1031.65	0	Payoff	Nurse	15	15	L
1037.53	0	Choice	Nurse	15	15	L
1040.54	0	Fixation	Welfarerecipient	5	20	L
1043.54	4.62	Recipient	Welfarerecipient	5	20	L
1048.16	0	Payoff	Welfarerecipient	5	20	L
1054.25	0	Choice	Welfarerecipient	5	20	L
1057.26	0	Fixation	Irish	14	6	R
1060.26	4.62	Recipient	Irish	14	6	R
1064.88	0	Payoff	Irish	14	6	R
1070.89	0	Choice	Irish	14	6	R
1073.90	0	Fixation	Lawyer	20	5	R
1077.90	4.62	Recipient	Lawyer	20	5	R
1082.52	0	Payoff	Lawyer	20	5	R
1088.49	0	Choice	Lawyer	20	5	R
1091.50	0	Fixation	Nurse	15	9	R
1095.51	4.62	Recipient	Nurse	15	9	R
1100.12	0	Payoff	Nurse	15	9	R
1106.21	0	Choice	Nurse	15	9	R
1109.22	0	Fixation	Mentaldisability	5	5	R
1112.22	4.62	Recipient	Mentaldisability	5	5	R
1116.84	0	Payoff	Mentaldisability	5	5	R
1123.75	0	Choice	Mentaldisability	5	5	R
1126.76	0	Fixation	Spanish	15	9	NA
1130.77	4.62	Recipient	Spanish	15	9	NA
1135.39	0	Payoff	Spanish	15	9	NA
1145.89	0	Timeout	Spanish	15	9	NA
1148.90	0	Fixation	Stay-at-homeparent	20	5	L
1150.90	4.62	Recipient	Stay-at-homeparent	20	5	L
1155.52	0	Payoff	Stay-at-homeparent	20	5	L
1161.39	0	Choice	Stay-at-homeparent	20	5	L
1164.40	0	Fixation	Surgeon	6	14	R
1167.40	4.62	Recipient	Surgeon	6	14	R
1172.02	0	Payoff	Surgeon	6	14	R
1178.19	0	Choice	Surgeon	6	14	R
1181.19	0	Fixation	Arab	9	15	R
1184.20	4.62	Recipient	Arab	9	15	R
1188.82	0	Payoff	Arab	9	15	R
1194.89	0	Choice	Arab	9	15	R
1197.90	0	Fixation	Olympicathlete	6	14	R
1200.90	4.62	Recipient	Olympicathlete	6	14	R
1205.52	0	Payoff	Olympicathlete	6	14	R
1211.67	0	Choice	Olympicathlete	6	14	R
1214.68	0	Fixation	Accountant	9	15	R
1217.68	4.62	Recipient	Accountant	9	15	R
1222.29	0	Payoff	Accountant	9	15	R
1228.90	0	Choice	Accountant	9	15	R
1231.91	0	Fixation	British	20	5	R
1235.92	4.62	Recipient	British	20	5	R
1240.53	0	Payoff	British	20	5	R
1246.45	0	Choice	British	20	5	R
1249.46	0	Fixation	Nurse	6	14	L
1253.46	4.62	Recipient	Nurse	6	14	L
1258.08	0	Payoff	Nurse	6	14	L
1264.45	0	Choice	Nurse	6	14	L
1267.46	0	Fixation	Lawyer	14	6	L
1269.46	4.62	Recipient	Lawyer	14	6	L
1274.08	0	Payoff	Lawyer	14	6	L
1279.97	0	Choice	Lawyer	14	6	L
1282.98	0	Fixation	Olympicathlete	14	6	NA
1286.98	4.62	Recipient	Olympicathlete	14	6	NA
1291.60	0	Payoff	Olympicathlete	14	6	NA
1302.11	0	Timeout	Olympicathlete	14	6	NA
1305.11	0	Fixation	Drugaddiction	6	14	R
1311.11	4.62	Recipient	Drugaddiction	6	14	R
1315.73	0	Payoff	Drugaddiction	6	14	R
1321.57	0	Choice	Drugaddiction	6	14	R
1324.58	0	Fixation	Accountant	5	20	R
1327.58	4.62	Recipient	Accountant	5	20	R
1332.20	0	Payoff	Accountant	5	20	R
1338.14	0	Choice	Accountant	5	20	R
1341.15	0	Fixation	Homeless	5	5	R
1351.15	4.62	Recipient	Homeless	5	5	R
1355.77	0	Payoff	Homeless	5	5	R
1361.65	0	Choice	Homeless	5	5	R
1364.66	0	Fixation	Mentaldisability	20	5	L
1368.67	4.62	Recipient	Mentaldisability	20	5	L
1373.28	0	Payoff	Mentaldisability	20	5	L
1379.29	0	Choice	Mentaldisability	20	5	L
1382.30	0	Fixation	Japanese	15	15	R
1385.30	4.62	Recipient	Japanese	15	15	R
1389.92	0	Payoff	Japanese	15	15	R
1395.94	0	Choice	Japanese	15	15	R
1398.95	0	Fixation	Olympicathlete	15	9	R
1401.95	4.62	Recipient	Olympicathlete	15	9	R
1406.57	0	Payoff	Olympicathlete	15	9	R
1412.52	0	Choice	Olympicathlete	15	9	R
1415.53	0	Fixation	Welfarerecipient	20	5	R
1426.54	4.62	Recipient	Welfarerecipient	20	5	R
1431.15	0	Payoff	Welfarerecipient	20	5	R
1437.12	0	Choice	Welfarerecipient	20	5	R
